# Title: February 1989 - January 1990 Contiguous U.S. County Palmer Z-Index
# Missing: -99
# Note: Period of Record: 130 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
GA-185,Lowndes County,Georgia,-0.01,-0.06,68,0.05
GA-187,Lumpkin County,Georgia,1.39,1.42,127,-0.03
GA-189,McDuffie County,Georgia,1.27,1.17,123,0.1
GA-191,McIntosh County,Georgia,-0.09,-0.06,68,-0.02
GA-193,Macon County,Georgia,1.08,1.01,114,0.07
GA-195,Madison County,Georgia,1.44,1.41,128,0.03
GA-197,Marion County,Georgia,1.4,1.38,126,0.02
GA-199,Meriwether County,Georgia,1.2,1.22,125,-0.01
GA-201,Miller County,Georgia,0.93,0.9,119,0.03
GA-205,Mitchell County,Georgia,0.6,0.54,101,0.06
GA-207,Monroe County,Georgia,1.18,1.15,124,0.03
GA-209,Montgomery County,Georgia,0.18,0.13,81,0.05
GA-211,Morgan County,Georgia,1.28,1.16,125,0.13
GA-213,Murray County,Georgia,1.64,1.66,129,-0.02
GA-215,Muscogee County,Georgia,1.33,1.38,127,-0.05
GA-217,Newton County,Georgia,1.3,1.21,125,0.09
GA-219,Oconee County,Georgia,1.28,1.22,121,0.06
GA-221,Oglethorpe County,Georgia,1.56,1.49,129,0.07
GA-223,Paulding County,Georgia,1.64,1.65,130,-0.02
GA-225,Peach County,Georgia,1.27,1.19,121,0.08
GA-227,Pickens County,Georgia,1.71,1.74,130,-0.03
GA-229,Pierce County,Georgia,0.01,0,71,0.01
GA-231,Pike County,Georgia,0.91,0.89,112,0.02
GA-233,Polk County,Georgia,1.84,1.88,130,-0.04
GA-235,Pulaski County,Georgia,0.84,0.79,109,0.05
GA-237,Putnam County,Georgia,1.39,1.24,123,0.14
GA-239,Quitman County,Georgia,1.44,1.42,127,0.02
GA-241,Rabun County,Georgia,1.3,1.3,128,-0
GA-243,Randolph County,Georgia,1.2,1.18,125,0.02
GA-245,Richmond County,Georgia,0.99,0.94,114,0.05
GA-247,Rockdale County,Georgia,1.4,1.35,126,0.05
GA-249,Schley County,Georgia,1.11,1.05,119,0.06
GA-251,Screven County,Georgia,1.07,1.01,119,0.06
GA-253,Seminole County,Georgia,0.92,0.88,116,0.04
GA-255,Spalding County,Georgia,0.72,0.71,106,0.01
GA-257,Stephens County,Georgia,0.94,0.95,122,-0.01
GA-259,Stewart County,Georgia,1.46,1.46,128,0
GA-261,Sumter County,Georgia,0.93,0.87,113,0.06
GA-263,Talbot County,Georgia,1.5,1.51,127,-0.01
GA-265,Taliaferro County,Georgia,1.45,1.34,127,0.11
GA-267,Tattnall County,Georgia,0.78,0.73,106,0.05
GA-269,Taylor County,Georgia,1.2,1.14,120,0.06
GA-271,Telfair County,Georgia,0.58,0.53,103,0.05
GA-273,Terrell County,Georgia,1.02,0.97,118,0.05
GA-275,Thomas County,Georgia,0.55,0.49,102,0.06
GA-277,Tift County,Georgia,0.19,0.16,81,0.03
GA-279,Toombs County,Georgia,0.55,0.5,94,0.05
GA-281,Towns County,Georgia,1.61,1.61,129,0.01
GA-283,Treutlen County,Georgia,0.62,0.53,101,0.09
GA-285,Troup County,Georgia,1.38,1.39,127,-0.01
GA-287,Turner County,Georgia,0.4,0.34,90,0.06
GA-289,Twiggs County,Georgia,0.98,0.91,111,0.07
GA-291,Union County,Georgia,1.7,1.7,129,0
GA-293,Upson County,Georgia,1.19,1.15,123,0.04
GA-295,Walker County,Georgia,1.67,1.71,130,-0.04
GA-297,Walton County,Georgia,1.33,1.26,122,0.07
GA-299,Ware County,Georgia,-0.38,-0.37,49,-0
GA-301,Warren County,Georgia,1.18,1.08,120,0.11
GA-303,Washington County,Georgia,1.01,0.89,113,0.12
GA-305,Wayne County,Georgia,0.43,0.45,101,-0.02
GA-307,Webster County,Georgia,1.2,1.17,123,0.02
GA-309,Wheeler County,Georgia,0.34,0.28,89,0.06
GA-311,White County,Georgia,1.2,1.23,125,-0.03
GA-313,Whitfield County,Georgia,1.72,1.77,130,-0.05
GA-315,Wilcox County,Georgia,0.56,0.49,98,0.06
GA-317,Wilkes County,Georgia,1.45,1.37,127,0.08
GA-319,Wilkinson County,Georgia,1.05,0.96,113,0.08
GA-321,Worth County,Georgia,0.71,0.64,107,0.07
ID-001,Ada County,Idaho,-0.67,-0.64,34,-0.03
ID-003,Adams County,Idaho,-0.56,-0.51,41,-0.05
ID-005,Bannock County,Idaho,-0.99,-1.07,21,0.09
ID-007,Bear Lake County,Idaho,-0.91,-0.94,20,0.03
ID-009,Benewah County,Idaho,0.22,0.27,94,-0.05
ID-011,Bingham County,Idaho,-0.76,-0.85,36,0.09
ID-013,Blaine County,Idaho,-0.65,-0.73,35,0.08
ID-015,Boise County,Idaho,-0.9,-0.87,16,-0.03
ID-017,Bonner County,Idaho,0.26,0.36,95,-0.1
ID-019,Bonneville County,Idaho,-0.81,-0.82,26,0.01
ID-021,Boundary County,Idaho,0.18,0.27,86,-0.08
ID-023,Butte County,Idaho,-0.47,-0.51,51,0.04
ID-025,Camas County,Idaho,-0.69,-0.7,32,0.01
ID-027,Canyon County,Idaho,-0.25,-0.17,65,-0.07
ID-029,Caribou County,Idaho,-1,-1.01,16,0.01
ID-031,Cassia County,Idaho,-0.76,-0.85,29,0.09
ID-033,Clark County,Idaho,-0.38,-0.4,53,0.01
ID-035,Clearwater County,Idaho,-0.24,-0.21,56,-0.03
ID-037,Custer County,Idaho,-0.63,-0.7,37,0.07
ID-039,Elmore County,Idaho,-0.89,-0.88,17,-0.01
ID-041,Franklin County,Idaho,-1.03,-1.09,14,0.06
ID-043,Fremont County,Idaho,-0.86,-0.73,30,-0.13
ID-045,Gem County,Idaho,-0.61,-0.62,27,0.01
ID-047,Gooding County,Idaho,0.01,-0.04,69,0.05
ID-049,Idaho County,Idaho,-0.37,-0.4,44,0.03
ID-051,Jefferson County,Idaho,-0.26,-0.31,57,0.05
ID-053,Jerome County,Idaho,0.15,0.01,71,0.14
ID-055,Kootenai County,Idaho,0.4,0.46,98,-0.06
ID-057,Latah County,Idaho,-0,0.03,71,-0.03
ID-059,Lemhi County,Idaho,-0.4,-0.54,45,0.14
ID-061,Lewis County,Idaho,-0.35,-0.38,50,0.03
ID-063,Lincoln County,Idaho,0.02,-0.05,71,0.08
ID-065,Madison County,Idaho,-0.42,-0.42,53,0
ID-067,Minidoka County,Idaho,-0.16,-0.31,57,0.15
ID-069,Nez Perce County,Idaho,-0.23,-0.26,60,0.03
ID-071,Oneida County,Idaho,-1.08,-1.13,17,0.05
ID-073,Owyhee County,Idaho,-0.49,-0.52,45,0.03
ID-075,Payette County,Idaho,-0.07,-0.04,67,-0.03
ID-077,Power County,Idaho,-0.67,-0.85,31,0.18
ID-079,Shoshone County,Idaho,0.29,0.34,95,-0.04
ID-081,Teton County,Idaho,-0.36,-0.38,50,0.01
ID-083,Twin Falls County,Idaho,-0.11,-0.15,68,0.04
ID-085,Valley County,Idaho,-0.7,-0.7,27,-0
ID-087,Washington County,Idaho,-0.46,-0.47,38,0.01
IL-001,Adams County,Illinois,-1.45,-1.41,9,-0.04
IL-003,Alexander County,Illinois,0.32,0.41,90,-0.09
IL-005,Bond County,Illinois,-0.64,-0.68,23,0.04
IL-007,Boone County,Illinois,-0.54,-0.52,29,-0.02
IL-009,Brown County,Illinois,-1.27,-1.25,9,-0.02
IL-011,Bureau County,Illinois,-0.3,-0.33,39,0.03
IL-013,Calhoun County,Illinois,-1.08,-1.21,12,0.13
IL-015,Carroll County,Illinois,-0.5,-0.51,30,0.01
IL-017,Cass County,Illinois,-1.2,-1.16,9,-0.04
IL-019,Champaign County,Illinois,-0.41,-0.41,40,0
IL-021,Christian County,Illinois,-0.8,-0.83,19,0.04
IL-023,Clark County,Illinois,0.65,0.63,96,0.03
IL-025,Clay County,Illinois,-0.01,-0.02,63,0.02
IL-027,Clinton County,Illinois,-0.61,-0.68,26,0.06
IL-029,Coles County,Illinois,0.27,0.27,76,0.01
IL-031,Cook County,Illinois,0.05,0.06,61,-0.01
IL-033,Crawford County,Illinois,0.83,0.81,103,0.02
IL-035,Cumberland County,Illinois,0.46,0.45,85,0.01
IL-037,DeKalb County,Illinois,0.09,0.12,70,-0.03
IL-039,De Witt County,Illinois,-0.17,-0.24,50,0.07
IL-041,Douglas County,Illinois,-0.27,-0.27,45,0.01
IL-043,DuPage County,Illinois,0.02,0.04,59,-0.02
IL-045,Edgar County,Illinois,0.99,0.99,118,-0
IL-047,Edwards County,Illinois,0.66,0.68,101,-0.03
IL-049,Effingham County,Illinois,-0.11,-0.15,54,0.04
IL-051,Fayette County,Illinois,-0.63,-0.67,22,0.04
IL-053,Ford County,Illinois,-0.56,-0.59,28,0.03
IL-055,Franklin County,Illinois,0.11,0.12,70,-0
IL-057,Fulton County,Illinois,-1.44,-1.4,8,-0.04
IL-059,Gallatin County,Illinois,0.4,0.41,91,-0
IL-061,Greene County,Illinois,-0.99,-1.09,13,0.1
IL-063,Grundy County,Illinois,0.45,0.44,88,0
IL-065,Hamilton County,Illinois,0.66,0.65,98,0.01
IL-067,Hancock County,Illinois,-1.68,-1.67,5,-0.01
IL-069,Hardin County,Illinois,0.83,0.84,105,-0
IL-071,Henderson County,Illinois,-1.25,-1.28,10,0.04
IL-073,Henry County,Illinois,-0.19,-0.22,49,0.03
IL-075,Iroquois County,Illinois,-0.42,-0.44,39,0.01
IL-077,Jackson County,Illinois,-0.41,-0.37,42,-0.04
IL-079,Jasper County,Illinois,0.66,0.65,93,0.01
IL-081,Jefferson County,Illinois,-0.11,-0.1,57,-0.01
IL-083,Jersey County,Illinois,-0.87,-0.94,15,0.07
IL-085,Jo Daviess County,Illinois,-0.95,-0.97,15,0.02
IL-087,Johnson County,Illinois,0.12,0.17,74,-0.05
IL-089,Kane County,Illinois,0.12,0.16,67,-0.04
IL-091,Kankakee County,Illinois,0.35,0.3,80,0.05
IL-093,Kendall County,Illinois,0.4,0.41,79,-0.01
IL-095,Knox County,Illinois,-0.84,-0.84,19,0
IL-097,Lake County,Illinois,-0.53,-0.5,33,-0.04
IL-099,LaSalle County,Illinois,-0.06,-0.07,54,0
IL-101,Lawrence County,Illinois,1.08,1.07,118,0.01
IL-103,Lee County,Illinois,-0.2,-0.22,48,0.02
IL-105,Livingston County,Illinois,0,0,62,-0
IL-107,Logan County,Illinois,-0.35,-0.4,36,0.06
IL-109,McDonough County,Illinois,-1.58,-1.56,6,-0.01
IL-111,McHenry County,Illinois,-0.33,-0.29,38,-0.04
IL-113,McLean County,Illinois,-0.37,-0.4,45,0.03
IL-115,Macon County,Illinois,-0.6,-0.64,26,0.04
IL-117,Macoupin County,Illinois,-0.88,-0.92,15,0.04
IL-119,Madison County,Illinois,-0.74,-0.81,17,0.07
IL-121,Marion County,Illinois,-0.6,-0.64,23,0.04
IL-123,Marshall County,Illinois,-0.09,-0.1,56,0.01
IL-125,Mason County,Illinois,-0.98,-0.97,15,-0.02
IL-127,Massac County,Illinois,0.72,0.8,108,-0.08
IL-129,Menard County,Illinois,-0.58,-0.6,28,0.02
IL-131,Mercer County,Illinois,-0.55,-0.58,31,0.03
IL-133,Monroe County,Illinois,0.01,-0.07,56,0.08
IL-135,Montgomery County,Illinois,-0.75,-0.78,20,0.03
IL-137,Morgan County,Illinois,-1.1,-1.12,9,0.02
IL-139,Moultrie County,Illinois,-0.66,-0.66,26,0
IL-141,Ogle County,Illinois,-0.27,-0.29,40,0.02
IL-143,Peoria County,Illinois,-0.78,-0.79,22,0
IL-145,Perry County,Illinois,-0.19,-0.21,53,0.02
IL-147,Piatt County,Illinois,-0.61,-0.63,27,0.02
IL-149,Pike County,Illinois,-1.09,-1.15,13,0.06
IL-151,Pope County,Illinois,0.7,0.72,102,-0.03
IL-153,Pulaski County,Illinois,0.3,0.4,87,-0.11
IL-155,Putnam County,Illinois,-0.19,-0.22,43,0.03
IL-157,Randolph County,Illinois,-0.09,-0.15,54,0.05
IL-159,Richland County,Illinois,0.7,0.68,93,0.02
IL-161,Rock Island County,Illinois,-0.66,-0.67,26,0.01
IL-163,St. Clair County,Illinois,-0.26,-0.34,43,0.08
IL-165,Saline County,Illinois,0.64,0.58,96,0.05
IL-167,Sangamon County,Illinois,-0.62,-0.66,26,0.05
IL-169,Schuyler County,Illinois,-1.36,-1.3,9,-0.06
IL-171,Scott County,Illinois,-1.12,-1.15,11,0.04
IL-173,Shelby County,Illinois,-0.83,-0.85,16,0.01
IL-175,Stark County,Illinois,-0.14,-0.19,51,0.06
IL-177,Stephenson County,Illinois,-0.71,-0.75,27,0.04
IL-179,Tazewell County,Illinois,-1.1,-1.1,9,0
IL-181,Union County,Illinois,-0.27,-0.2,53,-0.07
IL-183,Vermilion County,Illinois,-0.2,-0.2,52,-0
IL-185,Wabash County,Illinois,0.86,0.89,109,-0.02
IL-187,Warren County,Illinois,-1.12,-1.14,14,0.01
IL-189,Washington County,Illinois,-0.46,-0.49,34,0.03
IL-191,Wayne County,Illinois,0.33,0.34,81,-0.01
IL-193,White County,Illinois,0.63,0.63,98,0
IL-195,Whiteside County,Illinois,-0.64,-0.65,27,0.02
IL-197,Will County,Illinois,0.39,0.4,85,-0
IL-199,Williamson County,Illinois,-0.1,-0.1,55,0.01
IL-201,Winnebago County,Illinois,-0.77,-0.78,27,0.02
IL-203,Woodford County,Illinois,-0.27,-0.27,43,0.01
IN-001,Adams County,Indiana,0.09,-0.02,61,0.11
IN-003,Allen County,Indiana,-0.07,-0.16,50,0.09
IN-005,Bartholomew County,Indiana,0.88,0.87,108,0
IN-007,Benton County,Indiana,-0.39,-0.39,37,-0
IN-009,Blackford County,Indiana,0.95,0.87,107,0.08
IN-011,Boone County,Indiana,0.77,0.78,108,-0
IN-013,Brown County,Indiana,1.18,1.15,120,0.02
IN-015,Carroll County,Indiana,0.41,0.35,82,0.06
IN-017,Cass County,Indiana,0.16,0.13,73,0.03
IN-019,Clark County,Indiana,1.1,1.15,118,-0.04
IN-021,Clay County,Indiana,0.77,0.78,102,-0
IN-023,Clinton County,Indiana,0.59,0.55,98,0.04
IN-025,Crawford County,Indiana,0.94,1.02,117,-0.08
IN-027,Daviess County,Indiana,1.41,1.37,124,0.04
IN-029,Dearborn County,Indiana,1.44,1.43,124,0
IN-031,Decatur County,Indiana,0.98,1.01,112,-0.03
IN-033,DeKalb County,Indiana,0.15,0.08,70,0.08
IN-035,Delaware County,Indiana,1.11,1.06,120,0.05
IN-037,Dubois County,Indiana,1.09,1.1,118,-0.01
IN-039,Elkhart County,Indiana,0.09,0.08,67,0.01
IN-041,Fayette County,Indiana,0.66,0.65,104,0.01
IN-043,Floyd County,Indiana,1.01,1.06,116,-0.06
IN-045,Fountain County,Indiana,0.41,0.42,86,-0.02
IN-047,Franklin County,Indiana,0.86,0.87,113,-0.01
IN-049,Fulton County,Indiana,-0.09,-0.13,53,0.04
IN-051,Gibson County,Indiana,1.09,1.11,118,-0.02
IN-053,Grant County,Indiana,0.76,0.69,102,0.07
IN-055,Greene County,Indiana,1.17,1.16,120,0.01
IN-057,Hamilton County,Indiana,0.95,0.92,111,0.03
IN-059,Hancock County,Indiana,1.03,0.99,116,0.04
IN-061,Harrison County,Indiana,1.1,1.17,120,-0.07
IN-063,Hendricks County,Indiana,1.13,1.13,118,-0.01
IN-065,Henry County,Indiana,0.9,0.86,111,0.04
IN-067,Howard County,Indiana,0.7,0.64,102,0.06
IN-069,Huntington County,Indiana,0.22,0.16,66,0.07
IN-071,Jackson County,Indiana,0.97,0.96,112,0.01
IN-073,Jasper County,Indiana,0,-0.01,59,0.01
IN-075,Jay County,Indiana,0.68,0.64,97,0.04
IN-077,Jefferson County,Indiana,1.12,1.14,117,-0.02
IN-079,Jennings County,Indiana,0.85,0.88,108,-0.03
IN-081,Johnson County,Indiana,1.19,1.21,121,-0.02
IN-083,Knox County,Indiana,1.36,1.33,125,0.03
IN-085,Kosciusko County,Indiana,-0.56,-0.64,30,0.07
IN-087,LaGrange County,Indiana,0.16,0.14,76,0.01
IN-089,Lake County,Indiana,0.26,0.27,76,-0.01
IN-091,LaPorte County,Indiana,-0.12,-0.08,61,-0.03
IN-093,Lawrence County,Indiana,1.19,1.21,122,-0.02
IN-095,Madison County,Indiana,1.09,1.04,117,0.05
IN-097,Marion County,Indiana,1.13,1.12,118,0.01
IN-099,Marshall County,Indiana,-0.1,-0.12,52,0.02
IN-101,Martin County,Indiana,1.08,1.09,115,-0.01
IN-103,Miami County,Indiana,0.41,0.37,85,0.04
IN-105,Monroe County,Indiana,1.24,1.22,121,0.02
IN-107,Montgomery County,Indiana,0.68,0.69,101,-0.01
IN-109,Morgan County,Indiana,1.17,1.16,121,0.02
IN-111,Newton County,Indiana,0,0.03,60,-0.02
IN-113,Noble County,Indiana,-0.12,-0.15,54,0.03
IN-115,Ohio County,Indiana,1.33,1.31,123,0.02
IN-117,Orange County,Indiana,1.06,1.12,122,-0.06
IN-119,Owen County,Indiana,1.11,1.08,117,0.03
IN-121,Parke County,Indiana,0.86,0.88,109,-0.02
IN-123,Perry County,Indiana,0.73,0.78,113,-0.05
IN-125,Pike County,Indiana,1.24,1.23,120,0
IN-127,Porter County,Indiana,-0.06,-0.03,63,-0.03
IN-129,Posey County,Indiana,0.86,0.88,113,-0.02
IN-131,Pulaski County,Indiana,0.06,0.05,63,0.01
IN-133,Putnam County,Indiana,0.92,0.94,111,-0.02
IN-135,Randolph County,Indiana,0.88,0.85,111,0.03
IN-137,Ripley County,Indiana,1.01,1.04,116,-0.03
IN-139,Rush County,Indiana,0.97,0.97,115,-0
IN-141,St. Joseph County,Indiana,0.27,0.3,79,-0.03
IN-143,Scott County,Indiana,1.06,1.11,119,-0.05
IN-145,Shelby County,Indiana,0.91,0.94,113,-0.03
IN-147,Spencer County,Indiana,0.82,0.85,113,-0.03
IN-149,Starke County,Indiana,-0.07,-0.07,53,0
IN-151,Steuben County,Indiana,0.62,0.54,92,0.08
IN-153,Sullivan County,Indiana,1.03,0.99,114,0.03
IN-155,Switzerland County,Indiana,1.2,1.16,121,0.04
IN-157,Tippecanoe County,Indiana,0.12,0.08,69,0.04
IN-159,Tipton County,Indiana,0.81,0.76,106,0.05
IN-161,Union County,Indiana,0.54,0.52,98,0.02
IN-163,Vanderburgh County,Indiana,0.95,0.97,117,-0.02
IN-165,Vermillion County,Indiana,0.78,0.79,106,-0.02
IN-167,Vigo County,Indiana,0.9,0.9,110,0
IN-169,Wabash County,Indiana,0.41,0.37,83,0.05
IN-171,Warren County,Indiana,-0.37,-0.37,41,0
IN-173,Warrick County,Indiana,1.07,1.07,117,0
IN-175,Washington County,Indiana,1.06,1.12,119,-0.05
IN-177,Wayne County,Indiana,0.42,0.39,87,0.03
IN-179,Wells County,Indiana,0.24,0.15,67,0.09
IN-181,White County,Indiana,0.26,0.21,74,0.05
IN-183,Whitley County,Indiana,-0.14,-0.21,51,0.07
IA-001,Adair County,Iowa,-0.38,-0.41,34,0.03
IA-003,Adams County,Iowa,-0.49,-0.56,28,0.08
IA-005,Allamakee County,Iowa,-1.21,-1.36,9,0.15
IA-007,Appanoose County,Iowa,-0.89,-0.94,18,0.05
IA-009,Audubon County,Iowa,0.04,-0.03,68,0.07
IA-011,Benton County,Iowa,-1.21,-1.22,12,0.01
IA-013,Black Hawk County,Iowa,-1.79,-1.8,3,0.02
IA-015,Boone County,Iowa,-1.16,-1.25,10,0.09
IA-017,Bremer County,Iowa,-1.7,-1.74,4,0.04
IA-019,Buchanan County,Iowa,-1.24,-1.25,11,0.01
IA-021,Buena Vista County,Iowa,-1.15,-1.25,13,0.1
IA-023,Butler County,Iowa,-2.09,-2.15,2,0.05
IA-025,Calhoun County,Iowa,-1.13,-1.26,11,0.13
IA-027,Carroll County,Iowa,-0.06,-0.17,58,0.11
IA-029,Cass County,Iowa,0,-0.06,61,0.06
IA-031,Cedar County,Iowa,-0.72,-0.71,29,-0.01
IA-033,Cerro Gordo County,Iowa,-2.11,-2.25,2,0.13
IA-035,Cherokee County,Iowa,-1.14,-1.23,12,0.08
IA-037,Chickasaw County,Iowa,-1.48,-1.59,4,0.11
IA-039,Clarke County,Iowa,-1.24,-1.29,7,0.05
IA-041,Clay County,Iowa,-1.76,-1.87,3,0.11
IA-043,Clayton County,Iowa,-1.1,-1.18,14,0.08
IA-045,Clinton County,Iowa,-0.47,-0.5,37,0.03
IA-047,Crawford County,Iowa,-0.57,-0.68,27,0.11
IA-049,Dallas County,Iowa,-0.9,-0.94,19,0.05
IA-051,Davis County,Iowa,-1.24,-1.29,9,0.05
IA-053,Decatur County,Iowa,-0.93,-1,16,0.07
IA-055,Delaware County,Iowa,-1.28,-1.27,10,-0.01
IA-057,Des Moines County,Iowa,-1.04,-1.07,14,0.04
IA-059,Dickinson County,Iowa,-1.85,-1.99,2,0.14
IA-061,Dubuque County,Iowa,-1.49,-1.52,6,0.03
IA-063,Emmet County,Iowa,-2.1,-2.25,1,0.15
IA-065,Fayette County,Iowa,-1.17,-1.27,11,0.1
IA-067,Floyd County,Iowa,-2.35,-2.44,2,0.09
IA-069,Franklin County,Iowa,-1.57,-1.67,6,0.1
IA-071,Fremont County,Iowa,-0.65,-0.7,28,0.05
IA-073,Greene County,Iowa,-0.92,-1.03,20,0.11
IA-075,Grundy County,Iowa,-1.57,-1.63,6,0.05
IA-077,Guthrie County,Iowa,-0.41,-0.46,34,0.06
IA-079,Hamilton County,Iowa,-0.89,-1.02,16,0.13
IA-081,Hancock County,Iowa,-1.94,-2.04,3,0.1
IA-083,Hardin County,Iowa,-1.34,-1.41,7,0.08
IA-085,Harrison County,Iowa,-0.86,-1.02,16,0.15
IA-087,Henry County,Iowa,-0.64,-0.65,31,0.01
IA-089,Howard County,Iowa,-1.23,-1.33,9,0.1
IA-091,Humboldt County,Iowa,-1.21,-1.33,11,0.13
IA-093,Ida County,Iowa,-1,-1.06,14,0.06
IA-095,Iowa County,Iowa,-0.92,-0.96,19,0.04
IA-097,Jackson County,Iowa,-1.06,-1.08,15,0.03
IA-099,Jasper County,Iowa,-1.08,-1.11,13,0.03
IA-101,Jefferson County,Iowa,-0.51,-0.54,31,0.04
IA-103,Johnson County,Iowa,-1.01,-1.02,16,0.01
IA-105,Jones County,Iowa,-1.32,-1.31,10,-0.01
IA-107,Keokuk County,Iowa,-0.85,-0.93,21,0.08
IA-109,Kossuth County,Iowa,-2.06,-2.2,2,0.14
IA-111,Lee County,Iowa,-1.62,-1.61,5,-0.01
IA-113,Linn County,Iowa,-1.32,-1.26,8,-0.06
IA-115,Louisa County,Iowa,-0.73,-0.77,29,0.04
IA-117,Lucas County,Iowa,-1.19,-1.2,12,0.01
IA-119,Lyon County,Iowa,-2.02,-2.16,1,0.14
IA-121,Madison County,Iowa,-0.78,-0.8,24,0.02
IA-123,Mahaska County,Iowa,-0.45,-0.46,43,0.01
IA-125,Marion County,Iowa,-0.54,-0.56,36,0.02
IA-127,Marshall County,Iowa,-1.43,-1.47,8,0.05
IA-129,Mills County,Iowa,-0.4,-0.42,45,0.02
IA-131,Mitchell County,Iowa,-1.9,-2.01,2,0.11
IA-133,Monona County,Iowa,-1.14,-1.37,10,0.23
IA-135,Monroe County,Iowa,-0.62,-0.63,33,0.01
IA-137,Montgomery County,Iowa,-0.36,-0.38,41,0.02
IA-139,Muscatine County,Iowa,-0.92,-0.98,16,0.05
IA-141,O&#039;Brien County,Iowa,-1.55,-1.69,4,0.14
IA-143,Osceola County,Iowa,-1.86,-2,1,0.14
IA-145,Page County,Iowa,-0.68,-0.71,30,0.02
IA-147,Palo Alto County,Iowa,-2.09,-2.26,1,0.17
IA-149,Plymouth County,Iowa,-1.74,-1.92,3,0.18
IA-151,Pocahontas County,Iowa,-1.44,-1.59,5,0.14
IA-153,Polk County,Iowa,-0.84,-0.9,18,0.06
IA-155,Pottawattamie County,Iowa,-0.52,-0.58,34,0.06
IA-157,Poweshiek County,Iowa,-0.86,-0.88,18,0.02
IA-159,Ringgold County,Iowa,-0.84,-0.94,17,0.1
IA-161,Sac County,Iowa,-1.04,-1.13,12,0.08
IA-163,Scott County,Iowa,-0.73,-0.75,24,0.02
IA-165,Shelby County,Iowa,-0.14,-0.23,54,0.09
IA-167,Sioux County,Iowa,-1.61,-1.78,4,0.17
IA-169,Story County,Iowa,-1.4,-1.46,6,0.06
IA-171,Tama County,Iowa,-1.48,-1.51,4,0.03
IA-173,Taylor County,Iowa,-1.08,-1.16,11,0.08
IA-175,Union County,Iowa,-0.56,-0.63,30,0.07
IA-177,Van Buren County,Iowa,-1.06,-1.05,12,-0
IA-179,Wapello County,Iowa,-0.45,-0.49,40,0.04
IA-181,Warren County,Iowa,-0.82,-0.85,20,0.03
IA-183,Washington County,Iowa,-0.84,-0.9,22,0.07
IA-185,Wayne County,Iowa,-1.06,-1.1,13,0.04
IA-187,Webster County,Iowa,-0.59,-0.72,29,0.13
IA-189,Winnebago County,Iowa,-1.8,-1.89,3,0.09
IA-191,Winneshiek County,Iowa,-1.32,-1.45,9,0.13
IA-193,Woodbury County,Iowa,-1.35,-1.58,10,0.23
IA-195,Worth County,Iowa,-1.81,-1.95,3,0.14
IA-197,Wright County,Iowa,-1.39,-1.53,7,0.13
KS-001,Allen County,Kansas,0.15,0.08,69,0.07
KS-003,Anderson County,Kansas,0.1,0.08,68,0.02
KS-005,Atchison County,Kansas,-1.07,-1.13,13,0.07
KS-007,Barber County,Kansas,0.78,0.69,102,0.09
KS-009,Barton County,Kansas,-0.94,-1.08,15,0.14
KS-011,Bourbon County,Kansas,0.17,0.08,70,0.08
KS-013,Brown County,Kansas,-1.47,-1.52,4,0.05
KS-015,Butler County,Kansas,0.33,0.29,79,0.04
KS-017,Chase County,Kansas,0.17,0.11,67,0.06
KS-019,Chautauqua County,Kansas,0.86,0.79,106,0.07
KS-021,Cherokee County,Kansas,-0.02,-0.12,51,0.1
KS-023,Cheyenne County,Kansas,-0.63,-0.8,29,0.18
KS-025,Clark County,Kansas,0.72,0.62,104,0.1
KS-027,Clay County,Kansas,-1.37,-1.4,9,0.03
KS-029,Cloud County,Kansas,-1.27,-1.27,14,0
KS-031,Coffey County,Kansas,-0.01,-0.03,62,0.01
KS-033,Comanche County,Kansas,0.84,0.79,108,0.05
KS-035,Cowley County,Kansas,0.74,0.65,97,0.09
KS-037,Crawford County,Kansas,0.07,-0.03,57,0.1
KS-039,Decatur County,Kansas,-0.94,-1.04,20,0.1
KS-041,Dickinson County,Kansas,-1.2,-1.27,14,0.07
KS-043,Doniphan County,Kansas,-1.64,-1.69,3,0.05
KS-045,Douglas County,Kansas,-0.4,-0.47,37,0.07
KS-047,Edwards County,Kansas,0.19,0.05,66,0.13
KS-049,Elk County,Kansas,0.59,0.5,93,0.08
KS-051,Ellis County,Kansas,-1.12,-1.25,11,0.13
KS-053,Ellsworth County,Kansas,-1.39,-1.49,7,0.1
KS-055,Finney County,Kansas,0.47,0.39,94,0.08
KS-057,Ford County,Kansas,0.26,0.16,75,0.1
KS-059,Franklin County,Kansas,-0.04,-0.08,56,0.03
KS-061,Geary County,Kansas,-0.81,-0.88,18,0.07
KS-063,Gove County,Kansas,-0.71,-0.79,26,0.08
KS-065,Graham County,Kansas,-0.85,-0.95,25,0.1
KS-067,Grant County,Kansas,1.16,1.05,118,0.1
KS-069,Gray County,Kansas,0.44,0.35,91,0.09
KS-071,Greeley County,Kansas,-0.19,-0.4,41,0.21
KS-073,Greenwood County,Kansas,0.32,0.29,81,0.03
KS-075,Hamilton County,Kansas,-0.03,-0.21,55,0.18
KS-077,Harper County,Kansas,0.75,0.66,101,0.09
KS-079,Harvey County,Kansas,-0.22,-0.25,48,0.04
KS-081,Haskell County,Kansas,0.98,0.9,114,0.08
KS-083,Hodgeman County,Kansas,-0.06,-0.2,47,0.14
