# Title: February 1982 - January 1983 Contiguous U.S. County Palmer Z-Index
# Missing: -99
# Note: Period of Record: 130 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
TX-213,Henderson County,Texas,0.12,0.15,80,-0.03
TX-215,Hidalgo County,Texas,-0.36,-0.25,58,-0.11
TX-217,Hill County,Texas,-0.06,-0.02,67,-0.04
TX-219,Hockley County,Texas,0.39,0.31,89,0.08
TX-221,Hood County,Texas,0.63,0.69,99,-0.06
TX-223,Hopkins County,Texas,0.29,0.36,87,-0.07
TX-225,Houston County,Texas,0.07,0.04,73,0.03
TX-227,Howard County,Texas,0.25,0.15,82,0.1
TX-229,Hudspeth County,Texas,0.19,0.15,78,0.04
TX-231,Hunt County,Texas,0.53,0.59,99,-0.06
TX-233,Hutchinson County,Texas,0.01,-0.11,69,0.12
TX-235,Irion County,Texas,0.39,0.34,91,0.05
TX-237,Jack County,Texas,0.9,0.94,113,-0.04
TX-239,Jackson County,Texas,0.08,0.07,77,0.01
TX-241,Jasper County,Texas,0.24,0.34,89,-0.1
TX-243,Jeff Davis County,Texas,-0.45,-0.46,54,0.01
TX-245,Jefferson County,Texas,0.67,0.73,106,-0.05
TX-247,Jim Hogg County,Texas,-0.48,-0.43,48,-0.05
TX-249,Jim Wells County,Texas,-0.64,-0.61,44,-0.03
TX-251,Johnson County,Texas,0.31,0.34,86,-0.03
TX-253,Jones County,Texas,1.02,1.05,112,-0.03
TX-255,Karnes County,Texas,-0.3,-0.27,53,-0.03
TX-257,Kaufman County,Texas,0.24,0.26,83,-0.01
TX-259,Kendall County,Texas,-0.41,-0.38,49,-0.03
TX-261,Kenedy County,Texas,-0.37,-0.39,55,0.02
TX-263,Kent County,Texas,0.46,0.42,95,0.03
TX-265,Kerr County,Texas,-0.43,-0.41,47,-0.02
TX-267,Kimble County,Texas,-0.16,-0.16,63,0
TX-269,King County,Texas,0.9,0.85,106,0.05
TX-271,Kinney County,Texas,-0.27,-0.27,55,-0.01
TX-273,Kleberg County,Texas,-0.42,-0.49,51,0.07
TX-275,Knox County,Texas,0.85,0.85,109,-0
TX-277,Lamar County,Texas,0.54,0.6,102,-0.06
TX-279,Lamb County,Texas,0.09,-0.04,75,0.13
TX-281,Lampasas County,Texas,-0.06,-0.04,69,-0.02
TX-283,La Salle County,Texas,-0.35,-0.32,62,-0.03
TX-285,Lavaca County,Texas,-0.06,-0.05,70,-0
TX-287,Lee County,Texas,-0.12,-0.09,64,-0.04
TX-289,Leon County,Texas,-0.35,-0.34,42,-0.01
TX-291,Liberty County,Texas,0.16,0.16,76,0
TX-293,Limestone County,Texas,0.04,0.09,71,-0.04
TX-295,Lipscomb County,Texas,0.7,0.58,104,0.12
TX-297,Live Oak County,Texas,-0.39,-0.37,56,-0.02
TX-299,Llano County,Texas,-0.32,-0.3,51,-0.03
TX-301,Loving County,Texas,-0.11,-0.12,67,0.01
TX-303,Lubbock County,Texas,1.21,1.15,112,0.07
TX-305,Lynn County,Texas,1.04,0.96,107,0.08
TX-307,McCulloch County,Texas,0.18,0.17,83,0.01
TX-309,McLennan County,Texas,-0.18,-0.17,51,-0.01
TX-311,McMullen County,Texas,-0.41,-0.39,51,-0.03
TX-313,Madison County,Texas,-0.17,-0.16,52,-0.01
TX-315,Marion County,Texas,-0.13,-0.15,58,0.02
TX-317,Martin County,Texas,-0.12,-0.17,61,0.05
TX-319,Mason County,Texas,-0.02,-0.03,68,0.01
TX-321,Matagorda County,Texas,0.04,0.04,75,-0
TX-323,Maverick County,Texas,-0.26,-0.18,69,-0.08
TX-325,Medina County,Texas,-0.44,-0.41,50,-0.03
TX-327,Menard County,Texas,0.18,0.19,83,-0.01
TX-329,Midland County,Texas,-0.03,-0.04,74,0
TX-331,Milam County,Texas,-0.32,-0.3,50,-0.03
TX-333,Mills County,Texas,0.03,0.04,74,-0
TX-335,Mitchell County,Texas,0.88,0.83,107,0.05
TX-337,Montague County,Texas,0.73,0.75,104,-0.02
TX-339,Montgomery County,Texas,0.09,0.12,77,-0.03
TX-341,Moore County,Texas,-0.05,-0.15,68,0.1
TX-343,Morris County,Texas,0.18,0.24,85,-0.06
TX-345,Motley County,Texas,0.3,0.13,85,0.17
TX-347,Nacogdoches County,Texas,0.73,0.71,107,0.03
TX-349,Navarro County,Texas,0.16,0.19,83,-0.03
TX-351,Newton County,Texas,0.45,0.54,106,-0.1
TX-353,Nolan County,Texas,0.93,0.96,110,-0.03
TX-355,Nueces County,Texas,-0.4,-0.43,51,0.03
TX-357,Ochiltree County,Texas,0.27,0.13,86,0.13
TX-359,Oldham County,Texas,0.46,0.34,97,0.12
TX-361,Orange County,Texas,0.59,0.69,106,-0.09
TX-363,Palo Pinto County,Texas,0.72,0.75,107,-0.03
TX-365,Panola County,Texas,0.27,0.25,84,0.02
TX-367,Parker County,Texas,0.58,0.61,99,-0.03
TX-369,Parmer County,Texas,-0.08,-0.24,60,0.16
TX-371,Pecos County,Texas,-0.38,-0.4,51,0.02
TX-373,Polk County,Texas,0.34,0.34,89,-0
TX-375,Potter County,Texas,-0.14,-0.24,64,0.1
TX-377,Presidio County,Texas,-0.41,-0.43,52,0.01
TX-379,Rains County,Texas,0.26,0.32,84,-0.06
TX-381,Randall County,Texas,-0.27,-0.39,59,0.12
TX-383,Reagan County,Texas,-0.3,-0.32,50,0.02
TX-385,Real County,Texas,-0.28,-0.28,57,0
TX-387,Red River County,Texas,0.58,0.63,101,-0.05
TX-389,Reeves County,Texas,-0.09,-0.07,73,-0.02
TX-391,Refugio County,Texas,-0.55,-0.54,39,-0.01
TX-393,Roberts County,Texas,0.83,0.68,107,0.15
TX-395,Robertson County,Texas,-0.05,-0.02,60,-0.03
TX-397,Rockwall County,Texas,0.46,0.51,98,-0.06
TX-399,Runnels County,Texas,0.87,0.89,109,-0.02
TX-401,Rusk County,Texas,0.41,0.42,97,-0.01
TX-403,Sabine County,Texas,0.6,0.64,101,-0.04
TX-405,San Augustine County,Texas,0.7,0.71,106,-0
TX-407,San Jacinto County,Texas,0.13,0.15,79,-0.02
TX-409,San Patricio County,Texas,-0.48,-0.48,52,0
TX-411,San Saba County,Texas,0.07,0.06,72,0.01
TX-413,Schleicher County,Texas,0.02,-0.01,71,0.03
TX-415,Scurry County,Texas,1.02,0.96,108,0.06
TX-417,Shackelford County,Texas,0.82,0.84,110,-0.02
TX-419,Shelby County,Texas,0.42,0.4,91,0.02
TX-421,Sherman County,Texas,-0.21,-0.31,56,0.1
TX-423,Smith County,Texas,0.1,0.19,81,-0.09
TX-425,Somervell County,Texas,0.47,0.53,91,-0.07
TX-427,Starr County,Texas,-0.32,-0.26,53,-0.06
TX-429,Stephens County,Texas,0.89,0.89,108,-0.01
TX-431,Sterling County,Texas,0.42,0.39,96,0.03
TX-433,Stonewall County,Texas,0.74,0.76,103,-0.02
TX-435,Sutton County,Texas,-0.28,-0.3,49,0.02
TX-437,Swisher County,Texas,0.07,-0.13,70,0.19
TX-439,Tarrant County,Texas,0.58,0.6,101,-0.02
TX-441,Taylor County,Texas,0.75,0.79,108,-0.04
TX-443,Terrell County,Texas,-0.19,-0.22,61,0.03
TX-445,Terry County,Texas,0.63,0.55,100,0.08
TX-447,Throckmorton County,Texas,0.94,0.97,112,-0.03
TX-449,Titus County,Texas,0.4,0.47,95,-0.07
TX-451,Tom Green County,Texas,0.82,0.79,107,0.02
TX-453,Travis County,Texas,-0.36,-0.36,46,-0
TX-455,Trinity County,Texas,0.42,0.39,94,0.03
TX-457,Tyler County,Texas,0.28,0.31,88,-0.03
TX-459,Upshur County,Texas,-0.26,-0.19,50,-0.07
TX-461,Upton County,Texas,-0.57,-0.58,44,0.01
TX-463,Uvalde County,Texas,-0.28,-0.26,63,-0.01
TX-465,Val Verde County,Texas,-0.21,-0.21,58,0
TX-467,Van Zandt County,Texas,0.05,0.11,72,-0.06
TX-469,Victoria County,Texas,-0.07,-0.08,62,0.01
TX-471,Walker County,Texas,0.13,0.14,73,-0.01
TX-473,Waller County,Texas,0.04,0.07,74,-0.04
TX-475,Ward County,Texas,-0.2,-0.21,67,0.01
TX-477,Washington County,Texas,0.06,0.05,71,0.01
TX-479,Webb County,Texas,-0.25,-0.2,70,-0.05
TX-481,Wharton County,Texas,-0.06,-0.1,67,0.04
TX-483,Wheeler County,Texas,0.56,0.4,96,0.16
TX-485,Wichita County,Texas,0.94,0.95,112,-0.01
TX-487,Wilbarger County,Texas,0.74,0.69,105,0.06
TX-489,Willacy County,Texas,-0.44,-0.38,50,-0.06
TX-491,Williamson County,Texas,-0.28,-0.26,54,-0.02
TX-493,Wilson County,Texas,-0.31,-0.26,58,-0.05
TX-495,Winkler County,Texas,-0.22,-0.24,68,0.01
TX-497,Wise County,Texas,0.82,0.82,106,-0
TX-499,Wood County,Texas,0.08,0.17,75,-0.08
TX-501,Yoakum County,Texas,0.36,0.29,89,0.07
TX-503,Young County,Texas,0.89,0.9,112,-0.01
TX-505,Zapata County,Texas,-0.39,-0.34,62,-0.05
TX-507,Zavala County,Texas,-0.32,-0.26,67,-0.06
UT-001,Beaver County,Utah,1,0.85,108,0.15
UT-003,Box Elder County,Utah,2.46,2.44,129,0.02
UT-005,Cache County,Utah,1.86,1.8,129,0.07
UT-007,Carbon County,Utah,1.33,1.25,121,0.08
UT-009,Daggett County,Utah,1.26,1.2,123,0.07
UT-011,Davis County,Utah,2.04,1.99,129,0.05
UT-013,Duchesne County,Utah,1.27,1.14,123,0.13
UT-015,Emery County,Utah,0.6,0.47,97,0.14
UT-017,Garfield County,Utah,0.33,0.23,84,0.1
UT-019,Grand County,Utah,0.16,-0.09,72,0.24
UT-021,Iron County,Utah,0.99,0.82,111,0.17
UT-023,Juab County,Utah,2.45,2.28,129,0.17
UT-025,Kane County,Utah,0.83,0.71,104,0.12
UT-027,Millard County,Utah,1.84,1.72,125,0.13
UT-029,Morgan County,Utah,1.77,1.68,127,0.09
UT-031,Piute County,Utah,1.16,1.06,119,0.1
UT-033,Rich County,Utah,1.86,1.7,128,0.15
UT-035,Salt Lake County,Utah,2.21,2.14,128,0.08
UT-037,San Juan County,Utah,0.38,0.21,83,0.16
UT-039,Sanpete County,Utah,1.69,1.58,125,0.11
UT-041,Sevier County,Utah,1.55,1.45,123,0.1
UT-043,Summit County,Utah,1.43,1.26,124,0.17
UT-045,Tooele County,Utah,2.12,2.01,126,0.12
UT-047,Uintah County,Utah,1.19,1.02,119,0.17
UT-049,Utah County,Utah,2.23,2.11,128,0.11
UT-051,Wasatch County,Utah,1.67,1.57,127,0.1
UT-053,Washington County,Utah,1.05,0.87,112,0.18
UT-055,Wayne County,Utah,0.29,0.14,78,0.15
UT-057,Weber County,Utah,1.78,1.71,129,0.07
VT-001,Addison County,Vermont,-0.42,-0.35,43,-0.08
VT-003,Bennington County,Vermont,-0.46,-0.32,31,-0.14
VT-005,Caledonia County,Vermont,-0.16,-0.07,63,-0.09
VT-007,Chittenden County,Vermont,-0.29,-0.27,41,-0.01
VT-009,Essex County,Vermont,-0.03,0.06,65,-0.09
VT-011,Franklin County,Vermont,-0.19,-0.13,45,-0.06
VT-013,Grand Isle County,Vermont,-0.55,-0.49,29,-0.06
VT-015,Lamoille County,Vermont,-0.48,-0.47,33,-0.01
VT-017,Orange County,Vermont,-0.59,-0.52,25,-0.07
VT-019,Orleans County,Vermont,-0.15,-0.09,57,-0.07
VT-021,Rutland County,Vermont,-0.77,-0.68,14,-0.09
VT-023,Washington County,Vermont,-0.41,-0.36,40,-0.05
VT-025,Windham County,Vermont,-0.42,-0.32,34,-0.1
VT-027,Windsor County,Vermont,-0.71,-0.63,20,-0.08
VA-001,Accomack County,Virginia,0.08,0.12,77,-0.04
VA-003,Albemarle County,Virginia,-0.08,-0.08,65,0
VA-005,Alleghany County,Virginia,0.19,0.15,82,0.04
VA-007,Amelia County,Virginia,0.39,0.43,97,-0.03
VA-009,Amherst County,Virginia,-0.05,-0.02,60,-0.03
VA-011,Appomattox County,Virginia,-0.04,-0.04,59,-0.01
VA-013,Arlington County,Virginia,-0.27,-0.27,47,-0.01
VA-015,Augusta County,Virginia,0.42,0.35,92,0.07
VA-017,Bath County,Virginia,0.55,0.51,105,0.05
VA-019,Bedford County,Virginia,-0.03,0,62,-0.04
VA-021,Bland County,Virginia,0.53,0.37,85,0.17
VA-023,Botetourt County,Virginia,-0.03,-0.03,60,0
VA-025,Brunswick County,Virginia,0.32,0.33,92,-0.02
VA-027,Buchanan County,Virginia,0.24,0.22,77,0.02
VA-029,Buckingham County,Virginia,0.08,0.09,72,-0.01
VA-031,Campbell County,Virginia,0.08,0.09,74,-0.02
VA-033,Caroline County,Virginia,0.19,0.19,79,0
VA-035,Carroll County,Virginia,0.33,0.28,83,0.06
VA-036,Charles City County,Virginia,0.24,0.26,83,-0.02
VA-037,Charlotte County,Virginia,0.28,0.3,89,-0.02
VA-041,Chesterfield County,Virginia,0.31,0.34,85,-0.03
VA-043,Clarke County,Virginia,-0.26,-0.21,42,-0.05
VA-045,Craig County,Virginia,0.18,0.11,77,0.06
VA-047,Culpeper County,Virginia,0.23,0.22,81,0.01
VA-049,Cumberland County,Virginia,0.19,0.19,82,-0
VA-051,Dickenson County,Virginia,0.49,0.46,93,0.03
VA-053,Dinwiddie County,Virginia,0.51,0.56,98,-0.04
VA-057,Essex County,Virginia,-0.03,0,70,-0.03
VA-059,Fairfax County,Virginia,-0.16,-0.16,59,0
VA-061,Fauquier County,Virginia,0.07,0.08,73,-0.01
VA-063,Floyd County,Virginia,-0.18,-0.17,50,-0
VA-065,Fluvanna County,Virginia,-0.06,-0.09,62,0.02
VA-067,Franklin County,Virginia,0.04,0.03,72,0.01
VA-069,Frederick County,Virginia,-0.39,-0.31,41,-0.08
VA-071,Giles County,Virginia,0.18,0.07,75,0.11
VA-073,Gloucester County,Virginia,0.32,0.33,91,-0.01
VA-075,Goochland County,Virginia,0.02,0,61,0.01
VA-077,Grayson County,Virginia,0.36,0.32,86,0.04
VA-079,Greene County,Virginia,0.01,-0.01,66,0.02
VA-081,Greensville County,Virginia,0.11,0.14,69,-0.03
VA-083,Halifax County,Virginia,0.38,0.4,95,-0.02
VA-085,Hanover County,Virginia,0.13,0.15,75,-0.02
VA-087,Henrico County,Virginia,0.22,0.26,82,-0.04
VA-089,Henry County,Virginia,-0.16,-0.16,55,0
VA-091,Highland County,Virginia,0.6,0.56,104,0.04
VA-093,Isle of Wight County,Virginia,0.44,0.38,84,0.06
VA-095,James City County,Virginia,0.33,0.33,87,0
VA-097,King and Queen County,Virginia,0.14,0.19,83,-0.05
VA-099,King George County,Virginia,0.17,0.17,80,0.01
VA-101,King William County,Virginia,0.16,0.22,84,-0.06
VA-103,Lancaster County,Virginia,0.02,0.07,74,-0.05
VA-105,Lee County,Virginia,0.46,0.42,90,0.04
VA-107,Loudoun County,Virginia,-0.14,-0.12,55,-0.02
VA-109,Louisa County,Virginia,-0.01,-0.03,60,0.02
VA-111,Lunenburg County,Virginia,0.43,0.44,99,-0.01
VA-113,Madison County,Virginia,0.1,0.09,76,0
VA-115,Mathews County,Virginia,0.22,0.22,86,-0
VA-117,Mecklenburg County,Virginia,0.49,0.51,98,-0.01
VA-119,Middlesex County,Virginia,0.17,0.21,83,-0.04
VA-121,Montgomery County,Virginia,0.22,0.16,78,0.06
VA-125,Nelson County,Virginia,-0.25,-0.23,46,-0.02
VA-127,New Kent County,Virginia,0.29,0.34,87,-0.05
VA-131,Northampton County,Virginia,0.42,0.43,96,-0
VA-133,Northumberland County,Virginia,-0.09,-0.04,71,-0.05
VA-135,Nottoway County,Virginia,0.4,0.44,98,-0.04
VA-137,Orange County,Virginia,0.2,0.17,77,0.03
VA-139,Page County,Virginia,0.12,0.12,78,-0
VA-141,Patrick County,Virginia,-0.15,-0.14,58,-0.01
VA-143,Pittsylvania County,Virginia,0.21,0.22,84,-0.01
VA-145,Powhatan County,Virginia,0.21,0.21,80,-0.01
VA-147,Prince Edward County,Virginia,0.32,0.34,92,-0.02
VA-149,Prince George County,Virginia,0.28,0.29,84,-0.01
VA-153,Prince William County,Virginia,-0.18,-0.19,56,0.01
VA-155,Pulaski County,Virginia,0.53,0.4,89,0.13
VA-157,Rappahannock County,Virginia,0.13,0.18,84,-0.06
VA-159,Richmond County,Virginia,-0.17,-0.13,57,-0.04
VA-161,Roanoke County,Virginia,0.15,0.13,81,0.02
VA-163,Rockbridge County,Virginia,0.05,0.02,62,0.03
VA-165,Rockingham County,Virginia,0.31,0.26,83,0.05
VA-167,Russell County,Virginia,0.6,0.54,95,0.05
VA-169,Scott County,Virginia,0.87,0.79,109,0.08
VA-171,Shenandoah County,Virginia,-0,0.02,65,-0.03
VA-173,Smyth County,Virginia,0.63,0.59,104,0.05
VA-175,Southampton County,Virginia,0.23,0.25,76,-0.01
VA-177,Spotsylvania County,Virginia,0.07,0.02,67,0.04
VA-179,Stafford County,Virginia,-0.17,-0.22,58,0.05
VA-181,Surry County,Virginia,0.32,0.29,80,0.03
VA-183,Sussex County,Virginia,0.48,0.5,95,-0.02
VA-185,Tazewell County,Virginia,0.33,0.25,79,0.08
VA-187,Warren County,Virginia,0.04,0.12,75,-0.08
VA-191,Washington County,Virginia,1,0.95,122,0.05
VA-193,Westmoreland County,Virginia,-0.04,-0,67,-0.04
VA-195,Wise County,Virginia,0.23,0.19,74,0.04
VA-197,Wythe County,Virginia,0.64,0.51,97,0.13
VA-199,York County,Virginia,0.34,0.33,88,0.01
VA-510,Alexandria City,Virginia,-0.25,-0.24,50,-0.01
VA-520,Bristol City,Virginia,1.18,1.08,122,0.09
VA-530,Buena Vista City,Virginia,-0.05,-0.04,60,-0.02
VA-540,Charlottesville City,Virginia,0.14,0.15,81,-0.01
VA-550,Chesapeake City,Virginia,0.85,0.81,116,0.04
VA-570,Colonial Heights City,Virginia,0.23,0.25,83,-0.02
VA-580,Covington City,Virginia,0.06,0.04,59,0.02
VA-590,Danville City,Virginia,0.24,0.26,85,-0.02
VA-595,Emporia City,Virginia,0.06,0.09,67,-0.03
VA-600,Fairfax City,Virginia,-0.15,-0.16,57,0.01
VA-610,Falls Church City,Virginia,-0.2,-0.19,51,-0.01
VA-620,Franklin City,Virginia,0.32,0.32,84,0.01
VA-630,Fredericksburg City,Virginia,-0.1,-0.17,56,0.06
VA-640,Galax City,Virginia,0.57,0.5,100,0.07
VA-650,Hampton City,Virginia,0.35,0.31,89,0.03
VA-660,Harrisonburg City,Virginia,0.31,0.24,83,0.07
VA-670,Hopewell City,Virginia,0.14,0.15,75,-0.01
VA-680,Lynchburg City,Virginia,-0.05,-0.02,64,-0.03
VA-683,Manassas City,Virginia,-0.21,-0.22,56,0.01
VA-685,Manassas Park City,Virginia,-0.34,-0.34,50,0
VA-690,Martinsville City,Virginia,-0.2,-0.2,48,-0.01
VA-700,Newport News City,Virginia,0.31,0.26,83,0.05
VA-710,Norfolk City,Virginia,0.44,0.41,95,0.03
VA-720,Norton City,Virginia,0.25,0.19,76,0.06
VA-730,Petersburg City,Virginia,0.33,0.35,88,-0.02
VA-735,Poquoson City,Virginia,0.34,0.33,90,0.01
VA-740,Portsmouth City,Virginia,0.5,0.45,96,0.05
VA-750,Radford City,Virginia,0.49,0.4,92,0.1
VA-760,Richmond City,Virginia,0.26,0.29,85,-0.04
VA-770,Roanoke City,Virginia,0.2,0.22,85,-0.02
VA-775,Salem City,Virginia,0.14,0.13,81,0.01
VA-790,Staunton City,Virginia,0.67,0.58,101,0.09
VA-800,Suffolk City,Virginia,0.62,0.57,106,0.05
VA-810,Virginia Beach City,Virginia,0.89,0.88,117,0.01
VA-820,Waynesboro City,Virginia,0.37,0.3,89,0.06
VA-830,Williamsburg City,Virginia,0.3,0.28,83,0.02
VA-840,Winchester City,Virginia,-0.31,-0.22,46,-0.09
WA-001,Adams County,Washington,0.75,0.77,107,-0.03
WA-003,Asotin County,Washington,0.48,0.45,95,0.03
WA-005,Benton County,Washington,1.1,1.07,117,0.03
WA-007,Chelan County,Washington,0.58,0.59,106,-0.01
WA-009,Clallam County,Washington,-0.03,0,64,-0.03
WA-011,Clark County,Washington,0.31,0.35,99,-0.04
WA-013,Columbia County,Washington,0.56,0.49,101,0.07
WA-015,Cowlitz County,Washington,0.18,0.21,86,-0.03
WA-017,Douglas County,Washington,1,1.01,118,-0.01
WA-019,Ferry County,Washington,0.87,0.88,108,-0.01
WA-021,Franklin County,Washington,0.78,0.76,112,0.02
WA-023,Garfield County,Washington,0.62,0.56,100,0.06
WA-025,Grant County,Washington,0.66,0.69,110,-0.03
WA-027,Grays Harbor County,Washington,0.02,0.05,71,-0.03
WA-029,Island County,Washington,0.5,0.49,94,0.01
WA-031,Jefferson County,Washington,0.19,0.25,84,-0.05
WA-033,King County,Washington,0.04,0.13,78,-0.09
WA-035,Kitsap County,Washington,0.37,0.42,94,-0.05
WA-037,Kittitas County,Washington,0.3,0.33,89,-0.02
WA-039,Klickitat County,Washington,0.91,0.92,119,-0.01
WA-041,Lewis County,Washington,-0.04,0.01,75,-0.05
WA-043,Lincoln County,Washington,0.66,0.77,106,-0.11
WA-045,Mason County,Washington,-0.11,-0.07,60,-0.04
WA-047,Okanogan County,Washington,1.2,1.17,124,0.03
WA-049,Pacific County,Washington,0.11,0.13,82,-0.02
WA-051,Pend Oreille County,Washington,1.09,1.18,124,-0.08
WA-053,Pierce County,Washington,-0.13,-0.06,67,-0.07
WA-055,San Juan County,Washington,-0.19,-0.18,55,-0.01
WA-057,Skagit County,Washington,0.38,0.42,100,-0.05
WA-059,Skamania County,Washington,0.18,0.23,93,-0.05
WA-061,Snohomish County,Washington,0.35,0.43,95,-0.08
WA-063,Spokane County,Washington,0.54,0.61,101,-0.07
WA-065,Stevens County,Washington,0.87,0.92,116,-0.05
WA-067,Thurston County,Washington,0.02,0.05,74,-0.03
WA-069,Wahkiakum County,Washington,0.14,0.18,87,-0.04
WA-071,Walla Walla County,Washington,1.2,1.09,116,0.1
WA-073,Whatcom County,Washington,0.27,0.32,89,-0.04
WA-075,Whitman County,Washington,0.73,0.75,106,-0.03
WA-077,Yakima County,Washington,0.87,0.88,120,-0.01
WV-001,Barbour County,West Virginia,0.01,0.05,68,-0.04
WV-003,Berkeley County,West Virginia,-0.54,-0.55,30,0.01
WV-005,Boone County,West Virginia,0.49,0.37,87,0.12
WV-007,Braxton County,West Virginia,-0.34,-0.42,31,0.08
WV-009,Brooke County,West Virginia,-0.88,-0.92,14,0.04
WV-011,Cabell County,West Virginia,0.08,0.05,65,0.02
WV-013,Calhoun County,West Virginia,-0.3,-0.33,37,0.03
WV-015,Clay County,West Virginia,0.04,0.02,63,0.03
WV-017,Doddridge County,West Virginia,-0.62,-0.63,22,0.01
WV-019,Fayette County,West Virginia,0.15,0.1,68,0.05
WV-021,Gilmer County,West Virginia,-0.55,-0.58,29,0.04
WV-023,Grant County,West Virginia,-0.05,-0.05,56,-0
WV-025,Greenbrier County,West Virginia,0.4,0.32,87,0.07
WV-027,Hampshire County,West Virginia,-0.61,-0.55,28,-0.06
WV-029,Hancock County,West Virginia,-1.08,-1.13,8,0.05
WV-031,Hardy County,West Virginia,-0.15,-0.14,50,-0.01
WV-033,Harrison County,West Virginia,-0.28,-0.31,33,0.02
WV-035,Jackson County,West Virginia,-0.14,-0.16,50,0.01
WV-037,Jefferson County,West Virginia,-0.43,-0.44,38,0.01
WV-039,Kanawha County,West Virginia,-0.01,-0.09,53,0.08
WV-041,Lewis County,West Virginia,-0.35,-0.35,33,0
WV-043,Lincoln County,West Virginia,0.27,0.17,69,0.1
WV-045,Logan County,West Virginia,0.78,0.69,105,0.09
WV-047,McDowell County,West Virginia,-0.04,-0.08,59,0.05
WV-049,Marion County,West Virginia,-0.81,-0.8,15,-0.01
WV-051,Marshall County,West Virginia,-0.95,-0.99,11,0.04
WV-053,Mason County,West Virginia,-0.13,-0.12,52,-0.01
WV-055,Mercer County,West Virginia,0.42,0.27,83,0.15
WV-057,Mineral County,West Virginia,-0.54,-0.5,25,-0.05
WV-059,Mingo County,West Virginia,0.38,0.35,81,0.03
WV-061,Monongalia County,West Virginia,-0.97,-0.95,12,-0.03
WV-063,Monroe County,West Virginia,0.17,0.09,73,0.08
WV-065,Morgan County,West Virginia,-0.61,-0.6,26,-0.01
WV-067,Nicholas County,West Virginia,0.22,0.17,73,0.06
WV-069,Ohio County,West Virginia,-0.81,-0.87,20,0.06
WV-071,Pendleton County,West Virginia,0.51,0.53,100,-0.02
WV-073,Pleasants County,West Virginia,-0.54,-0.58,25,0.04
WV-075,Pocahontas County,West Virginia,0.31,0.25,84,0.05
WV-077,Preston County,West Virginia,-0.44,-0.38,36,-0.06
WV-079,Putnam County,West Virginia,-0,-0.03,60,0.03
WV-081,Raleigh County,West Virginia,0.24,0.19,74,0.05
WV-083,Randolph County,West Virginia,0.04,0.05,72,-0.01
WV-085,Ritchie County,West Virginia,-0.43,-0.46,27,0.03
WV-087,Roane County,West Virginia,-0.2,-0.24,44,0.04
WV-089,Summers County,West Virginia,0.27,0.14,78,0.13
WV-091,Taylor County,West Virginia,-0.26,-0.24,42,-0.01
WV-093,Tucker County,West Virginia,0.12,0.18,73,-0.05
WV-095,Tyler County,West Virginia,-0.72,-0.74,20,0.02
WV-097,Upshur County,West Virginia,-0.24,-0.24,43,0
WV-099,Wayne County,West Virginia,0.24,0.22,73,0.02
WV-101,Webster County,West Virginia,-0.37,-0.46,31,0.09
WV-103,Wetzel County,West Virginia,-1.05,-1.04,12,-0
WV-105,Wirt County,West Virginia,-0.15,-0.16,45,0.02
WV-107,Wood County,West Virginia,-0.05,-0.12,48,0.06
WV-109,Wyoming County,West Virginia,0.19,0.13,76,0.06
WI-001,Adams County,Wisconsin,0.61,0.51,91,0.1
WI-003,Ashland County,Wisconsin,1.36,1.41,125,-0.05
WI-005,Barron County,Wisconsin,0.97,0.91,116,0.06
WI-007,Bayfield County,Wisconsin,1.31,1.36,125,-0.06
WI-009,Brown County,Wisconsin,0.64,0.47,85,0.16
WI-011,Buffalo County,Wisconsin,1.19,0.99,112,0.19
WI-013,Burnett County,Wisconsin,0.74,0.79,109,-0.04
WI-015,Calumet County,Wisconsin,0.9,0.78,101,0.13
WI-017,Chippewa County,Wisconsin,1.11,1.04,119,0.07
WI-019,Clark County,Wisconsin,1.36,1.26,125,0.1
WI-021,Columbia County,Wisconsin,0.43,0.33,74,0.09
WI-023,Crawford County,Wisconsin,0.67,0.57,97,0.11
WI-025,Dane County,Wisconsin,0.65,0.55,94,0.09
WI-027,Dodge County,Wisconsin,0.89,0.79,106,0.11
WI-029,Door County,Wisconsin,0.57,0.41,88,0.15
WI-031,Douglas County,Wisconsin,0.88,0.95,117,-0.07
WI-033,Dunn County,Wisconsin,0.84,0.69,100,0.15
WI-035,Eau Claire County,Wisconsin,1.02,0.9,110,0.12
WI-037,Florence County,Wisconsin,0.95,0.97,118,-0.02
WI-039,Fond du Lac County,Wisconsin,0.65,0.57,95,0.08
WI-041,Forest County,Wisconsin,0.79,0.81,110,-0.02
WI-043,Grant County,Wisconsin,0.72,0.65,101,0.07
WI-045,Green County,Wisconsin,0.87,0.8,109,0.07
WI-047,Green Lake County,Wisconsin,0.64,0.51,91,0.12
WI-049,Iowa County,Wisconsin,0.9,0.83,114,0.07
WI-051,Iron County,Wisconsin,1.25,1.33,124,-0.08
WI-053,Jackson County,Wisconsin,1.28,1.19,123,0.1
WI-055,Jefferson County,Wisconsin,1.07,0.96,117,0.11
WI-057,Juneau County,Wisconsin,0.32,0.23,65,0.09
WI-059,Kenosha County,Wisconsin,0.89,0.91,114,-0.02
WI-061,Kewaunee County,Wisconsin,0.48,0.31,82,0.18
WI-063,La Crosse County,Wisconsin,0.64,0.5,88,0.14
