# Title: February 1993 - January 1994 Contiguous U.S. County Palmer Z-Index
# Missing: -99
# Note: Period of Record: 130 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
GA-177,Lee County,Georgia,-0.36,-0.43,40,0.07
GA-179,Liberty County,Georgia,-0.31,-0.33,46,0.02
GA-181,Lincoln County,Georgia,-0.67,-0.76,23,0.1
GA-183,Long County,Georgia,-0.48,-0.49,35,0.01
GA-185,Lowndes County,Georgia,-0.27,-0.32,47,0.05
GA-187,Lumpkin County,Georgia,-0.88,-0.85,14,-0.03
GA-189,McDuffie County,Georgia,-0.79,-0.89,18,0.1
GA-191,McIntosh County,Georgia,0.01,0.04,79,-0.02
GA-193,Macon County,Georgia,-0.08,-0.15,63,0.07
GA-195,Madison County,Georgia,-0.75,-0.78,26,0.03
GA-197,Marion County,Georgia,-0.62,-0.64,29,0.02
GA-199,Meriwether County,Georgia,-0.54,-0.52,34,-0.01
GA-201,Miller County,Georgia,-0.39,-0.42,44,0.03
GA-205,Mitchell County,Georgia,-0.5,-0.56,34,0.06
GA-207,Monroe County,Georgia,-0.72,-0.75,27,0.03
GA-209,Montgomery County,Georgia,-0.37,-0.42,46,0.05
GA-211,Morgan County,Georgia,-0.92,-1.05,18,0.13
GA-213,Murray County,Georgia,-1.23,-1.21,6,-0.02
GA-215,Muscogee County,Georgia,-0.61,-0.55,37,-0.05
GA-217,Newton County,Georgia,-1.02,-1.11,12,0.09
GA-219,Oconee County,Georgia,-0.64,-0.7,29,0.06
GA-221,Oglethorpe County,Georgia,-0.62,-0.69,32,0.07
GA-223,Paulding County,Georgia,-0.91,-0.89,22,-0.02
GA-225,Peach County,Georgia,-0.02,-0.09,65,0.08
GA-227,Pickens County,Georgia,-1.2,-1.17,11,-0.03
GA-229,Pierce County,Georgia,-0.02,-0.03,66,0.01
GA-231,Pike County,Georgia,-0.48,-0.5,36,0.02
GA-233,Polk County,Georgia,-1.19,-1.15,9,-0.04
GA-235,Pulaski County,Georgia,-0.19,-0.25,56,0.05
GA-237,Putnam County,Georgia,-0.76,-0.9,21,0.14
GA-239,Quitman County,Georgia,-0.35,-0.36,47,0.02
GA-241,Rabun County,Georgia,-0.84,-0.84,15,-0
GA-243,Randolph County,Georgia,-0.36,-0.38,43,0.02
GA-245,Richmond County,Georgia,-0.69,-0.74,22,0.05
GA-247,Rockdale County,Georgia,-0.85,-0.9,19,0.05
GA-249,Schley County,Georgia,-0.38,-0.44,43,0.06
GA-251,Screven County,Georgia,-0.61,-0.67,27,0.06
GA-253,Seminole County,Georgia,-0.37,-0.41,43,0.04
GA-255,Spalding County,Georgia,-0.63,-0.64,28,0.01
GA-257,Stephens County,Georgia,-0.72,-0.71,25,-0.01
GA-259,Stewart County,Georgia,-0.52,-0.53,37,0
GA-261,Sumter County,Georgia,-0.31,-0.37,46,0.06
GA-263,Talbot County,Georgia,-0.63,-0.62,31,-0.01
GA-265,Taliaferro County,Georgia,-0.91,-1.01,17,0.11
GA-267,Tattnall County,Georgia,-0.38,-0.42,42,0.05
GA-269,Taylor County,Georgia,-0.63,-0.69,30,0.06
GA-271,Telfair County,Georgia,-0.25,-0.3,57,0.05
GA-273,Terrell County,Georgia,-0.38,-0.43,42,0.05
GA-275,Thomas County,Georgia,-0.56,-0.62,32,0.06
GA-277,Tift County,Georgia,-0.27,-0.31,48,0.03
GA-279,Toombs County,Georgia,-0.33,-0.38,52,0.05
GA-281,Towns County,Georgia,-0.75,-0.75,19,0.01
GA-283,Treutlen County,Georgia,-0.38,-0.47,44,0.09
GA-285,Troup County,Georgia,-0.55,-0.54,35,-0.01
GA-287,Turner County,Georgia,-0.18,-0.24,55,0.06
GA-289,Twiggs County,Georgia,-0.16,-0.23,60,0.07
GA-291,Union County,Georgia,-0.76,-0.77,18,0
GA-293,Upson County,Georgia,-0.52,-0.56,34,0.04
GA-295,Walker County,Georgia,-0.99,-0.95,11,-0.04
GA-297,Walton County,Georgia,-0.81,-0.88,23,0.07
GA-299,Ware County,Georgia,-0.13,-0.12,64,-0
GA-301,Warren County,Georgia,-0.81,-0.92,18,0.11
GA-303,Washington County,Georgia,-0.63,-0.75,23,0.12
GA-305,Wayne County,Georgia,-0.29,-0.27,53,-0.02
GA-307,Webster County,Georgia,-0.54,-0.56,32,0.02
GA-309,Wheeler County,Georgia,-0.43,-0.49,42,0.06
GA-311,White County,Georgia,-0.83,-0.8,16,-0.03
GA-313,Whitfield County,Georgia,-1.22,-1.17,8,-0.05
GA-315,Wilcox County,Georgia,-0.1,-0.16,63,0.06
GA-317,Wilkes County,Georgia,-0.76,-0.85,25,0.08
GA-319,Wilkinson County,Georgia,-0.38,-0.46,43,0.08
GA-321,Worth County,Georgia,-0.35,-0.42,45,0.07
ID-001,Ada County,Idaho,0.82,0.85,109,-0.03
ID-003,Adams County,Idaho,0.12,0.17,87,-0.05
ID-005,Bannock County,Idaho,1.44,1.35,124,0.09
ID-007,Bear Lake County,Idaho,0.93,0.9,113,0.03
ID-009,Benewah County,Idaho,0.13,0.18,88,-0.05
ID-011,Bingham County,Idaho,1.81,1.72,125,0.09
ID-013,Blaine County,Idaho,0.37,0.29,87,0.08
ID-015,Boise County,Idaho,0.24,0.27,90,-0.03
ID-017,Bonner County,Idaho,-0.2,-0.1,60,-0.1
ID-019,Bonneville County,Idaho,1.63,1.61,127,0.01
ID-021,Boundary County,Idaho,-0.06,0.03,69,-0.08
ID-023,Butte County,Idaho,0.95,0.9,111,0.04
ID-025,Camas County,Idaho,-0.04,-0.05,72,0.01
ID-027,Canyon County,Idaho,1.92,1.99,129,-0.07
ID-029,Caribou County,Idaho,1.19,1.18,121,0.01
ID-031,Cassia County,Idaho,0.57,0.48,93,0.09
ID-033,Clark County,Idaho,1.12,1.11,116,0.01
ID-035,Clearwater County,Idaho,-0.09,-0.06,71,-0.03
ID-037,Custer County,Idaho,0.33,0.25,82,0.07
ID-039,Elmore County,Idaho,0.09,0.1,79,-0.01
ID-041,Franklin County,Idaho,1.19,1.13,121,0.06
ID-043,Fremont County,Idaho,0.74,0.87,109,-0.13
ID-045,Gem County,Idaho,0.81,0.8,108,0.01
ID-047,Gooding County,Idaho,0.6,0.55,104,0.05
ID-049,Idaho County,Idaho,0.15,0.12,85,0.03
ID-051,Jefferson County,Idaho,2.24,2.19,127,0.05
ID-053,Jerome County,Idaho,0.93,0.79,106,0.14
ID-055,Kootenai County,Idaho,0.05,0.11,82,-0.06
ID-057,Latah County,Idaho,-0.03,0,68,-0.03
ID-059,Lemhi County,Idaho,0.67,0.53,97,0.14
ID-061,Lewis County,Idaho,0.19,0.15,80,0.03
ID-063,Lincoln County,Idaho,0.52,0.44,98,0.08
ID-065,Madison County,Idaho,1.74,1.74,123,0
ID-067,Minidoka County,Idaho,1.02,0.87,106,0.15
ID-069,Nez Perce County,Idaho,-0.01,-0.04,71,0.03
ID-071,Oneida County,Idaho,0.71,0.67,104,0.05
ID-073,Owyhee County,Idaho,0.57,0.54,98,0.03
ID-075,Payette County,Idaho,1.22,1.25,120,-0.03
ID-077,Power County,Idaho,1.5,1.32,119,0.18
ID-079,Shoshone County,Idaho,-0.02,0.03,73,-0.04
ID-081,Teton County,Idaho,1.11,1.1,114,0.01
ID-083,Twin Falls County,Idaho,0.72,0.67,103,0.04
ID-085,Valley County,Idaho,0.27,0.27,90,-0
ID-087,Washington County,Idaho,0.78,0.77,107,0.01
IL-001,Adams County,Illinois,1.45,1.49,126,-0.04
IL-003,Alexander County,Illinois,0.75,0.84,109,-0.09
IL-005,Bond County,Illinois,1.49,1.44,126,0.04
IL-007,Boone County,Illinois,0.98,1,116,-0.02
IL-009,Brown County,Illinois,1.55,1.58,127,-0.02
IL-011,Bureau County,Illinois,1.18,1.15,118,0.03
IL-013,Calhoun County,Illinois,2.06,1.94,130,0.13
IL-015,Carroll County,Illinois,1.55,1.53,125,0.01
IL-017,Cass County,Illinois,1.89,1.93,129,-0.04
IL-019,Champaign County,Illinois,1.95,1.94,129,0
IL-021,Christian County,Illinois,1.41,1.37,125,0.04
IL-023,Clark County,Illinois,1.59,1.57,129,0.03
IL-025,Clay County,Illinois,1.86,1.84,129,0.02
IL-027,Clinton County,Illinois,1.79,1.73,129,0.06
IL-029,Coles County,Illinois,1.31,1.3,127,0.01
IL-031,Cook County,Illinois,1.34,1.35,123,-0.01
IL-033,Crawford County,Illinois,1.21,1.19,123,0.02
IL-035,Cumberland County,Illinois,1.67,1.66,129,0.01
IL-037,DeKalb County,Illinois,1.2,1.23,124,-0.03
IL-039,De Witt County,Illinois,1.5,1.44,125,0.07
IL-041,Douglas County,Illinois,1.34,1.33,125,0.01
IL-043,DuPage County,Illinois,1.09,1.11,119,-0.02
IL-045,Edgar County,Illinois,1.68,1.68,130,-0
IL-047,Edwards County,Illinois,1.17,1.2,122,-0.03
IL-049,Effingham County,Illinois,1.82,1.78,127,0.04
IL-051,Fayette County,Illinois,1.58,1.54,125,0.04
IL-053,Ford County,Illinois,2.08,2.04,130,0.03
IL-055,Franklin County,Illinois,1.34,1.34,126,-0
IL-057,Fulton County,Illinois,2.16,2.2,129,-0.04
IL-059,Gallatin County,Illinois,0.84,0.84,108,-0
IL-061,Greene County,Illinois,2,1.91,128,0.1
IL-063,Grundy County,Illinois,1.49,1.48,125,0
IL-065,Hamilton County,Illinois,1.04,1.03,114,0.01
IL-067,Hancock County,Illinois,1.71,1.72,128,-0.01
IL-069,Hardin County,Illinois,0.78,0.79,101,-0
IL-071,Henderson County,Illinois,1.87,1.84,129,0.04
IL-073,Henry County,Illinois,1.51,1.48,126,0.03
IL-075,Iroquois County,Illinois,2.07,2.05,130,0.01
IL-077,Jackson County,Illinois,1.33,1.37,127,-0.04
IL-079,Jasper County,Illinois,1.64,1.63,130,0.01
IL-081,Jefferson County,Illinois,1.62,1.63,128,-0.01
IL-083,Jersey County,Illinois,1.81,1.73,128,0.07
IL-085,Jo Daviess County,Illinois,1.58,1.56,123,0.02
IL-087,Johnson County,Illinois,1.09,1.14,122,-0.05
IL-089,Kane County,Illinois,1.06,1.1,117,-0.04
IL-091,Kankakee County,Illinois,1.78,1.73,128,0.05
IL-093,Kendall County,Illinois,1.23,1.24,124,-0.01
IL-095,Knox County,Illinois,1.69,1.69,128,0
IL-097,Lake County,Illinois,1.03,1.06,117,-0.04
IL-099,LaSalle County,Illinois,1.25,1.25,121,0
IL-101,Lawrence County,Illinois,1.28,1.28,124,0.01
IL-103,Lee County,Illinois,1.16,1.14,122,0.02
IL-105,Livingston County,Illinois,1.84,1.84,130,-0
IL-107,Logan County,Illinois,1.71,1.65,127,0.06
IL-109,McDonough County,Illinois,1.75,1.76,129,-0.01
IL-111,McHenry County,Illinois,0.9,0.94,115,-0.04
IL-113,McLean County,Illinois,1.89,1.86,130,0.03
IL-115,Macon County,Illinois,1.13,1.1,122,0.04
IL-117,Macoupin County,Illinois,1.54,1.5,127,0.04
IL-119,Madison County,Illinois,1.65,1.58,126,0.07
IL-121,Marion County,Illinois,1.71,1.67,129,0.04
IL-123,Marshall County,Illinois,1.39,1.38,124,0.01
IL-125,Mason County,Illinois,2.32,2.33,129,-0.02
IL-127,Massac County,Illinois,0.48,0.56,93,-0.08
IL-129,Menard County,Illinois,2.08,2.06,130,0.02
IL-131,Mercer County,Illinois,2.03,2,128,0.03
IL-133,Monroe County,Illinois,1.91,1.83,130,0.08
IL-135,Montgomery County,Illinois,1.4,1.36,124,0.03
IL-137,Morgan County,Illinois,1.84,1.82,128,0.02
IL-139,Moultrie County,Illinois,1.16,1.16,123,0
IL-141,Ogle County,Illinois,1.22,1.2,120,0.02
IL-143,Peoria County,Illinois,1.91,1.9,129,0
IL-145,Perry County,Illinois,1.67,1.65,127,0.02
IL-147,Piatt County,Illinois,1.37,1.35,124,0.02
IL-149,Pike County,Illinois,1.61,1.54,125,0.06
IL-151,Pope County,Illinois,0.88,0.91,110,-0.03
IL-153,Pulaski County,Illinois,0.74,0.85,110,-0.11
IL-155,Putnam County,Illinois,1.31,1.28,123,0.03
IL-157,Randolph County,Illinois,1.65,1.6,128,0.05
IL-159,Richland County,Illinois,1.5,1.48,126,0.02
IL-161,Rock Island County,Illinois,1.66,1.65,127,0.01
IL-163,St. Clair County,Illinois,1.8,1.72,129,0.08
IL-165,Saline County,Illinois,1.12,1.06,115,0.05
IL-167,Sangamon County,Illinois,1.66,1.61,126,0.05
IL-169,Schuyler County,Illinois,1.62,1.68,127,-0.06
IL-171,Scott County,Illinois,1.79,1.75,127,0.04
IL-173,Shelby County,Illinois,1.36,1.34,124,0.01
IL-175,Stark County,Illinois,1.64,1.58,125,0.06
IL-177,Stephenson County,Illinois,1.6,1.55,125,0.04
IL-179,Tazewell County,Illinois,2.24,2.24,130,0
IL-181,Union County,Illinois,0.91,0.98,114,-0.07
IL-183,Vermilion County,Illinois,1.69,1.69,128,-0
IL-185,Wabash County,Illinois,0.91,0.94,113,-0.02
IL-187,Warren County,Illinois,1.88,1.87,129,0.01
IL-189,Washington County,Illinois,1.54,1.51,126,0.03
IL-191,Wayne County,Illinois,1.51,1.52,126,-0.01
IL-193,White County,Illinois,1.05,1.05,118,0
IL-195,Whiteside County,Illinois,1.37,1.36,123,0.02
IL-197,Will County,Illinois,1.58,1.58,126,-0
IL-199,Williamson County,Illinois,1.27,1.26,123,0.01
IL-201,Winnebago County,Illinois,1.11,1.1,118,0.02
IL-203,Woodford County,Illinois,1.88,1.87,130,0.01
IN-001,Adams County,Indiana,0.95,0.84,107,0.11
IN-003,Allen County,Indiana,0.7,0.6,91,0.09
IN-005,Bartholomew County,Indiana,1.02,1.01,113,0
IN-007,Benton County,Indiana,1.64,1.64,128,-0
IN-009,Blackford County,Indiana,1.04,0.96,114,0.08
IN-011,Boone County,Indiana,1.41,1.42,126,-0
IN-013,Brown County,Indiana,1.66,1.63,129,0.02
IN-015,Carroll County,Indiana,1.26,1.19,122,0.06
IN-017,Cass County,Indiana,1.16,1.13,122,0.03
IN-019,Clark County,Indiana,0.47,0.51,88,-0.04
IN-021,Clay County,Indiana,1.48,1.48,128,-0
IN-023,Clinton County,Indiana,1.35,1.31,123,0.04
IN-025,Crawford County,Indiana,0.51,0.59,97,-0.08
IN-027,Daviess County,Indiana,1.36,1.32,121,0.04
IN-029,Dearborn County,Indiana,0.57,0.57,90,0
IN-031,Decatur County,Indiana,1.09,1.12,118,-0.03
IN-033,DeKalb County,Indiana,0.53,0.46,89,0.08
IN-035,Delaware County,Indiana,1.32,1.27,123,0.05
IN-037,Dubois County,Indiana,1.03,1.03,116,-0.01
IN-039,Elkhart County,Indiana,1.08,1.07,114,0.01
IN-041,Fayette County,Indiana,0.95,0.95,115,0.01
IN-043,Floyd County,Indiana,0.34,0.39,82,-0.06
IN-045,Fountain County,Indiana,1.63,1.65,129,-0.02
IN-047,Franklin County,Indiana,0.77,0.78,111,-0.01
IN-049,Fulton County,Indiana,0.99,0.95,117,0.04
IN-051,Gibson County,Indiana,0.88,0.9,111,-0.02
IN-053,Grant County,Indiana,1.18,1.11,117,0.07
IN-055,Greene County,Indiana,1.48,1.47,127,0.01
IN-057,Hamilton County,Indiana,1.4,1.37,123,0.03
IN-059,Hancock County,Indiana,1.48,1.44,126,0.04
IN-061,Harrison County,Indiana,0.1,0.17,66,-0.07
IN-063,Hendricks County,Indiana,1.52,1.52,130,-0.01
IN-065,Henry County,Indiana,1.43,1.39,124,0.04
IN-067,Howard County,Indiana,1.17,1.11,118,0.06
IN-069,Huntington County,Indiana,0.9,0.84,104,0.07
IN-071,Jackson County,Indiana,1.18,1.17,120,0.01
IN-073,Jasper County,Indiana,1.77,1.76,128,0.01
IN-075,Jay County,Indiana,0.91,0.87,111,0.04
IN-077,Jefferson County,Indiana,0.56,0.58,88,-0.02
IN-079,Jennings County,Indiana,0.78,0.81,102,-0.03
IN-081,Johnson County,Indiana,1.46,1.48,129,-0.02
IN-083,Knox County,Indiana,1.24,1.21,122,0.03
IN-085,Kosciusko County,Indiana,0.74,0.66,98,0.07
IN-087,LaGrange County,Indiana,0.82,0.8,110,0.01
IN-089,Lake County,Indiana,1.63,1.63,129,-0.01
IN-091,LaPorte County,Indiana,1.16,1.19,122,-0.03
IN-093,Lawrence County,Indiana,1.17,1.19,121,-0.02
IN-095,Madison County,Indiana,1.35,1.3,123,0.05
IN-097,Marion County,Indiana,1.6,1.59,129,0.01
IN-099,Marshall County,Indiana,0.93,0.9,115,0.02
IN-101,Martin County,Indiana,1.17,1.17,120,-0.01
IN-103,Miami County,Indiana,0.9,0.86,113,0.04
IN-105,Monroe County,Indiana,1.73,1.71,129,0.02
IN-107,Montgomery County,Indiana,1.48,1.49,126,-0.01
IN-109,Morgan County,Indiana,1.82,1.8,130,0.02
IN-111,Newton County,Indiana,1.77,1.79,129,-0.02
IN-113,Noble County,Indiana,0.74,0.71,103,0.03
IN-115,Ohio County,Indiana,0.34,0.32,71,0.02
IN-117,Orange County,Indiana,0.82,0.88,111,-0.06
IN-119,Owen County,Indiana,1.59,1.57,129,0.03
IN-121,Parke County,Indiana,1.72,1.74,129,-0.02
IN-123,Perry County,Indiana,0.5,0.56,92,-0.05
IN-125,Pike County,Indiana,1.2,1.2,119,0
IN-127,Porter County,Indiana,1.37,1.41,127,-0.03
IN-129,Posey County,Indiana,0.7,0.72,108,-0.02
IN-131,Pulaski County,Indiana,1.66,1.65,128,0.01
IN-133,Putnam County,Indiana,1.4,1.42,128,-0.02
IN-135,Randolph County,Indiana,1.01,0.98,115,0.03
IN-137,Ripley County,Indiana,0.75,0.77,102,-0.03
IN-139,Rush County,Indiana,1.11,1.12,120,-0
IN-141,St. Joseph County,Indiana,0.91,0.94,113,-0.03
IN-143,Scott County,Indiana,0.62,0.67,96,-0.05
IN-145,Shelby County,Indiana,1.15,1.17,119,-0.03
IN-147,Spencer County,Indiana,0.76,0.79,112,-0.03
IN-149,Starke County,Indiana,1.45,1.45,128,0
IN-151,Steuben County,Indiana,0.58,0.49,88,0.08
IN-153,Sullivan County,Indiana,1.23,1.2,120,0.03
IN-155,Switzerland County,Indiana,0.48,0.44,76,0.04
IN-157,Tippecanoe County,Indiana,1.34,1.3,124,0.04
IN-159,Tipton County,Indiana,1.22,1.17,117,0.05
IN-161,Union County,Indiana,0.74,0.72,108,0.02
IN-163,Vanderburgh County,Indiana,0.68,0.69,106,-0.02
IN-165,Vermillion County,Indiana,1.67,1.68,129,-0.02
IN-167,Vigo County,Indiana,1.52,1.52,129,0
IN-169,Wabash County,Indiana,0.78,0.73,105,0.05
IN-171,Warren County,Indiana,1.69,1.69,127,0
IN-173,Warrick County,Indiana,0.83,0.83,109,0
IN-175,Washington County,Indiana,0.77,0.82,108,-0.05
IN-177,Wayne County,Indiana,1.13,1.1,118,0.03
IN-179,Wells County,Indiana,0.9,0.81,104,0.09
IN-181,White County,Indiana,1.57,1.52,128,0.05
IN-183,Whitley County,Indiana,0.71,0.65,95,0.07
IA-001,Adair County,Iowa,1.76,1.73,127,0.03
IA-003,Adams County,Iowa,1.87,1.79,127,0.08
IA-005,Allamakee County,Iowa,1.76,1.61,125,0.15
IA-007,Appanoose County,Iowa,1.53,1.47,124,0.05
IA-009,Audubon County,Iowa,1.7,1.63,127,0.07
IA-011,Benton County,Iowa,2.7,2.69,130,0.01
IA-013,Black Hawk County,Iowa,2.28,2.26,129,0.02
IA-015,Boone County,Iowa,2.32,2.23,130,0.09
IA-017,Bremer County,Iowa,1.8,1.76,128,0.04
IA-019,Buchanan County,Iowa,1.91,1.9,129,0.01
IA-021,Buena Vista County,Iowa,1.76,1.66,129,0.1
IA-023,Butler County,Iowa,1.84,1.78,128,0.05
IA-025,Calhoun County,Iowa,1.74,1.61,126,0.13
IA-027,Carroll County,Iowa,1.75,1.64,127,0.11
IA-029,Cass County,Iowa,2.19,2.12,130,0.06
IA-031,Cedar County,Iowa,1.7,1.71,129,-0.01
IA-033,Cerro Gordo County,Iowa,1.82,1.69,129,0.13
IA-035,Cherokee County,Iowa,1.72,1.64,127,0.08
IA-037,Chickasaw County,Iowa,2.17,2.06,128,0.11
IA-039,Clarke County,Iowa,2.14,2.08,130,0.05
IA-041,Clay County,Iowa,2.14,2.03,129,0.11
IA-043,Clayton County,Iowa,1.67,1.59,126,0.08
IA-045,Clinton County,Iowa,1.8,1.77,127,0.03
IA-047,Crawford County,Iowa,2.09,1.97,128,0.11
IA-049,Dallas County,Iowa,1.96,1.91,130,0.05
IA-051,Davis County,Iowa,1.69,1.64,125,0.05
IA-053,Decatur County,Iowa,2.13,2.05,130,0.07
IA-055,Delaware County,Iowa,1.73,1.73,126,-0.01
IA-057,Des Moines County,Iowa,1.94,1.9,128,0.04
IA-059,Dickinson County,Iowa,2.67,2.53,130,0.14
IA-061,Dubuque County,Iowa,1.9,1.87,126,0.03
IA-063,Emmet County,Iowa,2.35,2.2,130,0.15
IA-065,Fayette County,Iowa,1.84,1.75,128,0.1
IA-067,Floyd County,Iowa,1.89,1.8,128,0.09
IA-069,Franklin County,Iowa,2.2,2.1,129,0.1
IA-071,Fremont County,Iowa,2.19,2.14,130,0.05
IA-073,Greene County,Iowa,1.8,1.69,128,0.11
IA-075,Grundy County,Iowa,2.27,2.22,130,0.05
IA-077,Guthrie County,Iowa,1.74,1.69,128,0.06
IA-079,Hamilton County,Iowa,2.99,2.86,130,0.13
IA-081,Hancock County,Iowa,1.8,1.7,128,0.1
IA-083,Hardin County,Iowa,2.81,2.73,130,0.08
IA-085,Harrison County,Iowa,1.69,1.53,124,0.15
IA-087,Henry County,Iowa,2.04,2.03,128,0.01
IA-089,Howard County,Iowa,1.86,1.76,128,0.1
IA-091,Humboldt County,Iowa,2.37,2.24,130,0.13
IA-093,Ida County,Iowa,1.59,1.53,128,0.06
IA-095,Iowa County,Iowa,2.41,2.38,130,0.04
IA-097,Jackson County,Iowa,1.76,1.73,125,0.03
IA-099,Jasper County,Iowa,2.37,2.34,130,0.03
IA-101,Jefferson County,Iowa,1.79,1.75,128,0.04
IA-103,Johnson County,Iowa,2.59,2.58,130,0.01
IA-105,Jones County,Iowa,2.09,2.1,130,-0.01
IA-107,Keokuk County,Iowa,2.15,2.07,129,0.08
IA-109,Kossuth County,Iowa,2.22,2.08,130,0.14
IA-111,Lee County,Iowa,1.83,1.84,128,-0.01
IA-113,Linn County,Iowa,2.5,2.56,130,-0.06
IA-115,Louisa County,Iowa,2.17,2.13,129,0.04
IA-117,Lucas County,Iowa,1.79,1.77,127,0.01
IA-119,Lyon County,Iowa,2.28,2.14,127,0.14
IA-121,Madison County,Iowa,2.04,2.01,130,0.02
IA-123,Mahaska County,Iowa,1.8,1.79,130,0.01
IA-125,Marion County,Iowa,1.81,1.79,128,0.02
IA-127,Marshall County,Iowa,2.62,2.57,130,0.05
IA-129,Mills County,Iowa,2.17,2.15,130,0.02
IA-131,Mitchell County,Iowa,1.84,1.73,127,0.11
IA-133,Monona County,Iowa,2.3,2.07,129,0.23
IA-135,Monroe County,Iowa,1.38,1.37,124,0.01
IA-137,Montgomery County,Iowa,2.1,2.09,130,0.02
IA-139,Muscatine County,Iowa,2.27,2.21,130,0.05
IA-141,O&#039;Brien County,Iowa,2.16,2.01,128,0.14
IA-143,Osceola County,Iowa,2.62,2.49,129,0.14
IA-145,Page County,Iowa,2.01,1.98,130,0.02
IA-147,Palo Alto County,Iowa,2.34,2.17,130,0.17
IA-149,Plymouth County,Iowa,1.51,1.33,121,0.18
IA-151,Pocahontas County,Iowa,2.11,1.97,130,0.14
IA-153,Polk County,Iowa,2.47,2.41,130,0.06
IA-155,Pottawattamie County,Iowa,2.24,2.18,130,0.06
IA-157,Poweshiek County,Iowa,2.25,2.23,130,0.02
IA-159,Ringgold County,Iowa,2.04,1.94,130,0.1
IA-161,Sac County,Iowa,1.58,1.5,126,0.08
IA-163,Scott County,Iowa,1.5,1.49,125,0.02
IA-165,Shelby County,Iowa,1.66,1.57,125,0.09
IA-167,Sioux County,Iowa,2.05,1.88,125,0.17
IA-169,Story County,Iowa,2.64,2.58,130,0.06
IA-171,Tama County,Iowa,2.58,2.54,130,0.03
IA-173,Taylor County,Iowa,2.01,1.93,128,0.08
IA-175,Union County,Iowa,1.94,1.87,129,0.07
IA-177,Van Buren County,Iowa,1.71,1.71,127,-0
IA-179,Wapello County,Iowa,1.66,1.62,127,0.04
IA-181,Warren County,Iowa,2.21,2.17,130,0.03
IA-183,Washington County,Iowa,2.09,2.02,129,0.07
IA-185,Wayne County,Iowa,1.85,1.81,126,0.04
IA-187,Webster County,Iowa,2.31,2.17,130,0.13
IA-189,Winnebago County,Iowa,1.88,1.78,129,0.09
IA-191,Winneshiek County,Iowa,1.99,1.86,127,0.13
IA-193,Woodbury County,Iowa,2.06,1.83,127,0.23
IA-195,Worth County,Iowa,1.99,1.85,129,0.14
IA-197,Wright County,Iowa,2.51,2.38,130,0.13
KS-001,Allen County,Kansas,0.97,0.9,115,0.07
KS-003,Anderson County,Kansas,0.96,0.95,117,0.02
KS-005,Atchison County,Kansas,1.48,1.41,127,0.07
KS-007,Barber County,Kansas,0.99,0.9,110,0.09
KS-009,Barton County,Kansas,2.18,2.04,128,0.14
KS-011,Bourbon County,Kansas,0.96,0.88,111,0.08
KS-013,Brown County,Kansas,1.79,1.74,127,0.05
KS-015,Butler County,Kansas,0.59,0.55,91,0.04
KS-017,Chase County,Kansas,1.02,0.96,113,0.06
KS-019,Chautauqua County,Kansas,0.64,0.57,97,0.07
KS-021,Cherokee County,Kansas,1.4,1.3,125,0.1
KS-023,Cheyenne County,Kansas,1.23,1.05,115,0.18
KS-025,Clark County,Kansas,0.92,0.82,113,0.1
KS-027,Clay County,Kansas,2.19,2.16,129,0.03
KS-029,Cloud County,Kansas,2.36,2.36,128,0
KS-031,Coffey County,Kansas,0.98,0.97,115,0.01
KS-033,Comanche County,Kansas,0.67,0.62,103,0.05
KS-035,Cowley County,Kansas,0.8,0.71,101,0.09
KS-037,Crawford County,Kansas,1.21,1.11,120,0.1
KS-039,Decatur County,Kansas,3.01,2.91,130,0.1
KS-041,Dickinson County,Kansas,2.17,2.1,128,0.07
KS-043,Doniphan County,Kansas,1.56,1.5,127,0.05
KS-045,Douglas County,Kansas,1.79,1.72,127,0.07
KS-047,Edwards County,Kansas,1.97,1.84,127,0.13
KS-049,Elk County,Kansas,0.78,0.7,105,0.08
KS-051,Ellis County,Kansas,2.98,2.85,130,0.13
KS-053,Ellsworth County,Kansas,2.69,2.59,129,0.1
KS-055,Finney County,Kansas,2.31,2.23,130,0.08
KS-057,Ford County,Kansas,1.63,1.53,125,0.1
KS-059,Franklin County,Kansas,1.37,1.34,125,0.03
KS-061,Geary County,Kansas,1.94,1.87,128,0.07
KS-063,Gove County,Kansas,2.3,2.22,129,0.08
KS-065,Graham County,Kansas,2.94,2.84,130,0.1
KS-067,Grant County,Kansas,1.62,1.52,125,0.1
KS-069,Gray County,Kansas,1.89,1.81,128,0.09
KS-071,Greeley County,Kansas,2.24,2.02,128,0.21
KS-073,Greenwood County,Kansas,0.79,0.75,104,0.03
KS-075,Hamilton County,Kansas,2.08,1.9,127,0.18
KS-077,Harper County,Kansas,0.56,0.46,89,0.09
KS-079,Harvey County,Kansas,1.2,1.16,124,0.04
KS-081,Haskell County,Kansas,1.66,1.58,125,0.08
KS-083,Hodgeman County,Kansas,2.7,2.56,130,0.14
KS-085,Jackson County,Kansas,1.74,1.62,128,0.12
KS-087,Jefferson County,Kansas,1.59,1.5,126,0.09
KS-089,Jewell County,Kansas,2.57,2.57,130,-0
KS-091,Johnson County,Kansas,1.59,1.52,127,0.07
KS-093,Kearny County,Kansas,1.98,1.85,128,0.13
KS-095,Kingman County,Kansas,0.77,0.71,102,0.06
