# Title: February 1973 - January 1974 Contiguous U.S. County Palmer Z-Index
# Missing: -99
# Note: Period of Record: 130 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
KS-131,Nemaha County,Kansas,2.41,2.31,130,0.11
KS-133,Neosho County,Kansas,1.35,1.27,122,0.08
KS-135,Ness County,Kansas,2.07,1.93,127,0.14
KS-137,Norton County,Kansas,1.85,1.71,126,0.14
KS-139,Osage County,Kansas,1.76,1.7,128,0.05
KS-141,Osborne County,Kansas,2.44,2.41,128,0.03
KS-143,Ottawa County,Kansas,2.78,2.7,129,0.07
KS-145,Pawnee County,Kansas,2.44,2.29,129,0.15
KS-147,Phillips County,Kansas,1.96,1.84,126,0.13
KS-149,Pottawatomie County,Kansas,2.3,2.18,130,0.12
KS-151,Pratt County,Kansas,1.92,1.83,129,0.08
KS-153,Rawlins County,Kansas,1.57,1.4,123,0.17
KS-155,Reno County,Kansas,1.72,1.67,128,0.05
KS-157,Republic County,Kansas,2.26,2.27,129,-0
KS-159,Rice County,Kansas,2.52,2.41,130,0.11
KS-161,Riley County,Kansas,2.07,1.98,128,0.09
KS-163,Rooks County,Kansas,2.18,2.08,127,0.1
KS-165,Rush County,Kansas,2.29,2.14,128,0.16
KS-167,Russell County,Kansas,2.4,2.31,128,0.08
KS-169,Saline County,Kansas,2.54,2.47,129,0.07
KS-171,Scott County,Kansas,1.63,1.57,122,0.06
KS-173,Sedgwick County,Kansas,1.43,1.39,125,0.04
KS-175,Seward County,Kansas,1.61,1.53,124,0.09
KS-177,Shawnee County,Kansas,2.22,2.13,130,0.09
KS-179,Sheridan County,Kansas,1.6,1.5,122,0.1
KS-181,Sherman County,Kansas,1.41,1.17,116,0.25
KS-183,Smith County,Kansas,2.25,2.21,128,0.04
KS-185,Stafford County,Kansas,2.08,1.97,129,0.11
KS-187,Stanton County,Kansas,0.65,0.5,99,0.15
KS-189,Stevens County,Kansas,1.03,0.95,113,0.08
KS-191,Sumner County,Kansas,1.15,1.07,116,0.08
KS-193,Thomas County,Kansas,1.42,1.29,120,0.12
KS-195,Trego County,Kansas,1.9,1.79,127,0.12
KS-197,Wabaunsee County,Kansas,2.09,1.98,129,0.11
KS-199,Wallace County,Kansas,1.45,1.24,121,0.2
KS-201,Washington County,Kansas,2.18,2.11,128,0.07
KS-203,Wichita County,Kansas,1.25,1.08,118,0.17
KS-205,Wilson County,Kansas,1.44,1.36,123,0.08
KS-207,Woodson County,Kansas,1.68,1.64,128,0.04
KS-209,Wyandotte County,Kansas,1.9,1.83,129,0.07
KY-001,Adair County,Kentucky,0.85,0.87,113,-0.02
KY-003,Allen County,Kentucky,0.66,0.66,106,0
KY-005,Anderson County,Kentucky,1.13,1.15,118,-0.03
KY-007,Ballard County,Kentucky,0.95,1.08,117,-0.13
KY-009,Barren County,Kentucky,0.8,0.84,112,-0.04
KY-011,Bath County,Kentucky,0.26,0.25,81,0.01
KY-013,Bell County,Kentucky,1.74,1.65,130,0.1
KY-015,Boone County,Kentucky,1.27,1.25,123,0.01
KY-017,Bourbon County,Kentucky,0.9,0.9,104,0
KY-019,Boyd County,Kentucky,0.27,0.25,80,0.01
KY-021,Boyle County,Kentucky,0.65,0.74,107,-0.09
KY-023,Bracken County,Kentucky,1.04,1.08,122,-0.04
KY-025,Breathitt County,Kentucky,0.97,0.91,115,0.06
KY-027,Breckinridge County,Kentucky,0.82,0.88,109,-0.06
KY-029,Bullitt County,Kentucky,1.44,1.48,126,-0.04
KY-031,Butler County,Kentucky,0.55,0.6,101,-0.05
KY-033,Caldwell County,Kentucky,0.16,0.18,75,-0.02
KY-035,Calloway County,Kentucky,1.21,1.23,121,-0.02
KY-037,Campbell County,Kentucky,1.3,1.27,122,0.03
KY-039,Carlisle County,Kentucky,0.93,1.06,116,-0.13
KY-041,Carroll County,Kentucky,1.03,0.99,114,0.03
KY-043,Carter County,Kentucky,0.29,0.29,83,0
KY-045,Casey County,Kentucky,0.52,0.58,100,-0.06
KY-047,Christian County,Kentucky,0.37,0.39,88,-0.01
KY-049,Clark County,Kentucky,0.43,0.48,92,-0.05
KY-051,Clay County,Kentucky,1.01,0.94,116,0.07
KY-053,Clinton County,Kentucky,1.05,1.01,118,0.05
KY-055,Crittenden County,Kentucky,0.4,0.39,86,0.01
KY-057,Cumberland County,Kentucky,1.1,1.09,123,0.01
KY-059,Daviess County,Kentucky,0.37,0.43,88,-0.06
KY-061,Edmonson County,Kentucky,0.77,0.82,108,-0.05
KY-063,Elliott County,Kentucky,0.27,0.28,79,-0.01
KY-065,Estill County,Kentucky,0.89,0.9,111,-0.01
KY-067,Fayette County,Kentucky,0.69,0.75,100,-0.07
KY-069,Fleming County,Kentucky,0.47,0.43,84,0.03
KY-071,Floyd County,Kentucky,0.75,0.75,102,0.01
KY-073,Franklin County,Kentucky,1.09,1.12,115,-0.03
KY-075,Fulton County,Kentucky,1.12,1.19,122,-0.07
KY-077,Gallatin County,Kentucky,1.13,1.11,120,0.01
KY-079,Garrard County,Kentucky,0.7,0.8,106,-0.1
KY-081,Grant County,Kentucky,1.38,1.43,126,-0.05
KY-083,Graves County,Kentucky,0.94,1.05,120,-0.11
KY-085,Grayson County,Kentucky,0.81,0.87,108,-0.06
KY-087,Green County,Kentucky,0.68,0.69,103,-0.01
KY-089,Greenup County,Kentucky,0.45,0.52,98,-0.07
KY-091,Hancock County,Kentucky,0.57,0.62,97,-0.05
KY-093,Hardin County,Kentucky,0.59,0.61,95,-0.02
KY-095,Harlan County,Kentucky,1.56,1.51,129,0.06
KY-097,Harrison County,Kentucky,1.2,1.23,122,-0.03
KY-099,Hart County,Kentucky,0.61,0.64,99,-0.03
KY-101,Henderson County,Kentucky,0.35,0.38,88,-0.03
KY-103,Henry County,Kentucky,1.15,1.19,117,-0.04
KY-105,Hickman County,Kentucky,1.05,1.17,119,-0.12
KY-107,Hopkins County,Kentucky,0.04,0.08,62,-0.04
KY-109,Jackson County,Kentucky,0.8,0.81,107,-0.01
KY-111,Jefferson County,Kentucky,1.41,1.46,123,-0.05
KY-113,Jessamine County,Kentucky,0.7,0.8,103,-0.09
KY-115,Johnson County,Kentucky,0.4,0.4,85,0
KY-117,Kenton County,Kentucky,1.32,1.3,122,0.02
KY-119,Knott County,Kentucky,1.06,1.09,120,-0.03
KY-121,Knox County,Kentucky,1.43,1.33,125,0.1
KY-123,Larue County,Kentucky,0.4,0.42,87,-0.02
KY-125,Laurel County,Kentucky,0.56,0.51,95,0.05
KY-127,Lawrence County,Kentucky,0.2,0.21,69,-0
KY-129,Lee County,Kentucky,1.1,1.05,118,0.05
KY-131,Leslie County,Kentucky,1.17,1.11,123,0.06
KY-133,Letcher County,Kentucky,1.24,1.26,124,-0.02
KY-135,Lewis County,Kentucky,0.54,0.54,97,-0.01
KY-137,Lincoln County,Kentucky,0.7,0.79,109,-0.09
KY-139,Livingston County,Kentucky,0.63,0.67,99,-0.04
KY-141,Logan County,Kentucky,0.93,1,111,-0.07
KY-143,Lyon County,Kentucky,0.31,0.34,83,-0.04
KY-145,McCracken County,Kentucky,0.9,1,115,-0.11
KY-147,McCreary County,Kentucky,1.36,1.27,126,0.08
KY-149,McLean County,Kentucky,0.31,0.39,90,-0.08
KY-151,Madison County,Kentucky,0.68,0.75,102,-0.07
KY-153,Magoffin County,Kentucky,0.26,0.23,73,0.03
KY-155,Marion County,Kentucky,0.77,0.79,108,-0.02
KY-157,Marshall County,Kentucky,0.78,0.85,105,-0.07
KY-159,Martin County,Kentucky,0.44,0.44,87,0
KY-161,Mason County,Kentucky,0.51,0.52,93,-0.01
KY-163,Meade County,Kentucky,0.89,0.95,112,-0.06
KY-165,Menifee County,Kentucky,0.42,0.42,89,0.01
KY-167,Mercer County,Kentucky,0.82,0.89,109,-0.07
KY-169,Metcalfe County,Kentucky,0.89,0.91,113,-0.02
KY-171,Monroe County,Kentucky,0.99,1,124,-0.02
KY-173,Montgomery County,Kentucky,0.32,0.32,85,0
KY-175,Morgan County,Kentucky,0.34,0.34,82,-0.01
KY-177,Muhlenberg County,Kentucky,0.19,0.25,75,-0.06
KY-179,Nelson County,Kentucky,1.03,1.04,116,-0.02
KY-181,Nicholas County,Kentucky,0.72,0.7,98,0.02
KY-183,Ohio County,Kentucky,0.47,0.52,94,-0.05
KY-185,Oldham County,Kentucky,1.36,1.4,121,-0.04
KY-187,Owen County,Kentucky,1.14,1.17,121,-0.03
KY-189,Owsley County,Kentucky,0.98,0.94,112,0.04
KY-191,Pendleton County,Kentucky,1.4,1.45,126,-0.05
KY-193,Perry County,Kentucky,1.06,1.05,121,0.01
KY-195,Pike County,Kentucky,0.84,0.85,106,-0.01
KY-197,Powell County,Kentucky,0.81,0.83,107,-0.01
KY-199,Pulaski County,Kentucky,0.78,0.79,112,-0.01
KY-201,Robertson County,Kentucky,0.93,0.94,110,-0.01
KY-203,Rockcastle County,Kentucky,0.78,0.85,116,-0.07
KY-205,Rowan County,Kentucky,0.27,0.27,82,0
KY-207,Russell County,Kentucky,0.94,0.95,113,-0.01
KY-209,Scott County,Kentucky,0.87,0.9,109,-0.03
KY-211,Shelby County,Kentucky,1.06,1.1,115,-0.04
KY-213,Simpson County,Kentucky,1.1,1.13,121,-0.03
KY-215,Spencer County,Kentucky,1.09,1.13,118,-0.04
KY-217,Taylor County,Kentucky,0.8,0.82,113,-0.01
KY-219,Todd County,Kentucky,0.85,0.88,112,-0.03
KY-221,Trigg County,Kentucky,0.43,0.46,91,-0.03
KY-223,Trimble County,Kentucky,1.04,1.03,116,0.01
KY-225,Union County,Kentucky,0.37,0.39,86,-0.02
KY-227,Warren County,Kentucky,0.92,0.95,115,-0.03
KY-229,Washington County,Kentucky,0.62,0.65,99,-0.03
KY-231,Wayne County,Kentucky,0.91,0.84,111,0.07
KY-233,Webster County,Kentucky,0.2,0.23,78,-0.03
KY-235,Whitley County,Kentucky,1.34,1.25,125,0.09
KY-237,Wolfe County,Kentucky,0.9,0.85,108,0.05
KY-239,Woodford County,Kentucky,0.92,0.98,107,-0.06
LA-001,Acadia Parish,Louisiana,1.51,1.53,129,-0.02
LA-003,Allen Parish,Louisiana,1.88,1.95,130,-0.07
LA-005,Ascension Parish,Louisiana,0.92,0.92,116,-0
LA-007,Assumption Parish,Louisiana,0.5,0.56,106,-0.05
LA-009,Avoyelles Parish,Louisiana,1.63,1.7,130,-0.06
LA-011,Beauregard Parish,Louisiana,1.77,1.83,130,-0.06
LA-013,Bienville Parish,Louisiana,1.08,1.1,121,-0.02
LA-015,Bossier Parish,Louisiana,1.62,1.57,128,0.05
LA-017,Caddo Parish,Louisiana,1.68,1.63,128,0.05
LA-019,Calcasieu Parish,Louisiana,1.69,1.76,130,-0.07
LA-021,Caldwell Parish,Louisiana,1.14,1.13,125,0.01
LA-023,Cameron Parish,Louisiana,1.78,1.81,130,-0.03
LA-025,Catahoula Parish,Louisiana,1.42,1.46,128,-0.04
LA-027,Claiborne Parish,Louisiana,1.39,1.4,128,-0.01
LA-029,Concordia Parish,Louisiana,1.67,1.72,130,-0.05
LA-031,De Soto Parish,Louisiana,1.57,1.56,128,0.02
LA-033,East Baton Rouge Parish,Louisiana,1.33,1.31,122,0.02
LA-035,East Carroll Parish,Louisiana,1.22,1.21,125,0.01
LA-037,East Feliciana Parish,Louisiana,1.23,1.24,126,-0.01
LA-039,Evangeline Parish,Louisiana,1.95,1.99,130,-0.04
LA-041,Franklin Parish,Louisiana,1.06,1.07,121,-0.01
LA-043,Grant Parish,Louisiana,1.37,1.4,127,-0.03
LA-045,Iberia Parish,Louisiana,1.13,1.11,125,0.01
LA-047,Iberville Parish,Louisiana,1.13,1.13,121,-0
LA-049,Jackson Parish,Louisiana,0.94,0.98,120,-0.04
LA-051,Jefferson Parish,Louisiana,1.04,1.06,124,-0.01
LA-053,Jefferson Davis Parish,Louisiana,1.66,1.72,129,-0.05
LA-055,Lafayette Parish,Louisiana,1.48,1.46,128,0.02
LA-057,Lafourche Parish,Louisiana,0.6,0.64,113,-0.03
LA-059,La Salle Parish,Louisiana,1.38,1.42,128,-0.04
LA-061,Lincoln Parish,Louisiana,0.95,0.98,118,-0.03
LA-063,Livingston Parish,Louisiana,1.19,1.19,122,0
LA-065,Madison Parish,Louisiana,1.34,1.36,129,-0.01
LA-067,Morehouse Parish,Louisiana,1.23,1.22,123,0.02
LA-069,Natchitoches Parish,Louisiana,1.23,1.25,124,-0.02
LA-071,Orleans Parish,Louisiana,0.76,0.74,111,0.02
LA-073,Ouachita Parish,Louisiana,0.86,0.86,109,-0
LA-075,Plaquemines Parish,Louisiana,-0.07,-0.07,68,-0
LA-077,Pointe Coupee Parish,Louisiana,1.41,1.46,130,-0.05
LA-079,Rapides Parish,Louisiana,1.67,1.71,130,-0.04
LA-081,Red River Parish,Louisiana,1.25,1.22,123,0.03
LA-083,Richland Parish,Louisiana,1.11,1.1,124,0
LA-085,Sabine Parish,Louisiana,1.41,1.44,127,-0.03
LA-087,St. Bernard Parish,Louisiana,0.44,0.43,98,0.01
LA-089,St. Charles Parish,Louisiana,1.15,1.18,126,-0.03
LA-091,St. Helena Parish,Louisiana,1.27,1.25,125,0.02
LA-093,St. James Parish,Louisiana,0.65,0.66,108,-0.01
LA-095,St. John the Baptist Parish,Louisiana,1.01,1,119,0
LA-097,St. Landry Parish,Louisiana,1.87,1.89,130,-0.02
LA-099,St. Martin Parish,Louisiana,1.15,1.15,123,-0.01
LA-101,St. Mary Parish,Louisiana,0.7,0.76,120,-0.06
LA-103,St. Tammany Parish,Louisiana,0.64,0.61,105,0.03
LA-105,Tangipahoa Parish,Louisiana,1.26,1.26,123,0
LA-107,Tensas Parish,Louisiana,1.33,1.35,128,-0.03
LA-109,Terrebonne Parish,Louisiana,0.55,0.62,111,-0.07
LA-111,Union Parish,Louisiana,1.05,1.05,119,0
LA-113,Vermilion Parish,Louisiana,1.49,1.48,129,0.01
LA-115,Vernon Parish,Louisiana,1.69,1.74,130,-0.05
LA-117,Washington Parish,Louisiana,0.98,1,118,-0.03
LA-119,Webster Parish,Louisiana,1.47,1.44,128,0.03
LA-121,West Baton Rouge Parish,Louisiana,1.31,1.29,124,0.01
LA-123,West Carroll Parish,Louisiana,1.42,1.4,129,0.02
LA-125,West Feliciana Parish,Louisiana,1.37,1.42,130,-0.05
LA-127,Winn Parish,Louisiana,1.13,1.19,127,-0.06
ME-001,Androscoggin County,Maine,1.31,1.32,124,-0.01
ME-003,Aroostook County,Maine,0.7,0.77,112,-0.08
ME-005,Cumberland County,Maine,0.98,0.96,118,0.02
ME-007,Franklin County,Maine,1.2,1.17,125,0.03
ME-009,Hancock County,Maine,1.23,1.24,126,-0.01
ME-011,Kennebec County,Maine,1.33,1.33,127,-0
ME-013,Knox County,Maine,1.13,1.13,124,-0
ME-015,Lincoln County,Maine,1,0.99,121,0
ME-017,Oxford County,Maine,1.1,1.1,126,-0
ME-019,Penobscot County,Maine,1.25,1.24,124,0.01
ME-021,Piscataquis County,Maine,1.35,1.32,126,0.04
ME-023,Sagadahoc County,Maine,0.9,0.89,120,0.01
ME-025,Somerset County,Maine,1.36,1.3,125,0.06
ME-027,Waldo County,Maine,1.2,1.21,124,-0.01
ME-029,Washington County,Maine,1.13,1.22,121,-0.09
ME-031,York County,Maine,0.56,0.58,105,-0.02
MD-001,Allegany County,Maryland,0.52,0.55,104,-0.03
MD-003,Anne Arundel County,Maryland,-0.09,-0.12,59,0.03
MD-005,Baltimore County,Maryland,0.03,0.05,72,-0.02
MD-009,Calvert County,Maryland,-0.75,-0.69,23,-0.06
MD-011,Caroline County,Maryland,-0.6,-0.58,24,-0.02
MD-013,Carroll County,Maryland,0.17,0.15,77,0.02
MD-015,Cecil County,Maryland,0.64,0.66,106,-0.03
MD-017,Charles County,Maryland,-0.3,-0.26,54,-0.04
MD-019,Dorchester County,Maryland,-0.66,-0.6,29,-0.06
MD-021,Frederick County,Maryland,0.32,0.28,83,0.04
MD-023,Garrett County,Maryland,0.48,0.52,101,-0.05
MD-025,Harford County,Maryland,0.14,0.18,77,-0.04
MD-027,Howard County,Maryland,0.04,0.05,72,-0.01
MD-029,Kent County,Maryland,0.4,0.41,95,-0.01
MD-031,Montgomery County,Maryland,0.14,0.14,79,0
MD-033,Prince George&#039;s County,Maryland,-0.21,-0.2,53,-0.01
MD-035,Queen Anne&#039;s County,Maryland,0,-0,73,0
MD-037,St. Mary&#039;s County,Maryland,-0.89,-0.81,15,-0.08
MD-039,Somerset County,Maryland,0.07,0.13,77,-0.05
MD-041,Talbot County,Maryland,-0.68,-0.66,22,-0.02
MD-043,Washington County,Maryland,0.36,0.32,87,0.04
MD-045,Wicomico County,Maryland,-0.1,-0.04,69,-0.06
MD-047,Worcester County,Maryland,0.09,0.18,82,-0.08
MD-510,Baltimore City,Maryland,0.07,0.09,76,-0.02
MD-511,Washington,District of Columbia,-0.17,-0.16,53,-0.01
MA-001,Barnstable County,Massachusetts,0.98,0.96,124,0.02
MA-003,Berkshire County,Massachusetts,0.61,0.66,107,-0.04
MA-005,Bristol County,Massachusetts,0.92,0.9,115,0.02
MA-007,Dukes County,Massachusetts,0.92,0.9,122,0.01
MA-009,Essex County,Massachusetts,0.43,0.47,96,-0.03
MA-011,Franklin County,Massachusetts,0.59,0.67,107,-0.09
MA-013,Hampden County,Massachusetts,0.51,0.51,105,0
MA-015,Hampshire County,Massachusetts,0.53,0.56,105,-0.03
MA-017,Middlesex County,Massachusetts,0.44,0.48,94,-0.04
MA-019,Nantucket County,Massachusetts,1.01,1.05,126,-0.04
MA-021,Norfolk County,Massachusetts,0.46,0.46,97,0
MA-023,Plymouth County,Massachusetts,0.82,0.8,114,0.02
MA-025,Suffolk County,Massachusetts,0.35,0.36,88,-0.01
MA-027,Worcester County,Massachusetts,0.45,0.53,98,-0.08
MI-001,Alcona County,Michigan,0.83,0.77,105,0.06
MI-003,Alger County,Michigan,0.43,0.45,90,-0.02
MI-005,Allegan County,Michigan,0.68,0.7,104,-0.02
MI-007,Alpena County,Michigan,1.16,1.17,123,-0.01
MI-009,Antrim County,Michigan,-0.04,0.09,70,-0.12
MI-011,Arenac County,Michigan,0.09,0.07,65,0.01
MI-013,Baraga County,Michigan,0.12,0.19,77,-0.07
MI-015,Barry County,Michigan,0.49,0.45,85,0.03
MI-017,Bay County,Michigan,0.55,0.49,94,0.06
MI-019,Benzie County,Michigan,-0.54,-0.54,30,-0.01
MI-021,Berrien County,Michigan,-0.08,-0.05,56,-0.04
MI-023,Branch County,Michigan,0.02,-0,60,0.03
MI-025,Calhoun County,Michigan,0.6,0.64,99,-0.04
MI-027,Cass County,Michigan,-0.25,-0.24,41,-0.01
MI-029,Charlevoix County,Michigan,0.16,0.3,79,-0.15
MI-031,Cheboygan County,Michigan,0.52,0.61,98,-0.09
MI-033,Chippewa County,Michigan,0.39,0.4,94,-0.02
MI-035,Clare County,Michigan,0.23,0.31,81,-0.07
MI-037,Clinton County,Michigan,0.49,0.45,91,0.03
MI-039,Crawford County,Michigan,0.17,0.27,85,-0.1
MI-041,Delta County,Michigan,0.11,0.1,75,0.01
MI-043,Dickinson County,Michigan,0.34,0.32,91,0.02
MI-045,Eaton County,Michigan,0.43,0.43,83,-0
MI-047,Emmet County,Michigan,0.13,0.27,78,-0.14
MI-049,Genesee County,Michigan,0.52,0.48,86,0.05
MI-051,Gladwin County,Michigan,0.16,0.22,78,-0.06
MI-053,Gogebic County,Michigan,0.1,0.18,79,-0.08
MI-055,Grand Traverse County,Michigan,-0.48,-0.45,30,-0.03
MI-057,Gratiot County,Michigan,0.47,0.37,89,0.1
MI-059,Hillsdale County,Michigan,0.34,0.35,79,-0.01
MI-061,Houghton County,Michigan,0.12,0.24,82,-0.12
MI-063,Huron County,Michigan,0.24,0.26,82,-0.02
MI-065,Ingham County,Michigan,0.29,0.31,77,-0.01
MI-067,Ionia County,Michigan,0.35,0.32,82,0.03
MI-069,Iosco County,Michigan,0.36,0.3,83,0.05
MI-071,Iron County,Michigan,0.24,0.27,85,-0.03
MI-073,Isabella County,Michigan,0.49,0.52,93,-0.03
MI-075,Jackson County,Michigan,0.5,0.52,92,-0.02
MI-077,Kalamazoo County,Michigan,0.72,0.76,109,-0.04
MI-079,Kalkaska County,Michigan,0,0.09,68,-0.09
MI-081,Kent County,Michigan,0.29,0.26,81,0.03
MI-083,Keweenaw County,Michigan,0.81,0.91,109,-0.1
MI-085,Lake County,Michigan,-0.52,-0.47,31,-0.05
MI-087,Lapeer County,Michigan,0.8,0.7,96,0.1
MI-089,Leelanau County,Michigan,-0.89,-0.81,15,-0.08
MI-091,Lenawee County,Michigan,0.31,0.28,75,0.03
MI-093,Livingston County,Michigan,0.25,0.3,74,-0.06
MI-095,Luce County,Michigan,0.52,0.67,108,-0.15
MI-097,Mackinac County,Michigan,0.25,0.37,87,-0.12
MI-099,Macomb County,Michigan,0.36,0.33,73,0.03
MI-101,Manistee County,Michigan,-0.29,-0.29,42,-0
MI-103,Marquette County,Michigan,0.56,0.59,100,-0.03
MI-105,Mason County,Michigan,-0.19,-0.15,50,-0.04
MI-107,Mecosta County,Michigan,-0.33,-0.34,34,0.02
MI-109,Menominee County,Michigan,0.19,0.17,80,0.02
MI-111,Midland County,Michigan,0.42,0.45,90,-0.03
MI-113,Missaukee County,Michigan,-0.12,-0.07,53,-0.05
MI-115,Monroe County,Michigan,0.25,0.22,72,0.03
MI-117,Montcalm County,Michigan,0.53,0.48,93,0.05
MI-119,Montmorency County,Michigan,0.88,1.04,118,-0.16
MI-121,Muskegon County,Michigan,0.11,0.13,72,-0.03
MI-123,Newaygo County,Michigan,-0.18,-0.16,48,-0.02
MI-125,Oakland County,Michigan,0.59,0.65,93,-0.06
MI-127,Oceana County,Michigan,0.01,0.08,65,-0.07
MI-129,Ogemaw County,Michigan,-0.01,0.01,59,-0.02
MI-131,Ontonagon County,Michigan,-0.09,-0.03,62,-0.06
MI-133,Osceola County,Michigan,-0.49,-0.47,27,-0.02
MI-135,Oscoda County,Michigan,0.54,0.62,105,-0.08
MI-137,Otsego County,Michigan,0.44,0.58,97,-0.14
MI-139,Ottawa County,Michigan,0.17,0.18,76,-0.01
MI-141,Presque Isle County,Michigan,0.85,0.9,114,-0.04
MI-143,Roscommon County,Michigan,0.03,0.1,70,-0.08
MI-145,Saginaw County,Michigan,0.25,0.15,71,0.1
MI-147,St. Clair County,Michigan,0.34,0.3,73,0.04
MI-149,St. Joseph County,Michigan,-0.01,-0.03,53,0.02
MI-151,Sanilac County,Michigan,0.47,0.44,88,0.03
MI-153,Schoolcraft County,Michigan,0.02,0.09,63,-0.07
MI-155,Shiawassee County,Michigan,0.46,0.43,88,0.03
MI-157,Tuscola County,Michigan,0.42,0.28,80,0.14
MI-159,Van Buren County,Michigan,0.45,0.52,98,-0.07
MI-161,Washtenaw County,Michigan,0.46,0.42,81,0.04
MI-163,Wayne County,Michigan,0.59,0.61,93,-0.02
MI-165,Wexford County,Michigan,-0.5,-0.48,26,-0.02
MN-001,Aitkin County,Minnesota,0.65,0.69,103,-0.04
MN-003,Anoka County,Minnesota,0.08,-0.04,56,0.12
MN-005,Becker County,Minnesota,0.96,0.87,104,0.09
MN-007,Beltrami County,Minnesota,1.17,1.1,120,0.07
MN-009,Benton County,Minnesota,0.16,0.23,70,-0.07
MN-011,Big Stone County,Minnesota,-0.64,-0.83,19,0.2
MN-013,Blue Earth County,Minnesota,0.25,0.09,64,0.16
MN-015,Brown County,Minnesota,-0.5,-0.77,28,0.26
MN-017,Carlton County,Minnesota,0.21,0.21,70,-0
MN-019,Carver County,Minnesota,-0.3,-0.46,34,0.16
MN-021,Cass County,Minnesota,0.58,0.58,99,-0
MN-023,Chippewa County,Minnesota,-0.26,-0.31,44,0.05
MN-025,Chisago County,Minnesota,0.28,0.24,75,0.04
MN-027,Clay County,Minnesota,0.17,-0.07,55,0.24
MN-029,Clearwater County,Minnesota,1.13,1.08,117,0.05
MN-031,Cook County,Minnesota,0.47,0.58,105,-0.12
MN-033,Cottonwood County,Minnesota,-0.13,-0.37,47,0.24
MN-035,Crow Wing County,Minnesota,0.78,0.81,104,-0.03
MN-037,Dakota County,Minnesota,0.19,0.08,64,0.11
MN-039,Dodge County,Minnesota,1.31,1.2,119,0.11
MN-041,Douglas County,Minnesota,-0.29,-0.32,44,0.03
MN-043,Faribault County,Minnesota,0.89,0.78,107,0.11
MN-045,Fillmore County,Minnesota,0.99,0.86,108,0.13
MN-047,Freeborn County,Minnesota,1.26,1.15,117,0.11
MN-049,Goodhue County,Minnesota,0.83,0.71,100,0.11
MN-051,Grant County,Minnesota,-0.5,-0.67,21,0.18
MN-053,Hennepin County,Minnesota,-0.47,-0.61,30,0.14
MN-055,Houston County,Minnesota,0.72,0.6,98,0.12
MN-057,Hubbard County,Minnesota,0.85,0.84,111,0.01
MN-059,Isanti County,Minnesota,0.09,0.06,62,0.04
MN-061,Itasca County,Minnesota,0.5,0.49,87,0
MN-063,Jackson County,Minnesota,0.31,0.13,70,0.18
MN-065,Kanabec County,Minnesota,0.36,0.4,84,-0.03
MN-067,Kandiyohi County,Minnesota,0.32,0.31,80,0.01
MN-069,Kittson County,Minnesota,-0.46,-0.62,34,0.16
MN-071,Koochiching County,Minnesota,0.71,0.7,102,0.01
MN-073,Lac qui Parle County,Minnesota,-0.48,-0.57,30,0.09
MN-075,Lake County,Minnesota,0.77,0.87,115,-0.1
MN-077,Lake of the Woods County,Minnesota,0.48,0.41,82,0.08
MN-079,Le Sueur County,Minnesota,0.16,0.05,60,0.11
MN-081,Lincoln County,Minnesota,-0.44,-0.61,31,0.16
MN-083,Lyon County,Minnesota,-0.46,-0.63,32,0.16
MN-085,McLeod County,Minnesota,0.11,-0.02,60,0.13
MN-087,Mahnomen County,Minnesota,1.22,1.14,120,0.08
MN-089,Marshall County,Minnesota,-0.26,-0.4,40,0.14
MN-091,Martin County,Minnesota,0.47,0.3,84,0.17
MN-093,Meeker County,Minnesota,0.58,0.56,94,0.03
MN-095,Mille Lacs County,Minnesota,0.27,0.33,75,-0.06
MN-097,Morrison County,Minnesota,0.42,0.47,83,-0.06
MN-099,Mower County,Minnesota,1.5,1.38,124,0.12
MN-101,Murray County,Minnesota,-0.31,-0.46,43,0.15
MN-103,Nicollet County,Minnesota,-0.31,-0.48,38,0.17
MN-105,Nobles County,Minnesota,-0.21,-0.32,50,0.1
MN-107,Norman County,Minnesota,0.39,0.23,67,0.16
MN-109,Olmsted County,Minnesota,1.36,1.25,122,0.1
MN-111,Otter Tail County,Minnesota,0.42,0.28,79,0.14
MN-113,Pennington County,Minnesota,0.4,0.27,77,0.12
MN-115,Pine County,Minnesota,0.37,0.41,90,-0.04
MN-117,Pipestone County,Minnesota,0.03,-0.09,58,0.13
MN-119,Polk County,Minnesota,0.07,-0.08,54,0.15
MN-121,Pope County,Minnesota,-0.3,-0.33,41,0.04
MN-123,Ramsey County,Minnesota,-0.18,-0.32,43,0.14
MN-125,Red Lake County,Minnesota,0.45,0.31,80,0.14
MN-127,Redwood County,Minnesota,-0.51,-0.74,27,0.23
MN-129,Renville County,Minnesota,-0.11,-0.23,53,0.12
MN-131,Rice County,Minnesota,0.92,0.85,104,0.07
MN-133,Rock County,Minnesota,-0.11,-0.18,54,0.07
MN-135,Roseau County,Minnesota,0.54,0.41,81,0.14
MN-137,St. Louis County,Minnesota,0.51,0.59,102,-0.08
MN-139,Scott County,Minnesota,-0.05,-0.2,45,0.15
MN-141,Sherburne County,Minnesota,0.22,0.19,77,0.03
MN-143,Sibley County,Minnesota,-0.25,-0.39,45,0.14
MN-145,Stearns County,Minnesota,0.36,0.41,78,-0.05
MN-147,Steele County,Minnesota,1.24,1.13,114,0.12
