week_ending,state_ansi,county_code,begin_code,county_name,end_code,Value,country_name,asd_code,reference_period_desc,state_alpha,location_desc,state_fips_code,county_ansi,util_practice_desc,domain_desc,freq_desc,congr_district_code,year,unit_desc,region_desc,group_desc,CV (%),commodity_desc,domaincat_desc,short_desc,statisticcat_desc,source_desc,zip_5,watershed_code,class_desc,watershed_desc,agg_level_desc,state_name,country_code,load_time,sector_desc,prodn_practice_desc,asd_desc
,05,,00,,00,"96,000",UNITED STATES,,YEAR,AR,ARKANSAS,05,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2022,$,,CROP TOTALS,55.3,CROP TOTALS,NAICS CLASSIFICATION: (11239),"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,,00000000,ALL CLASSES,,STATE,ARKANSAS,9000,2024-07-02 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,"68,000",UNITED STATES,,YEAR,AR,ARKANSAS,05,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2017,$,,CROP TOTALS,67.1,CROP TOTALS,NAICS CLASSIFICATION: (11239),"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,,00000000,ALL CLASSES,,STATE,ARKANSAS,9000,2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,"152,000",UNITED STATES,,YEAR,AR,ARKANSAS,05,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2012,$,,CROP TOTALS,45.5,CROP TOTALS,NAICS CLASSIFICATION: (11239),"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,,00000000,ALL CLASSES,,STATE,ARKANSAS,9000,2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,"8,000",UNITED STATES,,YEAR,AR,ARKANSAS,05,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2007,$,,CROP TOTALS,,CROP TOTALS,NAICS CLASSIFICATION: (11239),"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,,00000000,ALL CLASSES,,STATE,ARKANSAS,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,"7,000",UNITED STATES,,YEAR,AR,ARKANSAS,05,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2002,$,,CROP TOTALS,,CROP TOTALS,NAICS CLASSIFICATION: (11239),"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,,00000000,ALL CLASSES,,STATE,ARKANSAS,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,"149,000",UNITED STATES,,YEAR,AR,ARKANSAS,05,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2022,$,,CROP TOTALS,57.0,CROP TOTALS,NAICS CLASSIFICATION: (1124),"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,,00000000,ALL CLASSES,,STATE,ARKANSAS,9000,2024-07-02 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,"79,000",UNITED STATES,,YEAR,AR,ARKANSAS,05,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2017,$,,CROP TOTALS,88.7,CROP TOTALS,NAICS CLASSIFICATION: (1124),"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,,00000000,ALL CLASSES,,STATE,ARKANSAS,9000,2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,"119,000",UNITED STATES,,YEAR,AR,ARKANSAS,05,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2012,$,,CROP TOTALS,48.5,CROP TOTALS,NAICS CLASSIFICATION: (1124),"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,,00000000,ALL CLASSES,,STATE,ARKANSAS,9000,2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,"32,000",UNITED STATES,,YEAR,AR,ARKANSAS,05,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2007,$,,CROP TOTALS,,CROP TOTALS,NAICS CLASSIFICATION: (1124),"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,,00000000,ALL CLASSES,,STATE,ARKANSAS,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,"4,000",UNITED STATES,,YEAR,AR,ARKANSAS,05,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2002,$,,CROP TOTALS,,CROP TOTALS,NAICS CLASSIFICATION: (1124),"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,,00000000,ALL CLASSES,,STATE,ARKANSAS,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,"96,000",UNITED STATES,,YEAR,AR,ARKANSAS,05,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2022,$,,CROP TOTALS,45.3,CROP TOTALS,NAICS CLASSIFICATION: (11241),"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,,00000000,ALL CLASSES,,STATE,ARKANSAS,9000,2024-07-02 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,"23,000",UNITED STATES,,YEAR,AR,ARKANSAS,05,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2017,$,,CROP TOTALS,(H),CROP TOTALS,NAICS CLASSIFICATION: (11241),"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,,00000000,ALL CLASSES,,STATE,ARKANSAS,9000,2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,"53,000",UNITED STATES,,YEAR,AR,ARKANSAS,05,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2012,$,,CROP TOTALS,44.9,CROP TOTALS,NAICS CLASSIFICATION: (11241),"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,,00000000,ALL CLASSES,,STATE,ARKANSAS,9000,2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,"12,000",UNITED STATES,,YEAR,AR,ARKANSAS,05,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2007,$,,CROP TOTALS,,CROP TOTALS,NAICS CLASSIFICATION: (11241),"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,,00000000,ALL CLASSES,,STATE,ARKANSAS,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,                 (D),UNITED STATES,,YEAR,AR,ARKANSAS,05,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2002,$,,CROP TOTALS,,CROP TOTALS,NAICS CLASSIFICATION: (11241),"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,,00000000,ALL CLASSES,,STATE,ARKANSAS,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,"54,000",UNITED STATES,,YEAR,AR,ARKANSAS,05,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2022,$,,CROP TOTALS,(H),CROP TOTALS,NAICS CLASSIFICATION: (11242),"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,,00000000,ALL CLASSES,,STATE,ARKANSAS,9000,2024-07-02 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,"56,000",UNITED STATES,,YEAR,AR,ARKANSAS,05,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2017,$,,CROP TOTALS,(H),CROP TOTALS,NAICS CLASSIFICATION: (11242),"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,,00000000,ALL CLASSES,,STATE,ARKANSAS,9000,2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,"66,000",UNITED STATES,,YEAR,AR,ARKANSAS,05,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2012,$,,CROP TOTALS,65.8,CROP TOTALS,NAICS CLASSIFICATION: (11242),"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,,00000000,ALL CLASSES,,STATE,ARKANSAS,9000,2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,"20,000",UNITED STATES,,YEAR,AR,ARKANSAS,05,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2007,$,,CROP TOTALS,,CROP TOTALS,NAICS CLASSIFICATION: (11242),"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,,00000000,ALL CLASSES,,STATE,ARKANSAS,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,                 (D),UNITED STATES,,YEAR,AR,ARKANSAS,05,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2002,$,,CROP TOTALS,,CROP TOTALS,NAICS CLASSIFICATION: (11242),"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,,00000000,ALL CLASSES,,STATE,ARKANSAS,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,"668,000",UNITED STATES,,YEAR,AR,ARKANSAS,05,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2022,$,,CROP TOTALS,37.1,CROP TOTALS,NAICS CLASSIFICATION: (1125),"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,,00000000,ALL CLASSES,,STATE,ARKANSAS,9000,2024-07-02 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,"1,021,000",UNITED STATES,,YEAR,AR,ARKANSAS,05,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2017,$,,CROP TOTALS,79.0,CROP TOTALS,NAICS CLASSIFICATION: (1125),"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,,00000000,ALL CLASSES,,STATE,ARKANSAS,9000,2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,"237,000",UNITED STATES,,YEAR,AR,ARKANSAS,05,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2012,$,,CROP TOTALS,2.5,CROP TOTALS,NAICS CLASSIFICATION: (1125),"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,,00000000,ALL CLASSES,,STATE,ARKANSAS,9000,2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,"4,963,000",UNITED STATES,,YEAR,AR,ARKANSAS,05,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2007,$,,CROP TOTALS,,CROP TOTALS,NAICS CLASSIFICATION: (1125),"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,,00000000,ALL CLASSES,,STATE,ARKANSAS,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,"2,157,000",UNITED STATES,,YEAR,AR,ARKANSAS,05,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2002,$,,CROP TOTALS,,CROP TOTALS,NAICS CLASSIFICATION: (1125),"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,,00000000,ALL CLASSES,,STATE,ARKANSAS,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,"1,235,000",UNITED STATES,,YEAR,AR,ARKANSAS,05,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2022,$,,CROP TOTALS,22.0,CROP TOTALS,NAICS CLASSIFICATION: (1129),"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,,00000000,ALL CLASSES,,STATE,ARKANSAS,9000,2024-07-02 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,"1,824,000",UNITED STATES,,YEAR,AR,ARKANSAS,05,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2017,$,,CROP TOTALS,(H),CROP TOTALS,NAICS CLASSIFICATION: (1129),"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,,00000000,ALL CLASSES,,STATE,ARKANSAS,9000,2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,"941,000",UNITED STATES,,YEAR,AR,ARKANSAS,05,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2012,$,,CROP TOTALS,6.3,CROP TOTALS,NAICS CLASSIFICATION: (1129),"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,,00000000,ALL CLASSES,,STATE,ARKANSAS,9000,2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,"768,000",UNITED STATES,,YEAR,AR,ARKANSAS,05,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2007,$,,CROP TOTALS,,CROP TOTALS,NAICS CLASSIFICATION: (1129),"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,,00000000,ALL CLASSES,,STATE,ARKANSAS,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,"404,000",UNITED STATES,,YEAR,AR,ARKANSAS,05,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2002,$,,CROP TOTALS,,CROP TOTALS,NAICS CLASSIFICATION: (1129),"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,,00000000,ALL CLASSES,,STATE,ARKANSAS,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,"57,000",UNITED STATES,,YEAR,AR,ARKANSAS,05,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2022,$,,CROP TOTALS,78.1,CROP TOTALS,NAICS CLASSIFICATION: (11291),"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,,00000000,ALL CLASSES,,STATE,ARKANSAS,9000,2024-07-02 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,                 (D),UNITED STATES,,YEAR,AR,ARKANSAS,05,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2017,$,,CROP TOTALS,(D),CROP TOTALS,NAICS CLASSIFICATION: (11291),"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,,00000000,ALL CLASSES,,STATE,ARKANSAS,9000,2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,                 (D),UNITED STATES,,YEAR,AR,ARKANSAS,05,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2012,$,,CROP TOTALS,(D),CROP TOTALS,NAICS CLASSIFICATION: (11291),"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,,00000000,ALL CLASSES,,STATE,ARKANSAS,9000,2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,"109,000",UNITED STATES,,YEAR,AR,ARKANSAS,05,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2007,$,,CROP TOTALS,,CROP TOTALS,NAICS CLASSIFICATION: (11291),"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,,00000000,ALL CLASSES,,STATE,ARKANSAS,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,                 (D),UNITED STATES,,YEAR,AR,ARKANSAS,05,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2002,$,,CROP TOTALS,,CROP TOTALS,NAICS CLASSIFICATION: (11291),"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,,00000000,ALL CLASSES,,STATE,ARKANSAS,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,"473,000",UNITED STATES,,YEAR,AR,ARKANSAS,05,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2022,$,,CROP TOTALS,35.1,CROP TOTALS,NAICS CLASSIFICATION: (11292),"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,,00000000,ALL CLASSES,,STATE,ARKANSAS,9000,2024-07-02 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,"299,000",UNITED STATES,,YEAR,AR,ARKANSAS,05,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2017,$,,CROP TOTALS,29.5,CROP TOTALS,NAICS CLASSIFICATION: (11292),"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,,00000000,ALL CLASSES,,STATE,ARKANSAS,9000,2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,                 (D),UNITED STATES,,YEAR,AR,ARKANSAS,05,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2012,$,,CROP TOTALS,(D),CROP TOTALS,NAICS CLASSIFICATION: (11292),"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,,00000000,ALL CLASSES,,STATE,ARKANSAS,9000,2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,"122,000",UNITED STATES,,YEAR,AR,ARKANSAS,05,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2007,$,,CROP TOTALS,,CROP TOTALS,NAICS CLASSIFICATION: (11292),"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,,00000000,ALL CLASSES,,STATE,ARKANSAS,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,"131,000",UNITED STATES,,YEAR,AR,ARKANSAS,05,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2002,$,,CROP TOTALS,,CROP TOTALS,NAICS CLASSIFICATION: (11292),"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,,00000000,ALL CLASSES,,STATE,ARKANSAS,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,"3,000",UNITED STATES,,YEAR,AR,ARKANSAS,05,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2022,$,,CROP TOTALS,38.7,CROP TOTALS,NAICS CLASSIFICATION: (11293),"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,,00000000,ALL CLASSES,,STATE,ARKANSAS,9000,2024-07-02 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,                 (D),UNITED STATES,,YEAR,AR,ARKANSAS,05,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2017,$,,CROP TOTALS,(D),CROP TOTALS,NAICS CLASSIFICATION: (11293),"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,,00000000,ALL CLASSES,,STATE,ARKANSAS,9000,2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,                 (D),UNITED STATES,,YEAR,AR,ARKANSAS,05,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2012,$,,CROP TOTALS,(D),CROP TOTALS,NAICS CLASSIFICATION: (11293),"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,,00000000,ALL CLASSES,,STATE,ARKANSAS,9000,2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,"85,000",UNITED STATES,,YEAR,AR,ARKANSAS,05,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2007,$,,CROP TOTALS,,CROP TOTALS,NAICS CLASSIFICATION: (11293),"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,,00000000,ALL CLASSES,,STATE,ARKANSAS,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,                 (D),UNITED STATES,,YEAR,AR,ARKANSAS,05,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2002,$,,CROP TOTALS,,CROP TOTALS,NAICS CLASSIFICATION: (11293),"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,,00000000,ALL CLASSES,,STATE,ARKANSAS,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,"703,000",UNITED STATES,,YEAR,AR,ARKANSAS,05,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2022,$,,CROP TOTALS,19.8,CROP TOTALS,NAICS CLASSIFICATION: (11299),"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,,00000000,ALL CLASSES,,STATE,ARKANSAS,9000,2024-07-02 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,"1,513,000",UNITED STATES,,YEAR,AR,ARKANSAS,05,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2017,$,,CROP TOTALS,(H),CROP TOTALS,NAICS CLASSIFICATION: (11299),"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,,00000000,ALL CLASSES,,STATE,ARKANSAS,9000,2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,"839,000",UNITED STATES,,YEAR,AR,ARKANSAS,05,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2012,$,,CROP TOTALS,5.6,CROP TOTALS,NAICS CLASSIFICATION: (11299),"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,,00000000,ALL CLASSES,,STATE,ARKANSAS,9000,2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,"452,000",UNITED STATES,,YEAR,AR,ARKANSAS,05,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2007,$,,CROP TOTALS,,CROP TOTALS,NAICS CLASSIFICATION: (11299),"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,,00000000,ALL CLASSES,,STATE,ARKANSAS,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,,00,,00,"253,000",UNITED STATES,,YEAR,AR,ARKANSAS,05,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2002,$,,CROP TOTALS,,CROP TOTALS,NAICS CLASSIFICATION: (11299),"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,,00000000,ALL CLASSES,,STATE,ARKANSAS,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,
,05,007,00,BENTON,00,"8,257,000",UNITED STATES,10,YEAR,AR,"ARKANSAS, NORTHWEST, BENTON",05,007,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2022,$,,CROP TOTALS,(L),CROP TOTALS,NOT SPECIFIED,"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,,00000000,ALL CLASSES,,COUNTY,ARKANSAS,9000,2024-07-02 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,NORTHWEST
,05,007,00,BENTON,00,"7,562,000",UNITED STATES,10,YEAR,AR,"ARKANSAS, NORTHWEST, BENTON",05,007,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2017,$,,CROP TOTALS,18.6,CROP TOTALS,NOT SPECIFIED,"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,,00000000,ALL CLASSES,,COUNTY,ARKANSAS,9000,2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,NORTHWEST
,05,007,00,BENTON,00,"5,050,000",UNITED STATES,10,YEAR,AR,"ARKANSAS, NORTHWEST, BENTON",05,007,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2012,$,,CROP TOTALS,15.7,CROP TOTALS,NOT SPECIFIED,"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,,00000000,ALL CLASSES,,COUNTY,ARKANSAS,9000,2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,NORTHWEST
,05,007,00,BENTON,00,"6,942,000",UNITED STATES,10,YEAR,AR,"ARKANSAS, NORTHWEST, BENTON",05,007,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2007,$,,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,,00000000,ALL CLASSES,,COUNTY,ARKANSAS,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,NORTHWEST
,05,007,00,BENTON,00,"4,730,000",UNITED STATES,10,YEAR,AR,"ARKANSAS, NORTHWEST, BENTON",05,007,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2002,$,,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,,00000000,ALL CLASSES,,COUNTY,ARKANSAS,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,NORTHWEST
,05,007,00,BENTON,00,"4,710,000",UNITED STATES,10,YEAR,AR,"ARKANSAS, NORTHWEST, BENTON",05,007,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,1997,$,,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,,00000000,ALL CLASSES,,COUNTY,ARKANSAS,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,NORTHWEST
,05,009,00,BOONE,00,"3,153,000",UNITED STATES,10,YEAR,AR,"ARKANSAS, NORTHWEST, BOONE",05,009,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2022,$,,CROP TOTALS,(L),CROP TOTALS,NOT SPECIFIED,"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,,00000000,ALL CLASSES,,COUNTY,ARKANSAS,9000,2024-07-02 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,NORTHWEST
,05,009,00,BOONE,00,"3,114,000",UNITED STATES,10,YEAR,AR,"ARKANSAS, NORTHWEST, BOONE",05,009,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2017,$,,CROP TOTALS,18.6,CROP TOTALS,NOT SPECIFIED,"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,,00000000,ALL CLASSES,,COUNTY,ARKANSAS,9000,2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,NORTHWEST
,05,009,00,BOONE,00,"1,329,000",UNITED STATES,10,YEAR,AR,"ARKANSAS, NORTHWEST, BOONE",05,009,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2012,$,,CROP TOTALS,15.7,CROP TOTALS,NOT SPECIFIED,"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,,00000000,ALL CLASSES,,COUNTY,ARKANSAS,9000,2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,NORTHWEST
,05,009,00,BOONE,00,"2,081,000",UNITED STATES,10,YEAR,AR,"ARKANSAS, NORTHWEST, BOONE",05,009,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2007,$,,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,,00000000,ALL CLASSES,,COUNTY,ARKANSAS,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,NORTHWEST
