commodity_desc,CV (%),domaincat_desc,group_desc,source_desc,short_desc,statisticcat_desc,class_desc,watershed_code,agg_level_desc,watershed_desc,zip_5,load_time,asd_desc,prodn_practice_desc,sector_desc,country_code,state_name,county_name,state_ansi,week_ending,begin_code,county_code,end_code,Value,state_alpha,location_desc,reference_period_desc,state_fips_code,county_ansi,country_name,asd_code,unit_desc,year,region_desc,domain_desc,util_practice_desc,congr_district_code,freq_desc
CROP TOTALS,,NAICS CLASSIFICATION: (1124),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,ALL CLASSES,00000000,STATE,,,2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,,02,,00,,00,                 (D),AK,ALASKA,YEAR,02,,UNITED STATES,,$,2007,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,(D),NAICS CLASSIFICATION: (11241),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,ALL CLASSES,00000000,STATE,,,2024-07-02 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,,02,,00,,00,                 (D),AK,ALASKA,YEAR,02,,UNITED STATES,,$,2022,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,(D),NAICS CLASSIFICATION: (11241),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,ALL CLASSES,00000000,STATE,,,2018-02-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,,02,,00,,00,                 (D),AK,ALASKA,YEAR,02,,UNITED STATES,,$,2017,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,,NAICS CLASSIFICATION: (11241),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,ALL CLASSES,00000000,STATE,,,2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,,02,,00,,00,                 (D),AK,ALASKA,YEAR,02,,UNITED STATES,,$,2007,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,(D),NAICS CLASSIFICATION: (11242),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,ALL CLASSES,00000000,STATE,,,2018-02-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,,02,,00,,00,                 (D),AK,ALASKA,YEAR,02,,UNITED STATES,,$,2017,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,(L),NAICS CLASSIFICATION: (11242),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,ALL CLASSES,00000000,STATE,,,2012-12-31 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,,02,,00,,00,"12,000",AK,ALASKA,YEAR,02,,UNITED STATES,,$,2012,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,(D),NAICS CLASSIFICATION: (1129),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,ALL CLASSES,00000000,STATE,,,2024-07-02 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,,02,,00,,00,                 (D),AK,ALASKA,YEAR,02,,UNITED STATES,,$,2022,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,0.8,NAICS CLASSIFICATION: (1129),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,ALL CLASSES,00000000,STATE,,,2018-02-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,,02,,00,,00,"243,000",AK,ALASKA,YEAR,02,,UNITED STATES,,$,2017,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,(D),NAICS CLASSIFICATION: (1129),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,ALL CLASSES,00000000,STATE,,,2012-12-31 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,,02,,00,,00,                 (D),AK,ALASKA,YEAR,02,,UNITED STATES,,$,2012,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,,NAICS CLASSIFICATION: (1129),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,ALL CLASSES,00000000,STATE,,,2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,,02,,00,,00,"37,000",AK,ALASKA,YEAR,02,,UNITED STATES,,$,2007,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,,NAICS CLASSIFICATION: (1129),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,ALL CLASSES,00000000,STATE,,,2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,,02,,00,,00,                 (D),AK,ALASKA,YEAR,02,,UNITED STATES,,$,2002,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,(D),NAICS CLASSIFICATION: (11291),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,ALL CLASSES,00000000,STATE,,,2024-07-02 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,,02,,00,,00,                 (D),AK,ALASKA,YEAR,02,,UNITED STATES,,$,2022,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,(D),NAICS CLASSIFICATION: (11291),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,ALL CLASSES,00000000,STATE,,,2018-02-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,,02,,00,,00,                 (D),AK,ALASKA,YEAR,02,,UNITED STATES,,$,2017,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,(D),NAICS CLASSIFICATION: (11291),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,ALL CLASSES,00000000,STATE,,,2012-12-31 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,,02,,00,,00,                 (D),AK,ALASKA,YEAR,02,,UNITED STATES,,$,2012,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,,NAICS CLASSIFICATION: (11291),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,ALL CLASSES,00000000,STATE,,,2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,,02,,00,,00,                 (D),AK,ALASKA,YEAR,02,,UNITED STATES,,$,2007,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,,NAICS CLASSIFICATION: (11291),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,ALL CLASSES,00000000,STATE,,,2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,,02,,00,,00,                 (D),AK,ALASKA,YEAR,02,,UNITED STATES,,$,2002,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,(D),NAICS CLASSIFICATION: (11292),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,ALL CLASSES,00000000,STATE,,,2024-07-02 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,,02,,00,,00,                 (D),AK,ALASKA,YEAR,02,,UNITED STATES,,$,2022,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,(D),NAICS CLASSIFICATION: (11292),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,ALL CLASSES,00000000,STATE,,,2018-02-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,,02,,00,,00,                 (D),AK,ALASKA,YEAR,02,,UNITED STATES,,$,2017,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,(D),NAICS CLASSIFICATION: (11292),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,ALL CLASSES,00000000,STATE,,,2012-12-31 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,,02,,00,,00,                 (D),AK,ALASKA,YEAR,02,,UNITED STATES,,$,2012,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,,NAICS CLASSIFICATION: (11292),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,ALL CLASSES,00000000,STATE,,,2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,,02,,00,,00,                 (D),AK,ALASKA,YEAR,02,,UNITED STATES,,$,2007,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,,NAICS CLASSIFICATION: (11292),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,ALL CLASSES,00000000,STATE,,,2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,,02,,00,,00,                 (D),AK,ALASKA,YEAR,02,,UNITED STATES,,$,2002,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,,NAICS CLASSIFICATION: (11293),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,ALL CLASSES,00000000,STATE,,,2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,,02,,00,,00,                 (D),AK,ALASKA,YEAR,02,,UNITED STATES,,$,2007,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,(L),NAICS CLASSIFICATION: (11299),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,ALL CLASSES,00000000,STATE,,,2024-07-02 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,,02,,00,,00,"53,000",AK,ALASKA,YEAR,02,,UNITED STATES,,$,2022,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,(L),NAICS CLASSIFICATION: (11299),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,ALL CLASSES,00000000,STATE,,,2018-02-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,,02,,00,,00,"236,000",AK,ALASKA,YEAR,02,,UNITED STATES,,$,2017,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,(D),NAICS CLASSIFICATION: (11299),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,ALL CLASSES,00000000,STATE,,,2012-12-31 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,,02,,00,,00,                 (D),AK,ALASKA,YEAR,02,,UNITED STATES,,$,2012,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,,NAICS CLASSIFICATION: (11299),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,ALL CLASSES,00000000,STATE,,,2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,,02,,00,,00,                 (D),AK,ALASKA,YEAR,02,,UNITED STATES,,$,2007,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,,NAICS CLASSIFICATION: (11299),CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,ALL CLASSES,00000000,STATE,,,2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,,02,,00,,00,                 (D),AK,ALASKA,YEAR,02,,UNITED STATES,,$,2002,,NAICS CLASSIFICATION,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,(L),NOT SPECIFIED,CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,ALL CLASSES,00000000,COUNTY,,,2024-07-02 12:00:00.000,TANANA VALLEY,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,FAIRBANKS NORTH STAR,02,,00,090,00,"10,570,000",AK,"ALASKA, TANANA VALLEY, FAIRBANKS NORTH STAR",YEAR,02,,UNITED STATES,10,$,2022,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,0.4,NOT SPECIFIED,CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,ALL CLASSES,00000000,COUNTY,,,2018-02-01 00:00:00.000,TANANA VALLEY,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,FAIRBANKS NORTH STAR,02,,00,090,00,"8,485,000",AK,"ALASKA, TANANA VALLEY, FAIRBANKS NORTH STAR",YEAR,02,,UNITED STATES,10,$,2017,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,2.0,NOT SPECIFIED,CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,ALL CLASSES,00000000,COUNTY,,,2012-12-31 00:00:00.000,TANANA VALLEY,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,FAIRBANKS NORTH STAR,02,,00,090,00,"7,749,000",AK,"ALASKA, TANANA VALLEY, FAIRBANKS NORTH STAR",YEAR,02,,UNITED STATES,10,$,2012,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,,NOT SPECIFIED,CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,ALL CLASSES,00000000,COUNTY,,,2012-01-01 00:00:00.000,TANANA VALLEY,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,FAIRBANKS NORTH STAR,02,,00,090,00,"5,889,000",AK,"ALASKA, TANANA VALLEY, FAIRBANKS NORTH STAR",YEAR,02,,UNITED STATES,10,$,2007,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,,NOT SPECIFIED,CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,ALL CLASSES,00000000,COUNTY,,,2012-01-01 00:00:00.000,TANANA VALLEY,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,FAIRBANKS NORTH STAR,02,,00,090,00,"4,349,000",AK,"ALASKA, TANANA VALLEY, FAIRBANKS NORTH STAR",YEAR,02,,UNITED STATES,10,$,2002,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,,NOT SPECIFIED,CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,ALL CLASSES,00000000,COUNTY,,,2012-01-01 00:00:00.000,TANANA VALLEY,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,FAIRBANKS NORTH STAR,02,,00,090,00,"4,233,000",AK,"ALASKA, TANANA VALLEY, FAIRBANKS NORTH STAR",YEAR,02,,UNITED STATES,10,$,1997,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,(L),NOT SPECIFIED,CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,ALL CLASSES,00000000,COUNTY,,,2024-07-02 12:00:00.000,MATANUSKA-SUSITNA-ANCHORAGE,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,ANCHORAGE,02,,00,020,00,"22,495,000",AK,"ALASKA, MATANUSKA-SUSITNA-ANCHORAGE, ANCHORAGE",YEAR,02,,UNITED STATES,20,$,2022,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,0.4,NOT SPECIFIED,CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,ALL CLASSES,00000000,COUNTY,,,2018-02-01 00:00:00.000,MATANUSKA-SUSITNA-ANCHORAGE,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,ANCHORAGE,02,,00,020,00,"17,133,000",AK,"ALASKA, MATANUSKA-SUSITNA-ANCHORAGE, ANCHORAGE",YEAR,02,,UNITED STATES,20,$,2017,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,2.0,NOT SPECIFIED,CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,ALL CLASSES,00000000,COUNTY,,,2012-12-31 00:00:00.000,MATANUSKA-SUSITNA-ANCHORAGE,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,ANCHORAGE,02,,00,020,00,"14,205,000",AK,"ALASKA, MATANUSKA-SUSITNA-ANCHORAGE, ANCHORAGE",YEAR,02,,UNITED STATES,20,$,2012,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,,NOT SPECIFIED,CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,ALL CLASSES,00000000,COUNTY,,,2012-01-01 00:00:00.000,MATANUSKA-SUSITNA-ANCHORAGE,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,ANCHORAGE,02,,00,020,00,"15,735,000",AK,"ALASKA, MATANUSKA-SUSITNA-ANCHORAGE, ANCHORAGE",YEAR,02,,UNITED STATES,20,$,2007,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,,NOT SPECIFIED,CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,ALL CLASSES,00000000,COUNTY,,,2012-01-01 00:00:00.000,MATANUSKA-SUSITNA-ANCHORAGE,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,ANCHORAGE,02,,00,020,00,"14,189,000",AK,"ALASKA, MATANUSKA-SUSITNA-ANCHORAGE, ANCHORAGE",YEAR,02,,UNITED STATES,20,$,2002,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,,NOT SPECIFIED,CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,ALL CLASSES,00000000,COUNTY,,,2012-01-01 00:00:00.000,MATANUSKA-SUSITNA-ANCHORAGE,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,ANCHORAGE,02,,00,020,00,"10,542,000",AK,"ALASKA, MATANUSKA-SUSITNA-ANCHORAGE, ANCHORAGE",YEAR,02,,UNITED STATES,20,$,1997,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,(L),NOT SPECIFIED,CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,ALL CLASSES,00000000,COUNTY,,,2024-07-02 12:00:00.000,KENAI PENINSULA,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,KENAI PENINSULA,02,,00,122,00,"4,238,000",AK,"ALASKA, KENAI PENINSULA, KENAI PENINSULA",YEAR,02,,UNITED STATES,30,$,2022,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,0.4,NOT SPECIFIED,CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,ALL CLASSES,00000000,COUNTY,,,2018-02-01 00:00:00.000,KENAI PENINSULA,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,KENAI PENINSULA,02,,00,122,00,"2,711,000",AK,"ALASKA, KENAI PENINSULA, KENAI PENINSULA",YEAR,02,,UNITED STATES,30,$,2017,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,2.0,NOT SPECIFIED,CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,ALL CLASSES,00000000,COUNTY,,,2012-12-31 00:00:00.000,KENAI PENINSULA,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,KENAI PENINSULA,02,,00,122,00,"1,647,000",AK,"ALASKA, KENAI PENINSULA, KENAI PENINSULA",YEAR,02,,UNITED STATES,30,$,2012,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,,NOT SPECIFIED,CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,ALL CLASSES,00000000,COUNTY,,,2012-01-01 00:00:00.000,KENAI PENINSULA,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,KENAI PENINSULA,02,,00,122,00,                 (D),AK,"ALASKA, KENAI PENINSULA, KENAI PENINSULA",YEAR,02,,UNITED STATES,30,$,2007,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,,NOT SPECIFIED,CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,ALL CLASSES,00000000,COUNTY,,,2012-01-01 00:00:00.000,KENAI PENINSULA,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,KENAI PENINSULA,02,,00,122,00,                 (D),AK,"ALASKA, KENAI PENINSULA, KENAI PENINSULA",YEAR,02,,UNITED STATES,30,$,2002,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,,NOT SPECIFIED,CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,ALL CLASSES,00000000,COUNTY,,,2012-01-01 00:00:00.000,KENAI PENINSULA,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,KENAI PENINSULA,02,,00,122,00,"904,000",AK,"ALASKA, KENAI PENINSULA, KENAI PENINSULA",YEAR,02,,UNITED STATES,30,$,1997,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,(L),NOT SPECIFIED,CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,ALL CLASSES,00000000,COUNTY,,,2024-07-02 12:00:00.000,SOUTHEAST,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,JUNEAU,02,,00,110,00,"1,145,000",AK,"ALASKA, SOUTHEAST, JUNEAU",YEAR,02,,UNITED STATES,40,$,2022,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,0.4,NOT SPECIFIED,CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,ALL CLASSES,00000000,COUNTY,,,2018-02-01 00:00:00.000,SOUTHEAST,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,JUNEAU,02,,00,110,00,"923,000",AK,"ALASKA, SOUTHEAST, JUNEAU",YEAR,02,,UNITED STATES,40,$,2017,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,2.0,NOT SPECIFIED,CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,ALL CLASSES,00000000,COUNTY,,,2012-12-31 00:00:00.000,SOUTHEAST,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,JUNEAU,02,,00,110,00,"917,000",AK,"ALASKA, SOUTHEAST, JUNEAU",YEAR,02,,UNITED STATES,40,$,2012,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,,NOT SPECIFIED,CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,ALL CLASSES,00000000,COUNTY,,,2012-01-01 00:00:00.000,SOUTHEAST,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,JUNEAU,02,,00,110,00,"908,000",AK,"ALASKA, SOUTHEAST, JUNEAU",YEAR,02,,UNITED STATES,40,$,2007,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,,NOT SPECIFIED,CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,ALL CLASSES,00000000,COUNTY,,,2012-01-01 00:00:00.000,SOUTHEAST,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,JUNEAU,02,,00,110,00,"588,000",AK,"ALASKA, SOUTHEAST, JUNEAU",YEAR,02,,UNITED STATES,40,$,2002,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,,NOT SPECIFIED,CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,ALL CLASSES,00000000,COUNTY,,,2012-01-01 00:00:00.000,SOUTHEAST,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,JUNEAU,02,,00,110,00,                 (D),AK,"ALASKA, SOUTHEAST, JUNEAU",YEAR,02,,UNITED STATES,40,$,1997,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,(L),NOT SPECIFIED,CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,ALL CLASSES,00000000,COUNTY,,,2024-07-02 12:00:00.000,SOUTHWEST & WEST,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,ALEUTIAN ISLANDS,02,,00,010,00,"1,247,000",AK,"ALASKA, SOUTHWEST & WEST, ALEUTIAN ISLANDS",YEAR,02,,UNITED STATES,50,$,2022,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,(L),NOT SPECIFIED,CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,ALL CLASSES,00000000,COUNTY,,,2018-02-01 00:00:00.000,SOUTHWEST & WEST,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,ALEUTIAN ISLANDS,02,,00,010,00,"390,000",AK,"ALASKA, SOUTHWEST & WEST, ALEUTIAN ISLANDS",YEAR,02,,UNITED STATES,50,$,2017,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,2.0,NOT SPECIFIED,CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,ALL CLASSES,00000000,COUNTY,,,2012-12-31 00:00:00.000,SOUTHWEST & WEST,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,ALEUTIAN ISLANDS,02,,00,010,00,"338,000",AK,"ALASKA, SOUTHWEST & WEST, ALEUTIAN ISLANDS",YEAR,02,,UNITED STATES,50,$,2012,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,,NOT SPECIFIED,CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,ALL CLASSES,00000000,COUNTY,,,2012-01-01 00:00:00.000,SOUTHWEST & WEST,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,ALEUTIAN ISLANDS,02,,00,010,00,                 (D),AK,"ALASKA, SOUTHWEST & WEST, ALEUTIAN ISLANDS",YEAR,02,,UNITED STATES,50,$,2007,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
CROP TOTALS,,NOT SPECIFIED,CROP TOTALS,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,ALL CLASSES,00000000,COUNTY,,,2012-01-01 00:00:00.000,SOUTHWEST & WEST,ALL PRODUCTION PRACTICES,CROPS,9000,ALASKA,ALEUTIAN ISLANDS,02,,00,010,00,                 (D),AK,"ALASKA, SOUTHWEST & WEST, ALEUTIAN ISLANDS",YEAR,02,,UNITED STATES,50,$,2002,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL
