asd_code,region_desc,end_code,group_desc,domaincat_desc,Value,watershed_desc,sector_desc,prodn_practice_desc,load_time,county_name,class_desc,begin_code,freq_desc,state_alpha,asd_desc,util_practice_desc,short_desc,location_desc,CV (%),year,unit_desc,state_name,statisticcat_desc,week_ending,agg_level_desc,reference_period_desc,state_fips_code,county_code,congr_district_code,watershed_code,county_ansi,domain_desc,state_ansi,country_name,commodity_desc,zip_5,country_code,source_desc
,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",1,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07436,,2007,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07436,9000,CENSUS
,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",2,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07438,,2007,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07438,9000,CENSUS
,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",1,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07444,,2017,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07444,9000,CENSUS
,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",1,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07444,,2007,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07444,9000,CENSUS
,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",4,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07446,,2022,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07446,9000,CENSUS
,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",2,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07446,,2017,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07446,9000,CENSUS
,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",1,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07446,,2007,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07446,9000,CENSUS
,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",1,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07450,,2017,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07450,9000,CENSUS
,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",1,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07452,,2017,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07452,9000,CENSUS
,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",1,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07458,,2022,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07458,9000,CENSUS
,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",1,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07458,,2017,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07458,9000,CENSUS
,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",1,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07458,,2007,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07458,9000,CENSUS
,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",11,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07461,,2022,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07461,9000,CENSUS
,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",12,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07461,,2017,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07461,9000,CENSUS
,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",6,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07461,,2007,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07461,9000,CENSUS
,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",2,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07480,,2022,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07480,9000,CENSUS
,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",1,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07480,,2017,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07480,9000,CENSUS
,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",3,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07506,,2022,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07506,9000,CENSUS
,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",1,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07607,,2017,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07607,9000,CENSUS
,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",1,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07624,,2017,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07624,9000,CENSUS
,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",2,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07624,,2007,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07624,9000,CENSUS
,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",1,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07626,,2007,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07626,9000,CENSUS
,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",1,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07630,,2022,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07630,9000,CENSUS
,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",1,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07642,,2007,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07642,9000,CENSUS
,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",2,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07649,,2017,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07649,9000,CENSUS
,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",1,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07652,,2007,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07652,9000,CENSUS
,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",2,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07663,,2017,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07663,9000,CENSUS
,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",2,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07675,,2007,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07675,9000,CENSUS
,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",3,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07677,,2022,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07677,9000,CENSUS
,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",11,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07719,,2022,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07719,9000,CENSUS
,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",9,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07719,,2017,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07719,9000,CENSUS
,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",4,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07719,,2007,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07719,9000,CENSUS
,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",3,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07722,,2022,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07722,9000,CENSUS
,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",7,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07722,,2017,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07722,9000,CENSUS
,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",5,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07722,,2007,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07722,9000,CENSUS
,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",4,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07724,,2007,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07724,9000,CENSUS
,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",1,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07726,,2022,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07726,9000,CENSUS
,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",6,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07726,,2007,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07726,9000,CENSUS
,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",5,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07727,,2022,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07727,9000,CENSUS
,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",7,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07727,,2017,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07727,9000,CENSUS
,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",3,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07727,,2007,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07727,9000,CENSUS
,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",5,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07728,,2022,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07728,9000,CENSUS
,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",14,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07728,,2017,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07728,9000,CENSUS
,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",9,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07728,,2007,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07728,9000,CENSUS
,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",2,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07731,,2022,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07731,9000,CENSUS
,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",4,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07731,,2017,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07731,9000,CENSUS
,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",4,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07731,,2007,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07731,9000,CENSUS
,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",6,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07733,,2022,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07733,9000,CENSUS
,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",1,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07733,,2017,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07733,9000,CENSUS
,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",6,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07733,,2007,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07733,9000,CENSUS
,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",6,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07738,,2022,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07738,9000,CENSUS
,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",1,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07738,,2017,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07738,9000,CENSUS
,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",2,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07738,,2007,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07738,9000,CENSUS
,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",5,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07746,,2022,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07746,9000,CENSUS
,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",1,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07746,,2017,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07746,9000,CENSUS
,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",2,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07746,,2007,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07746,9000,CENSUS
,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",2,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07747,,2022,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07747,9000,CENSUS
,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",1,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07747,,2017,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07747,9000,CENSUS
,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",6,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07747,,2007,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07747,9000,CENSUS
,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",2,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07748,,2022,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07748,9000,CENSUS
,,00,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",3,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,ALL CLASSES,00,ANNUAL,NJ,,ALL UTILIZATION PRACTICES,CROP TOTALS - OPERATIONS WITH SALES,07748,,2017,OPERATIONS,NEW JERSEY,SALES,,ZIP CODE,YEAR,34,,,00000000,,SALES,34,UNITED STATES,CROP TOTALS,07748,9000,CENSUS
