county_code,state_fips_code,congr_district_code,watershed_code,county_ansi,state_name,unit_desc,statisticcat_desc,week_ending,agg_level_desc,reference_period_desc,commodity_desc,zip_5,source_desc,country_code,domain_desc,state_ansi,country_name,Value,watershed_desc,sector_desc,prodn_practice_desc,load_time,county_name,asd_code,end_code,region_desc,group_desc,domaincat_desc,location_desc,short_desc,year,CV (%),begin_code,class_desc,freq_desc,asd_desc,state_alpha,util_practice_desc
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57446,CENSUS,9000,SALES,46,UNITED STATES,13,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",57446,CROP TOTALS - OPERATIONS WITH SALES,2007,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57448,CENSUS,9000,SALES,46,UNITED STATES,16,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",57448,CROP TOTALS - OPERATIONS WITH SALES,2022,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57448,CENSUS,9000,SALES,46,UNITED STATES,7,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",57448,CROP TOTALS - OPERATIONS WITH SALES,2017,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57448,CENSUS,9000,SALES,46,UNITED STATES,6,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",57448,CROP TOTALS - OPERATIONS WITH SALES,2007,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57449,CENSUS,9000,SALES,46,UNITED STATES,14,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",57449,CROP TOTALS - OPERATIONS WITH SALES,2022,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57449,CENSUS,9000,SALES,46,UNITED STATES,20,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",57449,CROP TOTALS - OPERATIONS WITH SALES,2017,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57449,CENSUS,9000,SALES,46,UNITED STATES,10,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",57449,CROP TOTALS - OPERATIONS WITH SALES,2007,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57450,CENSUS,9000,SALES,46,UNITED STATES,19,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",57450,CROP TOTALS - OPERATIONS WITH SALES,2022,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57450,CENSUS,9000,SALES,46,UNITED STATES,23,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",57450,CROP TOTALS - OPERATIONS WITH SALES,2017,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57450,CENSUS,9000,SALES,46,UNITED STATES,15,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",57450,CROP TOTALS - OPERATIONS WITH SALES,2007,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57451,CENSUS,9000,SALES,46,UNITED STATES,55,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",57451,CROP TOTALS - OPERATIONS WITH SALES,2022,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57451,CENSUS,9000,SALES,46,UNITED STATES,65,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",57451,CROP TOTALS - OPERATIONS WITH SALES,2017,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57451,CENSUS,9000,SALES,46,UNITED STATES,35,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",57451,CROP TOTALS - OPERATIONS WITH SALES,2007,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57452,CENSUS,9000,SALES,46,UNITED STATES,21,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",57452,CROP TOTALS - OPERATIONS WITH SALES,2022,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57452,CENSUS,9000,SALES,46,UNITED STATES,15,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",57452,CROP TOTALS - OPERATIONS WITH SALES,2017,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57452,CENSUS,9000,SALES,46,UNITED STATES,11,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",57452,CROP TOTALS - OPERATIONS WITH SALES,2007,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57454,CENSUS,9000,SALES,46,UNITED STATES,23,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",57454,CROP TOTALS - OPERATIONS WITH SALES,2022,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57454,CENSUS,9000,SALES,46,UNITED STATES,34,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",57454,CROP TOTALS - OPERATIONS WITH SALES,2017,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57454,CENSUS,9000,SALES,46,UNITED STATES,20,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",57454,CROP TOTALS - OPERATIONS WITH SALES,2007,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57455,CENSUS,9000,SALES,46,UNITED STATES,8,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",57455,CROP TOTALS - OPERATIONS WITH SALES,2022,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57455,CENSUS,9000,SALES,46,UNITED STATES,7,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",57455,CROP TOTALS - OPERATIONS WITH SALES,2017,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57455,CENSUS,9000,SALES,46,UNITED STATES,6,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",57455,CROP TOTALS - OPERATIONS WITH SALES,2007,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57456,CENSUS,9000,SALES,46,UNITED STATES,20,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",57456,CROP TOTALS - OPERATIONS WITH SALES,2022,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57456,CENSUS,9000,SALES,46,UNITED STATES,20,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",57456,CROP TOTALS - OPERATIONS WITH SALES,2017,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57456,CENSUS,9000,SALES,46,UNITED STATES,10,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",57456,CROP TOTALS - OPERATIONS WITH SALES,2007,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57457,CENSUS,9000,SALES,46,UNITED STATES,3,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",57457,CROP TOTALS - OPERATIONS WITH SALES,2022,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57457,CENSUS,9000,SALES,46,UNITED STATES,6,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",57457,CROP TOTALS - OPERATIONS WITH SALES,2017,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57460,CENSUS,9000,SALES,46,UNITED STATES,27,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",57460,CROP TOTALS - OPERATIONS WITH SALES,2022,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57460,CENSUS,9000,SALES,46,UNITED STATES,24,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",57460,CROP TOTALS - OPERATIONS WITH SALES,2017,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57460,CENSUS,9000,SALES,46,UNITED STATES,20,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",57460,CROP TOTALS - OPERATIONS WITH SALES,2007,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57461,CENSUS,9000,SALES,46,UNITED STATES,30,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",57461,CROP TOTALS - OPERATIONS WITH SALES,2022,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57461,CENSUS,9000,SALES,46,UNITED STATES,27,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",57461,CROP TOTALS - OPERATIONS WITH SALES,2017,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57461,CENSUS,9000,SALES,46,UNITED STATES,21,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",57461,CROP TOTALS - OPERATIONS WITH SALES,2007,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57465,CENSUS,9000,SALES,46,UNITED STATES,41,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",57465,CROP TOTALS - OPERATIONS WITH SALES,2022,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57465,CENSUS,9000,SALES,46,UNITED STATES,30,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",57465,CROP TOTALS - OPERATIONS WITH SALES,2017,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57465,CENSUS,9000,SALES,46,UNITED STATES,17,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",57465,CROP TOTALS - OPERATIONS WITH SALES,2007,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57466,CENSUS,9000,SALES,46,UNITED STATES,21,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",57466,CROP TOTALS - OPERATIONS WITH SALES,2022,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57466,CENSUS,9000,SALES,46,UNITED STATES,12,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",57466,CROP TOTALS - OPERATIONS WITH SALES,2017,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57466,CENSUS,9000,SALES,46,UNITED STATES,11,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",57466,CROP TOTALS - OPERATIONS WITH SALES,2007,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57467,CENSUS,9000,SALES,46,UNITED STATES,26,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",57467,CROP TOTALS - OPERATIONS WITH SALES,2022,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57467,CENSUS,9000,SALES,46,UNITED STATES,18,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",57467,CROP TOTALS - OPERATIONS WITH SALES,2017,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57467,CENSUS,9000,SALES,46,UNITED STATES,12,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",57467,CROP TOTALS - OPERATIONS WITH SALES,2007,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57468,CENSUS,9000,SALES,46,UNITED STATES,13,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",57468,CROP TOTALS - OPERATIONS WITH SALES,2022,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57468,CENSUS,9000,SALES,46,UNITED STATES,13,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",57468,CROP TOTALS - OPERATIONS WITH SALES,2017,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57468,CENSUS,9000,SALES,46,UNITED STATES,10,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",57468,CROP TOTALS - OPERATIONS WITH SALES,2007,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57469,CENSUS,9000,SALES,46,UNITED STATES,46,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",57469,CROP TOTALS - OPERATIONS WITH SALES,2022,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57469,CENSUS,9000,SALES,46,UNITED STATES,39,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",57469,CROP TOTALS - OPERATIONS WITH SALES,2017,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57469,CENSUS,9000,SALES,46,UNITED STATES,38,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",57469,CROP TOTALS - OPERATIONS WITH SALES,2007,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57470,CENSUS,9000,SALES,46,UNITED STATES,11,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",57470,CROP TOTALS - OPERATIONS WITH SALES,2022,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57470,CENSUS,9000,SALES,46,UNITED STATES,4,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",57470,CROP TOTALS - OPERATIONS WITH SALES,2017,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57470,CENSUS,9000,SALES,46,UNITED STATES,11,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",57470,CROP TOTALS - OPERATIONS WITH SALES,2007,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57471,CENSUS,9000,SALES,46,UNITED STATES,46,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",57471,CROP TOTALS - OPERATIONS WITH SALES,2022,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57471,CENSUS,9000,SALES,46,UNITED STATES,44,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",57471,CROP TOTALS - OPERATIONS WITH SALES,2017,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57471,CENSUS,9000,SALES,46,UNITED STATES,30,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",57471,CROP TOTALS - OPERATIONS WITH SALES,2007,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57472,CENSUS,9000,SALES,46,UNITED STATES,39,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",57472,CROP TOTALS - OPERATIONS WITH SALES,2022,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57472,CENSUS,9000,SALES,46,UNITED STATES,35,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",57472,CROP TOTALS - OPERATIONS WITH SALES,2017,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57472,CENSUS,9000,SALES,46,UNITED STATES,25,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",57472,CROP TOTALS - OPERATIONS WITH SALES,2007,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57473,CENSUS,9000,SALES,46,UNITED STATES,16,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",57473,CROP TOTALS - OPERATIONS WITH SALES,2022,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57473,CENSUS,9000,SALES,46,UNITED STATES,17,,CROPS,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",57473,CROP TOTALS - OPERATIONS WITH SALES,2017,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57473,CENSUS,9000,SALES,46,UNITED STATES,8,,CROPS,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",57473,CROP TOTALS - OPERATIONS WITH SALES,2007,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
,46,,00000000,,SOUTH DAKOTA,OPERATIONS,SALES,,ZIP CODE,YEAR,CROP TOTALS,57474,CENSUS,9000,SALES,46,UNITED STATES,13,,CROPS,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,,,00,,CROP TOTALS,"SALES: (250,000 OR MORE $)",57474,CROP TOTALS - OPERATIONS WITH SALES,2022,,00,ALL CLASSES,ANNUAL,,SD,ALL UTILIZATION PRACTICES
