country_name,asd_code,state_alpha,state_fips_code,location_desc,reference_period_desc,county_ansi,util_practice_desc,domain_desc,freq_desc,congr_district_code,year,unit_desc,region_desc,state_ansi,week_ending,county_code,begin_code,county_name,end_code,Value,zip_5,watershed_code,class_desc,watershed_desc,agg_level_desc,state_name,country_code,load_time,sector_desc,prodn_practice_desc,asd_desc,group_desc,CV (%),commodity_desc,domaincat_desc,short_desc,statisticcat_desc,source_desc
UNITED STATES,,NE,31,69024,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2017,OPERATIONS,,31,,,00,,00,22,69024,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,69024,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,31,,,00,,00,19,69024,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,69025,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2022,OPERATIONS,,31,,,00,,00,15,69025,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,69025,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2017,OPERATIONS,,31,,,00,,00,18,69025,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,69025,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,31,,,00,,00,9,69025,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,69026,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2022,OPERATIONS,,31,,,00,,00,5,69026,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,69026,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2017,OPERATIONS,,31,,,00,,00,7,69026,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,69026,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,31,,,00,,00,4,69026,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,69027,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2022,OPERATIONS,,31,,,00,,00,2,69027,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,69027,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2017,OPERATIONS,,31,,,00,,00,4,69027,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,69027,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,31,,,00,,00,2,69027,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,69028,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2022,OPERATIONS,,31,,,00,,00,38,69028,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,69028,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2017,OPERATIONS,,31,,,00,,00,24,69028,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,69028,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,31,,,00,,00,33,69028,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,69029,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2022,OPERATIONS,,31,,,00,,00,12,69029,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,69029,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2017,OPERATIONS,,31,,,00,,00,4,69029,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,69029,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,31,,,00,,00,6,69029,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,69030,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2022,OPERATIONS,,31,,,00,,00,3,69030,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,69030,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2017,OPERATIONS,,31,,,00,,00,6,69030,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,69030,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,31,,,00,,00,5,69030,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,69032,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2022,OPERATIONS,,31,,,00,,00,21,69032,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,69032,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2017,OPERATIONS,,31,,,00,,00,24,69032,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,69032,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,31,,,00,,00,12,69032,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,69033,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2022,OPERATIONS,,31,,,00,,00,63,69033,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,69033,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2017,OPERATIONS,,31,,,00,,00,64,69033,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,69033,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,31,,,00,,00,68,69033,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,69034,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2022,OPERATIONS,,31,,,00,,00,11,69034,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,69034,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2017,OPERATIONS,,31,,,00,,00,19,69034,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,69034,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,31,,,00,,00,18,69034,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,69036,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2022,OPERATIONS,,31,,,00,,00,2,69036,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,69037,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2022,OPERATIONS,,31,,,00,,00,1,69037,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,69037,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2017,OPERATIONS,,31,,,00,,00,1,69037,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,69037,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,31,,,00,,00,2,69037,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,69038,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2022,OPERATIONS,,31,,,00,,00,11,69038,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,69038,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2017,OPERATIONS,,31,,,00,,00,8,69038,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,69038,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,31,,,00,,00,16,69038,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,69039,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2022,OPERATIONS,,31,,,00,,00,8,69039,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,69039,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2017,OPERATIONS,,31,,,00,,00,11,69039,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,69039,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,31,,,00,,00,11,69039,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,69040,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2022,OPERATIONS,,31,,,00,,00,5,69040,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,69040,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2017,OPERATIONS,,31,,,00,,00,5,69040,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,69040,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,31,,,00,,00,8,69040,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,69041,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2022,OPERATIONS,,31,,,00,,00,14,69041,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,69041,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2017,OPERATIONS,,31,,,00,,00,19,69041,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,69041,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,31,,,00,,00,13,69041,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,69042,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2022,OPERATIONS,,31,,,00,,00,2,69042,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,69043,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2022,OPERATIONS,,31,,,00,,00,9,69043,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,69043,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2017,OPERATIONS,,31,,,00,,00,19,69043,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,69043,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,31,,,00,,00,9,69043,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,69044,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2022,OPERATIONS,,31,,,00,,00,6,69044,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,69044,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2017,OPERATIONS,,31,,,00,,00,15,69044,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,69044,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,31,,,00,,00,7,69044,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,69045,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2022,OPERATIONS,,31,,,00,,00,26,69045,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,69045,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2017,OPERATIONS,,31,,,00,,00,29,69045,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,69045,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,31,,,00,,00,30,69045,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,69046,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2022,OPERATIONS,,31,,,00,,00,13,69046,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,69046,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2017,OPERATIONS,,31,,,00,,00,15,69046,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,69046,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,31,,,00,,00,14,69046,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,69101,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2022,OPERATIONS,,31,,,00,,00,58,69101,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,69101,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2017,OPERATIONS,,31,,,00,,00,34,69101,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2018-02-01 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,69101,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2007,OPERATIONS,,31,,,00,,00,38,69101,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
UNITED STATES,,NE,31,69103,YEAR,,ALL UTILIZATION PRACTICES,SALES,ANNUAL,,2022,OPERATIONS,,31,,,00,,00,2,69103,00000000,ALL CLASSES,,ZIP CODE,NEBRASKA,9000,2024-11-07 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,CROP TOTALS,,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
