asd_code,country_name,location_desc,state_alpha,state_fips_code,reference_period_desc,county_ansi,util_practice_desc,domain_desc,freq_desc,congr_district_code,year,unit_desc,region_desc,state_ansi,week_ending,county_code,begin_code,county_name,end_code,Value,zip_5,watershed_code,class_desc,watershed_desc,agg_level_desc,state_name,country_code,load_time,sector_desc,asd_desc,prodn_practice_desc,group_desc,CV (%),commodity_desc,domaincat_desc,short_desc,statisticcat_desc,source_desc
,UNITED STATES,HAWAII,HI,15,YEAR,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2022,$,,15,,,00,,00,"123,000",,00000000,ALL CLASSES,,STATE,HAWAII,9000,2024-07-02 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,CROP TOTALS,47.3,CROP TOTALS,NAICS CLASSIFICATION: (11291),"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS
,UNITED STATES,HAWAII,HI,15,YEAR,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2017,$,,15,,,00,,00,                 (D),,00000000,ALL CLASSES,,STATE,HAWAII,9000,2018-02-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,CROP TOTALS,(D),CROP TOTALS,NAICS CLASSIFICATION: (11291),"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS
,UNITED STATES,HAWAII,HI,15,YEAR,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2012,$,,15,,,00,,00,"11,000",,00000000,ALL CLASSES,,STATE,HAWAII,9000,2012-12-31 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,CROP TOTALS,5.8,CROP TOTALS,NAICS CLASSIFICATION: (11291),"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS
,UNITED STATES,HAWAII,HI,15,YEAR,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2007,$,,15,,,00,,00,"7,000",,00000000,ALL CLASSES,,STATE,HAWAII,9000,2012-01-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,CROP TOTALS,,CROP TOTALS,NAICS CLASSIFICATION: (11291),"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS
,UNITED STATES,HAWAII,HI,15,YEAR,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2002,$,,15,,,00,,00,"18,000",,00000000,ALL CLASSES,,STATE,HAWAII,9000,2012-01-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,CROP TOTALS,,CROP TOTALS,NAICS CLASSIFICATION: (11291),"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS
,UNITED STATES,HAWAII,HI,15,YEAR,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2022,$,,15,,,00,,00,"50,000",,00000000,ALL CLASSES,,STATE,HAWAII,9000,2024-07-02 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,CROP TOTALS,75.5,CROP TOTALS,NAICS CLASSIFICATION: (11292),"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS
,UNITED STATES,HAWAII,HI,15,YEAR,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2017,$,,15,,,00,,00,"67,000",,00000000,ALL CLASSES,,STATE,HAWAII,9000,2018-02-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,CROP TOTALS,(H),CROP TOTALS,NAICS CLASSIFICATION: (11292),"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS
,UNITED STATES,HAWAII,HI,15,YEAR,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2012,$,,15,,,00,,00,"105,000",,00000000,ALL CLASSES,,STATE,HAWAII,9000,2012-12-31 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,CROP TOTALS,61.0,CROP TOTALS,NAICS CLASSIFICATION: (11292),"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS
,UNITED STATES,HAWAII,HI,15,YEAR,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2007,$,,15,,,00,,00,"6,000",,00000000,ALL CLASSES,,STATE,HAWAII,9000,2012-01-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,CROP TOTALS,,CROP TOTALS,NAICS CLASSIFICATION: (11292),"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS
,UNITED STATES,HAWAII,HI,15,YEAR,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2002,$,,15,,,00,,00,                 (D),,00000000,ALL CLASSES,,STATE,HAWAII,9000,2012-01-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,CROP TOTALS,,CROP TOTALS,NAICS CLASSIFICATION: (11292),"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS
,UNITED STATES,HAWAII,HI,15,YEAR,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2022,$,,15,,,00,,00,"2,000",,00000000,ALL CLASSES,,STATE,HAWAII,9000,2024-07-02 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,CROP TOTALS,(L),CROP TOTALS,NAICS CLASSIFICATION: (11293),"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS
,UNITED STATES,HAWAII,HI,15,YEAR,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2022,$,,15,,,00,,00,"255,000",,00000000,ALL CLASSES,,STATE,HAWAII,9000,2024-07-02 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,CROP TOTALS,33.0,CROP TOTALS,NAICS CLASSIFICATION: (11299),"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS
,UNITED STATES,HAWAII,HI,15,YEAR,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2017,$,,15,,,00,,00,                 (D),,00000000,ALL CLASSES,,STATE,HAWAII,9000,2018-02-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,CROP TOTALS,(D),CROP TOTALS,NAICS CLASSIFICATION: (11299),"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS
,UNITED STATES,HAWAII,HI,15,YEAR,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2012,$,,15,,,00,,00,"134,000",,00000000,ALL CLASSES,,STATE,HAWAII,9000,2012-12-31 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,CROP TOTALS,7.3,CROP TOTALS,NAICS CLASSIFICATION: (11299),"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS
,UNITED STATES,HAWAII,HI,15,YEAR,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2007,$,,15,,,00,,00,"13,000",,00000000,ALL CLASSES,,STATE,HAWAII,9000,2012-01-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,CROP TOTALS,,CROP TOTALS,NAICS CLASSIFICATION: (11299),"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS
,UNITED STATES,HAWAII,HI,15,YEAR,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2002,$,,15,,,00,,00,"65,000",,00000000,ALL CLASSES,,STATE,HAWAII,9000,2012-01-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,CROP TOTALS,,CROP TOTALS,NAICS CLASSIFICATION: (11299),"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS
11,UNITED STATES,"HAWAII, HAWAII ISLAND, HAWAII",HI,15,YEAR,001,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2022,$,,15,,001,00,HAWAII,00,"177,913,000",,00000000,ALL CLASSES,,COUNTY,HAWAII,9000,2024-07-02 12:00:00.000,CROPS,HAWAII ISLAND,ALL PRODUCTION PRACTICES,CROP TOTALS,(L),CROP TOTALS,NOT SPECIFIED,"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS
11,UNITED STATES,"HAWAII, HAWAII ISLAND, HAWAII",HI,15,YEAR,001,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2017,$,,15,,001,00,HAWAII,00,"160,040,000",,00000000,ALL CLASSES,,COUNTY,HAWAII,9000,2018-02-01 00:00:00.000,CROPS,HAWAII ISLAND,ALL PRODUCTION PRACTICES,CROP TOTALS,31.3,CROP TOTALS,NOT SPECIFIED,"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS
11,UNITED STATES,"HAWAII, HAWAII ISLAND, HAWAII",HI,15,YEAR,001,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2012,$,,15,,001,00,HAWAII,00,"156,384,000",,00000000,ALL CLASSES,,COUNTY,HAWAII,9000,2012-12-31 00:00:00.000,CROPS,HAWAII ISLAND,ALL PRODUCTION PRACTICES,CROP TOTALS,5.1,CROP TOTALS,NOT SPECIFIED,"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS
11,UNITED STATES,"HAWAII, HAWAII ISLAND, HAWAII",HI,15,YEAR,001,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2007,$,,15,,001,00,HAWAII,00,"150,251,000",,00000000,ALL CLASSES,,COUNTY,HAWAII,9000,2012-01-01 00:00:00.000,CROPS,HAWAII ISLAND,ALL PRODUCTION PRACTICES,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS
11,UNITED STATES,"HAWAII, HAWAII ISLAND, HAWAII",HI,15,YEAR,001,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2002,$,,15,,001,00,HAWAII,00,"143,924,000",,00000000,ALL CLASSES,,COUNTY,HAWAII,9000,2012-01-01 00:00:00.000,CROPS,HAWAII ISLAND,ALL PRODUCTION PRACTICES,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS
11,UNITED STATES,"HAWAII, HAWAII ISLAND, HAWAII",HI,15,YEAR,001,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,1997,$,,15,,001,00,HAWAII,00,"129,018,000",,00000000,ALL CLASSES,,COUNTY,HAWAII,9000,2012-01-01 00:00:00.000,CROPS,HAWAII ISLAND,ALL PRODUCTION PRACTICES,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS
24,UNITED STATES,"HAWAII, KAUAI AND NIIHAU ISLANDS, KAUAI",HI,15,YEAR,007,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2022,$,,15,,007,00,KAUAI,00,"79,484,000",,00000000,ALL CLASSES,,COUNTY,HAWAII,9000,2024-07-02 12:00:00.000,CROPS,KAUAI AND NIIHAU ISLANDS,ALL PRODUCTION PRACTICES,CROP TOTALS,(L),CROP TOTALS,NOT SPECIFIED,"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS
24,UNITED STATES,"HAWAII, KAUAI AND NIIHAU ISLANDS, KAUAI",HI,15,YEAR,007,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2017,$,,15,,007,00,KAUAI,00,"45,899,000",,00000000,ALL CLASSES,,COUNTY,HAWAII,9000,2018-02-01 00:00:00.000,CROPS,KAUAI AND NIIHAU ISLANDS,ALL PRODUCTION PRACTICES,CROP TOTALS,31.3,CROP TOTALS,NOT SPECIFIED,"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS
24,UNITED STATES,"HAWAII, KAUAI AND NIIHAU ISLANDS, KAUAI",HI,15,YEAR,007,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2012,$,,15,,007,00,KAUAI,00,"55,696,000",,00000000,ALL CLASSES,,COUNTY,HAWAII,9000,2012-12-31 00:00:00.000,CROPS,KAUAI AND NIIHAU ISLANDS,ALL PRODUCTION PRACTICES,CROP TOTALS,5.1,CROP TOTALS,NOT SPECIFIED,"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS
24,UNITED STATES,"HAWAII, KAUAI AND NIIHAU ISLANDS, KAUAI",HI,15,YEAR,007,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2007,$,,15,,007,00,KAUAI,00,"40,771,000",,00000000,ALL CLASSES,,COUNTY,HAWAII,9000,2012-01-01 00:00:00.000,CROPS,KAUAI AND NIIHAU ISLANDS,ALL PRODUCTION PRACTICES,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS
24,UNITED STATES,"HAWAII, KAUAI AND NIIHAU ISLANDS, KAUAI",HI,15,YEAR,007,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2002,$,,15,,007,00,KAUAI,00,"35,737,000",,00000000,ALL CLASSES,,COUNTY,HAWAII,9000,2012-01-01 00:00:00.000,CROPS,KAUAI AND NIIHAU ISLANDS,ALL PRODUCTION PRACTICES,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS
24,UNITED STATES,"HAWAII, KAUAI AND NIIHAU ISLANDS, KAUAI",HI,15,YEAR,007,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,1997,$,,15,,007,00,KAUAI,00,"52,832,000",,00000000,ALL CLASSES,,COUNTY,HAWAII,9000,2012-01-01 00:00:00.000,CROPS,KAUAI AND NIIHAU ISLANDS,ALL PRODUCTION PRACTICES,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS
35,UNITED STATES,"HAWAII, MAUI, MOLOKAI & LANAI ISLAND, MAUI & KALAWAO",HI,15,YEAR,009,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2022,$,,15,,009,00,MAUI & KALAWAO,00,"88,427,000",,00000000,ALL CLASSES,,COUNTY,HAWAII,9000,2024-07-02 12:00:00.000,CROPS,"MAUI, MOLOKAI & LANAI ISLAND",ALL PRODUCTION PRACTICES,CROP TOTALS,(L),CROP TOTALS,NOT SPECIFIED,"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS
35,UNITED STATES,"HAWAII, MAUI, MOLOKAI & LANAI ISLAND, MAUI & KALAWAO",HI,15,YEAR,009,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2017,$,,15,,009,00,MAUI & KALAWAO,00,"74,211,000",,00000000,ALL CLASSES,,COUNTY,HAWAII,9000,2018-02-01 00:00:00.000,CROPS,"MAUI, MOLOKAI & LANAI ISLAND",ALL PRODUCTION PRACTICES,CROP TOTALS,31.3,CROP TOTALS,NOT SPECIFIED,"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS
35,UNITED STATES,"HAWAII, MAUI, MOLOKAI & LANAI ISLAND, MAUI & KALAWAO",HI,15,YEAR,009,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2012,$,,15,,009,00,MAUI & KALAWAO,00,"181,480,000",,00000000,ALL CLASSES,,COUNTY,HAWAII,9000,2012-12-31 00:00:00.000,CROPS,"MAUI, MOLOKAI & LANAI ISLAND",ALL PRODUCTION PRACTICES,CROP TOTALS,5.1,CROP TOTALS,NOT SPECIFIED,"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS
35,UNITED STATES,"HAWAII, MAUI, MOLOKAI & LANAI ISLAND, MAUI & KALAWAO",HI,15,YEAR,009,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2007,$,,15,,009,00,MAUI & KALAWAO,00,"132,058,000",,00000000,ALL CLASSES,,COUNTY,HAWAII,9000,2012-01-01 00:00:00.000,CROPS,"MAUI, MOLOKAI & LANAI ISLAND",ALL PRODUCTION PRACTICES,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS
35,UNITED STATES,"HAWAII, MAUI, MOLOKAI & LANAI ISLAND, MAUI & KALAWAO",HI,15,YEAR,009,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2002,$,,15,,009,00,MAUI & KALAWAO,00,"116,645,000",,00000000,ALL CLASSES,,COUNTY,HAWAII,9000,2012-01-01 00:00:00.000,CROPS,"MAUI, MOLOKAI & LANAI ISLAND",ALL PRODUCTION PRACTICES,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS
35,UNITED STATES,"HAWAII, MAUI, MOLOKAI & LANAI ISLAND, MAUI & KALAWAO",HI,15,YEAR,009,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,1997,$,,15,,009,00,MAUI & KALAWAO,00,"116,084,000",,00000000,ALL CLASSES,,COUNTY,HAWAII,9000,2012-01-01 00:00:00.000,CROPS,"MAUI, MOLOKAI & LANAI ISLAND",ALL PRODUCTION PRACTICES,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS
62,UNITED STATES,"HAWAII, OAHU ISLAND, HONOLULU",HI,15,YEAR,003,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2022,$,,15,,003,00,HONOLULU,00,"168,670,000",,00000000,ALL CLASSES,,COUNTY,HAWAII,9000,2024-07-02 12:00:00.000,CROPS,OAHU ISLAND,ALL PRODUCTION PRACTICES,CROP TOTALS,(L),CROP TOTALS,NOT SPECIFIED,"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS
62,UNITED STATES,"HAWAII, OAHU ISLAND, HONOLULU",HI,15,YEAR,003,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2017,$,,15,,003,00,HONOLULU,00,"136,920,000",,00000000,ALL CLASSES,,COUNTY,HAWAII,9000,2018-02-01 00:00:00.000,CROPS,OAHU ISLAND,ALL PRODUCTION PRACTICES,CROP TOTALS,31.3,CROP TOTALS,NOT SPECIFIED,"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS
62,UNITED STATES,"HAWAII, OAHU ISLAND, HONOLULU",HI,15,YEAR,003,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2012,$,,15,,003,00,HONOLULU,00,"145,313,000",,00000000,ALL CLASSES,,COUNTY,HAWAII,9000,2012-12-31 00:00:00.000,CROPS,OAHU ISLAND,ALL PRODUCTION PRACTICES,CROP TOTALS,5.1,CROP TOTALS,NOT SPECIFIED,"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS
62,UNITED STATES,"HAWAII, OAHU ISLAND, HONOLULU",HI,15,YEAR,003,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2007,$,,15,,003,00,HONOLULU,00,"106,836,000",,00000000,ALL CLASSES,,COUNTY,HAWAII,9000,2012-01-01 00:00:00.000,CROPS,OAHU ISLAND,ALL PRODUCTION PRACTICES,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS
62,UNITED STATES,"HAWAII, OAHU ISLAND, HONOLULU",HI,15,YEAR,003,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2002,$,,15,,003,00,HONOLULU,00,"149,050,000",,00000000,ALL CLASSES,,COUNTY,HAWAII,9000,2012-01-01 00:00:00.000,CROPS,OAHU ISLAND,ALL PRODUCTION PRACTICES,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS
62,UNITED STATES,"HAWAII, OAHU ISLAND, HONOLULU",HI,15,YEAR,003,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,1997,$,,15,,003,00,HONOLULU,00,"103,477,000",,00000000,ALL CLASSES,,COUNTY,HAWAII,9000,2012-01-01 00:00:00.000,CROPS,OAHU ISLAND,ALL PRODUCTION PRACTICES,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS
,UNITED STATES,HAWAII,HI,15,YEAR,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2022,$,,15,,,00,,00,"514,495,000",,00000000,ALL CLASSES,,STATE,HAWAII,9000,2024-07-02 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,CROP TOTALS,9.3,CROP TOTALS,NOT SPECIFIED,"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS
,UNITED STATES,HAWAII,HI,15,YEAR,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2017,$,,15,,,00,,00,"417,069,000",,00000000,ALL CLASSES,,STATE,HAWAII,9000,2018-02-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,CROP TOTALS,22.9,CROP TOTALS,NOT SPECIFIED,"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS
,UNITED STATES,HAWAII,HI,15,YEAR,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2012,$,,15,,,00,,00,"538,873,000",,00000000,ALL CLASSES,,STATE,HAWAII,9000,2012-12-31 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,CROP TOTALS,4.7,CROP TOTALS,NOT SPECIFIED,"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS
,UNITED STATES,HAWAII,HI,15,YEAR,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2007,$,,15,,,00,,00,"429,916,000",,00000000,ALL CLASSES,,STATE,HAWAII,9000,2012-01-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS
,UNITED STATES,HAWAII,HI,15,YEAR,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,2002,$,,15,,,00,,00,"445,356,000",,00000000,ALL CLASSES,,STATE,HAWAII,9000,2012-01-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS
,UNITED STATES,HAWAII,HI,15,YEAR,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,1997,$,,15,,,00,,00,"401,411,000",,00000000,ALL CLASSES,,STATE,HAWAII,9000,2012-01-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,CROP TOTALS,,CROP TOTALS,NOT SPECIFIED,"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS
,UNITED STATES,HAWAII,HI,15,YEAR,,ALL UTILIZATION PRACTICES,IRRIGATION STATUS,ANNUAL,,2022,OPERATIONS,,15,,,00,,00,"2,084",,00000000,ALL CLASSES,,STATE,HAWAII,9000,2024-07-02 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,CROP TOTALS,19.0,CROP TOTALS,IRRIGATION STATUS: (ANY ON OPERATION),CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
,UNITED STATES,HAWAII,HI,15,YEAR,,ALL UTILIZATION PRACTICES,IRRIGATION STATUS,ANNUAL,,2017,OPERATIONS,,15,,,00,,00,"2,107",,00000000,ALL CLASSES,,STATE,HAWAII,9000,2018-02-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,CROP TOTALS,12.0,CROP TOTALS,IRRIGATION STATUS: (ANY ON OPERATION),CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
,UNITED STATES,HAWAII,HI,15,YEAR,,ALL UTILIZATION PRACTICES,IRRIGATION STATUS,ANNUAL,,2012,OPERATIONS,,15,,,00,,00,"2,306",,00000000,ALL CLASSES,,STATE,HAWAII,9000,2012-12-31 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,CROP TOTALS,11.4,CROP TOTALS,IRRIGATION STATUS: (ANY ON OPERATION),CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
,UNITED STATES,HAWAII,HI,15,YEAR,,ALL UTILIZATION PRACTICES,IRRIGATION STATUS,ANNUAL,,2007,OPERATIONS,,15,,,00,,00,"2,572",,00000000,ALL CLASSES,,STATE,HAWAII,9000,2012-01-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,CROP TOTALS,,CROP TOTALS,IRRIGATION STATUS: (ANY ON OPERATION),CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
,UNITED STATES,HAWAII,HI,15,YEAR,,ALL UTILIZATION PRACTICES,IRRIGATION STATUS,ANNUAL,,2002,OPERATIONS,,15,,,00,,00,"2,110",,00000000,ALL CLASSES,,STATE,HAWAII,9000,2012-01-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,CROP TOTALS,,CROP TOTALS,IRRIGATION STATUS: (ANY ON OPERATION),CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
,UNITED STATES,HAWAII,HI,15,YEAR,,ALL UTILIZATION PRACTICES,IRRIGATION STATUS,ANNUAL,,1997,OPERATIONS,,15,,,00,,00,"2,099",,00000000,ALL CLASSES,,STATE,HAWAII,9000,2012-01-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,CROP TOTALS,,CROP TOTALS,IRRIGATION STATUS: (ANY ON OPERATION),CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
,UNITED STATES,HAWAII,HI,15,YEAR,,ALL UTILIZATION PRACTICES,IRRIGATION STATUS,ANNUAL,,2022,OPERATIONS,,15,,,00,,00,"1,602",,00000000,ALL CLASSES,,STATE,HAWAII,9000,2024-07-02 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,CROP TOTALS,16.9,CROP TOTALS,IRRIGATION STATUS: (HARVESTED CROPLAND IS ENTIRELY IRRIGATED),CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
,UNITED STATES,HAWAII,HI,15,YEAR,,ALL UTILIZATION PRACTICES,IRRIGATION STATUS,ANNUAL,,2017,OPERATIONS,,15,,,00,,00,"1,638",,00000000,ALL CLASSES,,STATE,HAWAII,9000,2018-02-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,CROP TOTALS,15.0,CROP TOTALS,IRRIGATION STATUS: (HARVESTED CROPLAND IS ENTIRELY IRRIGATED),CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
,UNITED STATES,HAWAII,HI,15,YEAR,,ALL UTILIZATION PRACTICES,IRRIGATION STATUS,ANNUAL,,2012,OPERATIONS,,15,,,00,,00,"1,799",,00000000,ALL CLASSES,,STATE,HAWAII,9000,2012-12-31 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,CROP TOTALS,11.7,CROP TOTALS,IRRIGATION STATUS: (HARVESTED CROPLAND IS ENTIRELY IRRIGATED),CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
,UNITED STATES,HAWAII,HI,15,YEAR,,ALL UTILIZATION PRACTICES,IRRIGATION STATUS,ANNUAL,,2007,OPERATIONS,,15,,,00,,00,"1,940",,00000000,ALL CLASSES,,STATE,HAWAII,9000,2012-01-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,CROP TOTALS,,CROP TOTALS,IRRIGATION STATUS: (HARVESTED CROPLAND IS ENTIRELY IRRIGATED),CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
,UNITED STATES,HAWAII,HI,15,YEAR,,ALL UTILIZATION PRACTICES,IRRIGATION STATUS,ANNUAL,,2002,OPERATIONS,,15,,,00,,00,"1,684",,00000000,ALL CLASSES,,STATE,HAWAII,9000,2012-01-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,CROP TOTALS,,CROP TOTALS,IRRIGATION STATUS: (HARVESTED CROPLAND IS ENTIRELY IRRIGATED),CROP TOTALS - OPERATIONS WITH SALES,SALES,CENSUS
