county_name,Value,watershed_desc,prodn_practice_desc,sector_desc,load_time,domaincat_desc,asd_code,region_desc,end_code,group_desc,short_desc,location_desc,year,CV (%),freq_desc,state_alpha,asd_desc,util_practice_desc,class_desc,begin_code,watershed_code,county_ansi,county_code,state_fips_code,congr_district_code,agg_level_desc,reference_period_desc,unit_desc,state_name,statisticcat_desc,week_ending,country_code,source_desc,commodity_desc,zip_5,country_name,domain_desc,state_ansi
,2,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"SALES: (250,000 OR MORE $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78404,2007,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78404,UNITED STATES,SALES,48
,1,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"SALES: (250,000 OR MORE $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78406,2007,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78406,UNITED STATES,SALES,48
,8,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,"SALES: (250,000 OR MORE $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78410,2022,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78410,UNITED STATES,SALES,48
,13,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,"SALES: (250,000 OR MORE $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78410,2017,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78410,UNITED STATES,SALES,48
,16,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"SALES: (250,000 OR MORE $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78410,2007,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78410,UNITED STATES,SALES,48
,1,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,"SALES: (250,000 OR MORE $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78412,2017,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78412,UNITED STATES,SALES,48
,1,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"SALES: (250,000 OR MORE $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78412,2007,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78412,UNITED STATES,SALES,48
,3,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,"SALES: (250,000 OR MORE $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78413,2022,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78413,UNITED STATES,SALES,48
,2,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,"SALES: (250,000 OR MORE $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78413,2017,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78413,UNITED STATES,SALES,48
,2,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"SALES: (250,000 OR MORE $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78413,2007,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78413,UNITED STATES,SALES,48
,1,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,"SALES: (250,000 OR MORE $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78414,2022,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78414,UNITED STATES,SALES,48
,3,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,"SALES: (250,000 OR MORE $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78414,2017,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78414,UNITED STATES,SALES,48
,1,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"SALES: (250,000 OR MORE $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78414,2007,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78414,UNITED STATES,SALES,48
,3,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,"SALES: (250,000 OR MORE $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78415,2022,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78415,UNITED STATES,SALES,48
,2,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,"SALES: (250,000 OR MORE $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78415,2017,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78415,UNITED STATES,SALES,48
,2,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"SALES: (250,000 OR MORE $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78415,2007,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78415,UNITED STATES,SALES,48
,1,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,"SALES: (250,000 OR MORE $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78418,2022,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78418,UNITED STATES,SALES,48
,1,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,"SALES: (250,000 OR MORE $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78418,2017,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78418,UNITED STATES,SALES,48
,2,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"SALES: (250,000 OR MORE $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78418,2007,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78418,UNITED STATES,SALES,48
,1,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,"SALES: (250,000 OR MORE $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78426,2022,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78426,UNITED STATES,SALES,48
,1,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,"SALES: (250,000 OR MORE $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78426,2017,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78426,UNITED STATES,SALES,48
,1,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"SALES: (250,000 OR MORE $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78426,2007,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78426,UNITED STATES,SALES,48
,2,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,"SALES: (250,000 OR MORE $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78427,2022,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78427,UNITED STATES,SALES,48
,6,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,"SALES: (250,000 OR MORE $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78427,2017,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78427,UNITED STATES,SALES,48
,3,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"SALES: (250,000 OR MORE $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78427,2007,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78427,UNITED STATES,SALES,48
,1,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,"SALES: (250,000 OR MORE $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78466,2017,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78466,UNITED STATES,SALES,48
,4,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"SALES: (250,000 OR MORE $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78468,2007,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78468,UNITED STATES,SALES,48
,1,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,"SALES: (250,000 OR MORE $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78501,2022,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78501,UNITED STATES,SALES,48
,4,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,"SALES: (250,000 OR MORE $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78501,2017,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78501,UNITED STATES,SALES,48
,2,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"SALES: (250,000 OR MORE $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78501,2007,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78501,UNITED STATES,SALES,48
,7,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,"SALES: (250,000 OR MORE $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78502,2022,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78502,UNITED STATES,SALES,48
,9,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,"SALES: (250,000 OR MORE $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78502,2017,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78502,UNITED STATES,SALES,48
,10,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"SALES: (250,000 OR MORE $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78502,2007,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78502,UNITED STATES,SALES,48
,3,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,"SALES: (250,000 OR MORE $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78503,2022,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78503,UNITED STATES,SALES,48
,19,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,"SALES: (250,000 OR MORE $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78504,2022,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78504,UNITED STATES,SALES,48
,12,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,"SALES: (250,000 OR MORE $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78504,2017,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78504,UNITED STATES,SALES,48
,10,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"SALES: (250,000 OR MORE $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78504,2007,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78504,UNITED STATES,SALES,48
,11,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,"SALES: (250,000 OR MORE $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78516,2022,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78516,UNITED STATES,SALES,48
,21,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,"SALES: (250,000 OR MORE $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78516,2017,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78516,UNITED STATES,SALES,48
,5,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"SALES: (250,000 OR MORE $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78516,2007,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78516,UNITED STATES,SALES,48
,2,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,"SALES: (250,000 OR MORE $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78520,2022,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78520,UNITED STATES,SALES,48
,5,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,"SALES: (250,000 OR MORE $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78520,2017,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78520,UNITED STATES,SALES,48
,3,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"SALES: (250,000 OR MORE $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78520,2007,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78520,UNITED STATES,SALES,48
,3,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,"SALES: (250,000 OR MORE $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78521,2022,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78521,UNITED STATES,SALES,48
,3,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,"SALES: (250,000 OR MORE $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78521,2017,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78521,UNITED STATES,SALES,48
,4,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"SALES: (250,000 OR MORE $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78521,2007,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78521,UNITED STATES,SALES,48
,1,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,"SALES: (250,000 OR MORE $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78523,2017,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78523,UNITED STATES,SALES,48
,2,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"SALES: (250,000 OR MORE $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78523,2007,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78523,UNITED STATES,SALES,48
,1,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,"SALES: (250,000 OR MORE $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78526,2022,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78526,UNITED STATES,SALES,48
,1,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,"SALES: (250,000 OR MORE $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78535,2022,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78535,UNITED STATES,SALES,48
,1,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"SALES: (250,000 OR MORE $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78535,2007,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78535,UNITED STATES,SALES,48
,7,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,"SALES: (250,000 OR MORE $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78537,2022,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78537,UNITED STATES,SALES,48
,4,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,"SALES: (250,000 OR MORE $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78537,2017,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78537,UNITED STATES,SALES,48
,5,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"SALES: (250,000 OR MORE $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78537,2007,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78537,UNITED STATES,SALES,48
,8,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,"SALES: (250,000 OR MORE $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78538,2022,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78538,UNITED STATES,SALES,48
,7,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,"SALES: (250,000 OR MORE $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78538,2017,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78538,UNITED STATES,SALES,48
,5,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"SALES: (250,000 OR MORE $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78538,2007,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78538,UNITED STATES,SALES,48
,6,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,"SALES: (250,000 OR MORE $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78539,2022,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78539,UNITED STATES,SALES,48
,6,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,"SALES: (250,000 OR MORE $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78539,2017,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78539,UNITED STATES,SALES,48
,4,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"SALES: (250,000 OR MORE $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78539,2007,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78539,UNITED STATES,SALES,48
,1,,ALL PRODUCTION PRACTICES,CROPS,2024-11-07 12:00:00.000,"SALES: (250,000 OR MORE $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78540,2022,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78540,UNITED STATES,SALES,48
,1,,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 12:00:00.000,"SALES: (250,000 OR MORE $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78540,2017,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78540,UNITED STATES,SALES,48
,3,,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,"SALES: (250,000 OR MORE $)",,,00,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,78540,2007,,ANNUAL,TX,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,00000000,,,48,,ZIP CODE,YEAR,OPERATIONS,TEXAS,SALES,,9000,CENSUS,CROP TOTALS,78540,UNITED STATES,SALES,48
