location_desc,short_desc,year,CV (%),freq_desc,state_alpha,asd_desc,util_practice_desc,class_desc,begin_code,county_name,watershed_desc,Value,load_time,prodn_practice_desc,sector_desc,domaincat_desc,asd_code,group_desc,end_code,region_desc,source_desc,country_code,zip_5,commodity_desc,country_name,state_ansi,domain_desc,county_ansi,watershed_code,congr_district_code,state_fips_code,county_code,agg_level_desc,reference_period_desc,state_name,unit_desc,week_ending,statisticcat_desc
05143,CROP TOTALS - OPERATIONS WITH SALES,2007,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,2,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (250,000 OR MORE $)",,CROP TOTALS,00,,CENSUS,9000,05143,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05156,CROP TOTALS - OPERATIONS WITH SALES,2022,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,2,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (250,000 OR MORE $)",,CROP TOTALS,00,,CENSUS,9000,05156,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05156,CROP TOTALS - OPERATIONS WITH SALES,2017,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,1,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (250,000 OR MORE $)",,CROP TOTALS,00,,CENSUS,9000,05156,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05156,CROP TOTALS - OPERATIONS WITH SALES,2007,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,2,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (250,000 OR MORE $)",,CROP TOTALS,00,,CENSUS,9000,05156,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05158,CROP TOTALS - OPERATIONS WITH SALES,2022,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,1,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (250,000 OR MORE $)",,CROP TOTALS,00,,CENSUS,9000,05158,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05158,CROP TOTALS - OPERATIONS WITH SALES,2017,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,1,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (250,000 OR MORE $)",,CROP TOTALS,00,,CENSUS,9000,05158,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05158,CROP TOTALS - OPERATIONS WITH SALES,2007,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,2,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (250,000 OR MORE $)",,CROP TOTALS,00,,CENSUS,9000,05158,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05201,CROP TOTALS - OPERATIONS WITH SALES,2022,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,1,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (250,000 OR MORE $)",,CROP TOTALS,00,,CENSUS,9000,05201,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05201,CROP TOTALS - OPERATIONS WITH SALES,2017,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,1,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (250,000 OR MORE $)",,CROP TOTALS,00,,CENSUS,9000,05201,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05201,CROP TOTALS - OPERATIONS WITH SALES,2007,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,1,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (250,000 OR MORE $)",,CROP TOTALS,00,,CENSUS,9000,05201,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05254,CROP TOTALS - OPERATIONS WITH SALES,2022,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,1,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (250,000 OR MORE $)",,CROP TOTALS,00,,CENSUS,9000,05254,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05254,CROP TOTALS - OPERATIONS WITH SALES,2017,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,1,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (250,000 OR MORE $)",,CROP TOTALS,00,,CENSUS,9000,05254,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05262,CROP TOTALS - OPERATIONS WITH SALES,2022,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,2,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (250,000 OR MORE $)",,CROP TOTALS,00,,CENSUS,9000,05262,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05262,CROP TOTALS - OPERATIONS WITH SALES,2017,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,1,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (250,000 OR MORE $)",,CROP TOTALS,00,,CENSUS,9000,05262,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05262,CROP TOTALS - OPERATIONS WITH SALES,2007,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,1,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (250,000 OR MORE $)",,CROP TOTALS,00,,CENSUS,9000,05262,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05301,CROP TOTALS - OPERATIONS WITH SALES,2022,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,3,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (250,000 OR MORE $)",,CROP TOTALS,00,,CENSUS,9000,05301,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05301,CROP TOTALS - OPERATIONS WITH SALES,2017,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,1,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (250,000 OR MORE $)",,CROP TOTALS,00,,CENSUS,9000,05301,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05345,CROP TOTALS - OPERATIONS WITH SALES,2022,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,1,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (250,000 OR MORE $)",,CROP TOTALS,00,,CENSUS,9000,05345,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05345,CROP TOTALS - OPERATIONS WITH SALES,2017,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,1,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (250,000 OR MORE $)",,CROP TOTALS,00,,CENSUS,9000,05345,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05345,CROP TOTALS - OPERATIONS WITH SALES,2007,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,1,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (250,000 OR MORE $)",,CROP TOTALS,00,,CENSUS,9000,05345,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05346,CROP TOTALS - OPERATIONS WITH SALES,2022,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,5,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (250,000 OR MORE $)",,CROP TOTALS,00,,CENSUS,9000,05346,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05346,CROP TOTALS - OPERATIONS WITH SALES,2017,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,5,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (250,000 OR MORE $)",,CROP TOTALS,00,,CENSUS,9000,05346,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05346,CROP TOTALS - OPERATIONS WITH SALES,2007,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,5,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (250,000 OR MORE $)",,CROP TOTALS,00,,CENSUS,9000,05346,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05401,CROP TOTALS - OPERATIONS WITH SALES,2022,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,1,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (250,000 OR MORE $)",,CROP TOTALS,00,,CENSUS,9000,05401,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05401,CROP TOTALS - OPERATIONS WITH SALES,2017,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,1,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (250,000 OR MORE $)",,CROP TOTALS,00,,CENSUS,9000,05401,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05401,CROP TOTALS - OPERATIONS WITH SALES,2007,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,1,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (250,000 OR MORE $)",,CROP TOTALS,00,,CENSUS,9000,05401,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05402,CROP TOTALS - OPERATIONS WITH SALES,2017,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,1,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (250,000 OR MORE $)",,CROP TOTALS,00,,CENSUS,9000,05402,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05443,CROP TOTALS - OPERATIONS WITH SALES,2022,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,22,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (250,000 OR MORE $)",,CROP TOTALS,00,,CENSUS,9000,05443,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05443,CROP TOTALS - OPERATIONS WITH SALES,2017,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,2,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (250,000 OR MORE $)",,CROP TOTALS,00,,CENSUS,9000,05443,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05443,CROP TOTALS - OPERATIONS WITH SALES,2007,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,1,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (250,000 OR MORE $)",,CROP TOTALS,00,,CENSUS,9000,05443,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05444,CROP TOTALS - OPERATIONS WITH SALES,2022,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,4,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (250,000 OR MORE $)",,CROP TOTALS,00,,CENSUS,9000,05444,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05444,CROP TOTALS - OPERATIONS WITH SALES,2017,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,2,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (250,000 OR MORE $)",,CROP TOTALS,00,,CENSUS,9000,05444,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05444,CROP TOTALS - OPERATIONS WITH SALES,2007,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,3,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (250,000 OR MORE $)",,CROP TOTALS,00,,CENSUS,9000,05444,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05445,CROP TOTALS - OPERATIONS WITH SALES,2022,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,8,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (250,000 OR MORE $)",,CROP TOTALS,00,,CENSUS,9000,05445,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05445,CROP TOTALS - OPERATIONS WITH SALES,2017,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,3,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (250,000 OR MORE $)",,CROP TOTALS,00,,CENSUS,9000,05445,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05445,CROP TOTALS - OPERATIONS WITH SALES,2007,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,2,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (250,000 OR MORE $)",,CROP TOTALS,00,,CENSUS,9000,05445,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05446,CROP TOTALS - OPERATIONS WITH SALES,2022,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,3,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (250,000 OR MORE $)",,CROP TOTALS,00,,CENSUS,9000,05446,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05446,CROP TOTALS - OPERATIONS WITH SALES,2017,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,4,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (250,000 OR MORE $)",,CROP TOTALS,00,,CENSUS,9000,05446,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05446,CROP TOTALS - OPERATIONS WITH SALES,2007,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,4,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (250,000 OR MORE $)",,CROP TOTALS,00,,CENSUS,9000,05446,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05448,CROP TOTALS - OPERATIONS WITH SALES,2022,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,4,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (250,000 OR MORE $)",,CROP TOTALS,00,,CENSUS,9000,05448,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05448,CROP TOTALS - OPERATIONS WITH SALES,2017,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,5,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (250,000 OR MORE $)",,CROP TOTALS,00,,CENSUS,9000,05448,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05450,CROP TOTALS - OPERATIONS WITH SALES,2022,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,8,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (250,000 OR MORE $)",,CROP TOTALS,00,,CENSUS,9000,05450,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05450,CROP TOTALS - OPERATIONS WITH SALES,2017,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,7,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (250,000 OR MORE $)",,CROP TOTALS,00,,CENSUS,9000,05450,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05450,CROP TOTALS - OPERATIONS WITH SALES,2007,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,1,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (250,000 OR MORE $)",,CROP TOTALS,00,,CENSUS,9000,05450,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05452,CROP TOTALS - OPERATIONS WITH SALES,2022,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,2,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (250,000 OR MORE $)",,CROP TOTALS,00,,CENSUS,9000,05452,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05452,CROP TOTALS - OPERATIONS WITH SALES,2017,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,1,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (250,000 OR MORE $)",,CROP TOTALS,00,,CENSUS,9000,05452,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05454,CROP TOTALS - OPERATIONS WITH SALES,2022,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,3,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (250,000 OR MORE $)",,CROP TOTALS,00,,CENSUS,9000,05454,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05454,CROP TOTALS - OPERATIONS WITH SALES,2017,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,2,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (250,000 OR MORE $)",,CROP TOTALS,00,,CENSUS,9000,05454,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05454,CROP TOTALS - OPERATIONS WITH SALES,2007,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,1,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (250,000 OR MORE $)",,CROP TOTALS,00,,CENSUS,9000,05454,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05455,CROP TOTALS - OPERATIONS WITH SALES,2022,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,9,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (250,000 OR MORE $)",,CROP TOTALS,00,,CENSUS,9000,05455,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05455,CROP TOTALS - OPERATIONS WITH SALES,2017,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,4,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (250,000 OR MORE $)",,CROP TOTALS,00,,CENSUS,9000,05455,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05455,CROP TOTALS - OPERATIONS WITH SALES,2007,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,2,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (250,000 OR MORE $)",,CROP TOTALS,00,,CENSUS,9000,05455,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05456,CROP TOTALS - OPERATIONS WITH SALES,2022,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,2,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (250,000 OR MORE $)",,CROP TOTALS,00,,CENSUS,9000,05456,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05456,CROP TOTALS - OPERATIONS WITH SALES,2017,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,1,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (250,000 OR MORE $)",,CROP TOTALS,00,,CENSUS,9000,05456,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05456,CROP TOTALS - OPERATIONS WITH SALES,2007,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,1,2012-01-01 00:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (250,000 OR MORE $)",,CROP TOTALS,00,,CENSUS,9000,05456,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05457,CROP TOTALS - OPERATIONS WITH SALES,2022,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,2,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (250,000 OR MORE $)",,CROP TOTALS,00,,CENSUS,9000,05457,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05457,CROP TOTALS - OPERATIONS WITH SALES,2017,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,3,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (250,000 OR MORE $)",,CROP TOTALS,00,,CENSUS,9000,05457,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05458,CROP TOTALS - OPERATIONS WITH SALES,2022,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,2,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (250,000 OR MORE $)",,CROP TOTALS,00,,CENSUS,9000,05458,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05459,CROP TOTALS - OPERATIONS WITH SALES,2022,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,2,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (250,000 OR MORE $)",,CROP TOTALS,00,,CENSUS,9000,05459,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05459,CROP TOTALS - OPERATIONS WITH SALES,2017,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,2,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (250,000 OR MORE $)",,CROP TOTALS,00,,CENSUS,9000,05459,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05461,CROP TOTALS - OPERATIONS WITH SALES,2022,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,7,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (250,000 OR MORE $)",,CROP TOTALS,00,,CENSUS,9000,05461,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05462,CROP TOTALS - OPERATIONS WITH SALES,2022,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,3,2024-11-07 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (250,000 OR MORE $)",,CROP TOTALS,00,,CENSUS,9000,05462,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
05462,CROP TOTALS - OPERATIONS WITH SALES,2017,,ANNUAL,VT,,ALL UTILIZATION PRACTICES,ALL CLASSES,00,,,1,2018-02-01 12:00:00.000,ALL PRODUCTION PRACTICES,CROPS,"SALES: (250,000 OR MORE $)",,CROP TOTALS,00,,CENSUS,9000,05462,CROP TOTALS,UNITED STATES,50,SALES,,00000000,,50,,ZIP CODE,YEAR,VERMONT,OPERATIONS,,SALES
