load_time,asd_desc,prodn_practice_desc,sector_desc,country_code,state_name,watershed_code,class_desc,agg_level_desc,watershed_desc,zip_5,source_desc,short_desc,statisticcat_desc,CV (%),commodity_desc,domaincat_desc,group_desc,unit_desc,year,region_desc,domain_desc,util_practice_desc,congr_district_code,freq_desc,state_fips_code,state_alpha,location_desc,reference_period_desc,county_ansi,asd_code,country_name,end_code,Value,county_name,week_ending,state_ansi,begin_code,county_code
2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,93455,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,OPERATIONS,2017,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,93455,YEAR,,,UNITED STATES,00,7,,,06,00,
2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,93455,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,OPERATIONS,2007,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,93455,YEAR,,,UNITED STATES,00,17,,,06,00,
2024-11-07 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,93456,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,OPERATIONS,2022,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,93456,YEAR,,,UNITED STATES,00,1,,,06,00,
2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,93456,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,OPERATIONS,2007,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,93456,YEAR,,,UNITED STATES,00,4,,,06,00,
2024-11-07 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,93458,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,OPERATIONS,2022,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,93458,YEAR,,,UNITED STATES,00,6,,,06,00,
2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,93458,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,OPERATIONS,2017,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,93458,YEAR,,,UNITED STATES,00,12,,,06,00,
2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,93458,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,OPERATIONS,2007,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,93458,YEAR,,,UNITED STATES,00,19,,,06,00,
2024-11-07 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,93460,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,OPERATIONS,2022,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,93460,YEAR,,,UNITED STATES,00,9,,,06,00,
2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,93460,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,OPERATIONS,2017,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,93460,YEAR,,,UNITED STATES,00,14,,,06,00,
2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,93460,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,OPERATIONS,2007,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,93460,YEAR,,,UNITED STATES,00,7,,,06,00,
2024-11-07 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,93461,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,OPERATIONS,2022,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,93461,YEAR,,,UNITED STATES,00,4,,,06,00,
2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,93461,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,OPERATIONS,2017,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,93461,YEAR,,,UNITED STATES,00,5,,,06,00,
2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,93461,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,OPERATIONS,2007,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,93461,YEAR,,,UNITED STATES,00,4,,,06,00,
2024-11-07 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,93463,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,OPERATIONS,2022,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,93463,YEAR,,,UNITED STATES,00,14,,,06,00,
2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,93463,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,OPERATIONS,2017,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,93463,YEAR,,,UNITED STATES,00,14,,,06,00,
2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,93463,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,OPERATIONS,2007,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,93463,YEAR,,,UNITED STATES,00,15,,,06,00,
2024-11-07 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,93464,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,OPERATIONS,2022,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,93464,YEAR,,,UNITED STATES,00,2,,,06,00,
2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,93464,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,OPERATIONS,2017,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,93464,YEAR,,,UNITED STATES,00,1,,,06,00,
2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,93464,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,OPERATIONS,2007,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,93464,YEAR,,,UNITED STATES,00,3,,,06,00,
2024-11-07 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,93465,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,OPERATIONS,2022,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,93465,YEAR,,,UNITED STATES,00,38,,,06,00,
2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,93465,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,OPERATIONS,2017,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,93465,YEAR,,,UNITED STATES,00,30,,,06,00,
2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,93465,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,OPERATIONS,2007,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,93465,YEAR,,,UNITED STATES,00,29,,,06,00,
2024-11-07 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,93483,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,OPERATIONS,2022,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,93483,YEAR,,,UNITED STATES,00,1,,,06,00,
2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,93483,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,OPERATIONS,2007,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,93483,YEAR,,,UNITED STATES,00,2,,,06,00,
2024-11-07 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,93510,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,OPERATIONS,2022,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,93510,YEAR,,,UNITED STATES,00,3,,,06,00,
2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,93510,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,OPERATIONS,2017,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,93510,YEAR,,,UNITED STATES,00,2,,,06,00,
2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,93510,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,OPERATIONS,2007,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,93510,YEAR,,,UNITED STATES,00,1,,,06,00,
2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,93512,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,OPERATIONS,2017,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,93512,YEAR,,,UNITED STATES,00,1,,,06,00,
2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,93514,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,OPERATIONS,2017,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,93514,YEAR,,,UNITED STATES,00,3,,,06,00,
2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,93514,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,OPERATIONS,2007,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,93514,YEAR,,,UNITED STATES,00,3,,,06,00,
2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,93515,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,OPERATIONS,2007,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,93515,YEAR,,,UNITED STATES,00,1,,,06,00,
2024-11-07 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,93526,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,OPERATIONS,2022,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,93526,YEAR,,,UNITED STATES,00,1,,,06,00,
2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,93526,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,OPERATIONS,2007,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,93526,YEAR,,,UNITED STATES,00,3,,,06,00,
2024-11-07 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,93527,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,OPERATIONS,2022,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,93527,YEAR,,,UNITED STATES,00,3,,,06,00,
2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,93527,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,OPERATIONS,2017,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,93527,YEAR,,,UNITED STATES,00,6,,,06,00,
2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,93527,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,OPERATIONS,2007,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,93527,YEAR,,,UNITED STATES,00,2,,,06,00,
2024-11-07 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,93531,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,OPERATIONS,2022,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,93531,YEAR,,,UNITED STATES,00,2,,,06,00,
2024-11-07 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,93532,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,OPERATIONS,2022,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,93532,YEAR,,,UNITED STATES,00,2,,,06,00,
2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,93534,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,OPERATIONS,2017,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,93534,YEAR,,,UNITED STATES,00,2,,,06,00,
2024-11-07 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,93535,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,OPERATIONS,2022,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,93535,YEAR,,,UNITED STATES,00,1,,,06,00,
2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,93535,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,OPERATIONS,2007,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,93535,YEAR,,,UNITED STATES,00,3,,,06,00,
2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,93536,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,OPERATIONS,2017,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,93536,YEAR,,,UNITED STATES,00,3,,,06,00,
2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,93536,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,OPERATIONS,2007,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,93536,YEAR,,,UNITED STATES,00,1,,,06,00,
2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,93539,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,OPERATIONS,2007,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,93539,YEAR,,,UNITED STATES,00,2,,,06,00,
2024-11-07 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,93543,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,OPERATIONS,2022,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,93543,YEAR,,,UNITED STATES,00,1,,,06,00,
2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,93543,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,OPERATIONS,2007,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,93543,YEAR,,,UNITED STATES,00,2,,,06,00,
2024-11-07 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,93544,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,OPERATIONS,2022,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,93544,YEAR,,,UNITED STATES,00,2,,,06,00,
2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,93545,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,OPERATIONS,2007,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,93545,YEAR,,,UNITED STATES,00,1,,,06,00,
2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,93546,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,OPERATIONS,2017,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,93546,YEAR,,,UNITED STATES,00,1,,,06,00,
2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,93546,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,OPERATIONS,2007,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,93546,YEAR,,,UNITED STATES,00,1,,,06,00,
2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,93549,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,OPERATIONS,2017,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,93549,YEAR,,,UNITED STATES,00,4,,,06,00,
2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,93549,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,OPERATIONS,2007,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,93549,YEAR,,,UNITED STATES,00,1,,,06,00,
2024-11-07 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,93550,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,OPERATIONS,2022,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,93550,YEAR,,,UNITED STATES,00,4,,,06,00,
2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,93551,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,OPERATIONS,2017,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,93551,YEAR,,,UNITED STATES,00,1,,,06,00,
2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,93552,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,OPERATIONS,2017,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,93552,YEAR,,,UNITED STATES,00,1,,,06,00,
2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,93552,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,OPERATIONS,2007,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,93552,YEAR,,,UNITED STATES,00,1,,,06,00,
2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,93553,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,OPERATIONS,2007,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,93553,YEAR,,,UNITED STATES,00,1,,,06,00,
2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,93555,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,OPERATIONS,2017,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,93555,YEAR,,,UNITED STATES,00,1,,,06,00,
2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,93555,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,OPERATIONS,2007,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,93555,YEAR,,,UNITED STATES,00,3,,,06,00,
2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,93560,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,OPERATIONS,2017,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,93560,YEAR,,,UNITED STATES,00,4,,,06,00,
2024-11-07 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,93561,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,OPERATIONS,2022,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,93561,YEAR,,,UNITED STATES,00,5,,,06,00,
2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,CALIFORNIA,00000000,ALL CLASSES,ZIP CODE,,93561,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES,,CROP TOTALS,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,OPERATIONS,2017,,SALES,ALL UTILIZATION PRACTICES,,ANNUAL,06,CA,93561,YEAR,,,UNITED STATES,00,4,,,06,00,
