state_alpha,load_time,asd_code,county_code,short_desc,watershed_code,asd_desc,agg_level_desc,region_desc,CV (%),unit_desc,prodn_practice_desc,state_ansi,sector_desc,year,begin_code,commodity_desc,Value,domain_desc,source_desc,country_code,domaincat_desc,week_ending,country_name,watershed_desc,congr_district_code,statisticcat_desc,group_desc,reference_period_desc,location_desc,state_fips_code,county_name,util_practice_desc,freq_desc,county_ansi,zip_5,class_desc,state_name,end_code
LA,2024-05-10 15:00:00.000,30,083,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",00000000,NORTHEAST,COUNTY,,7.5,LB / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,2020,00,COTTON,940,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,"LOUISIANA, NORTHEAST, RICHLAND",22,RICHLAND,ALL UTILIZATION PRACTICES,ANNUAL,083,,UPLAND,LOUISIANA,00
LA,2024-05-10 15:00:00.000,30,083,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",00000000,NORTHEAST,COUNTY,,,LB / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,2019,00,COTTON,"1,090",TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,"LOUISIANA, NORTHEAST, RICHLAND",22,RICHLAND,ALL UTILIZATION PRACTICES,ANNUAL,083,,UPLAND,LOUISIANA,00
LA,2024-05-10 15:00:00.000,30,083,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",00000000,NORTHEAST,COUNTY,,,LB / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,2018,00,COTTON,"1,220",TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,"LOUISIANA, NORTHEAST, RICHLAND",22,RICHLAND,ALL UTILIZATION PRACTICES,ANNUAL,083,,UPLAND,LOUISIANA,00
LA,2019-10-01 15:11:43.000,30,083,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",00000000,NORTHEAST,COUNTY,,,LB / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,2017,00,COTTON,913,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,"LOUISIANA, NORTHEAST, RICHLAND",22,RICHLAND,ALL UTILIZATION PRACTICES,ANNUAL,083,,UPLAND,LOUISIANA,00
LA,2017-05-10 15:00:27.000,30,083,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",00000000,NORTHEAST,COUNTY,,,LB / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,2016,00,COTTON,753,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,"LOUISIANA, NORTHEAST, RICHLAND",22,RICHLAND,ALL UTILIZATION PRACTICES,ANNUAL,083,,UPLAND,LOUISIANA,00
LA,2016-05-10 15:13:39.000,30,083,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",00000000,NORTHEAST,COUNTY,,,LB / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,2015,00,COTTON,753,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,"LOUISIANA, NORTHEAST, RICHLAND",22,RICHLAND,ALL UTILIZATION PRACTICES,ANNUAL,083,,UPLAND,LOUISIANA,00
LA,2015-05-12 15:00:08.000,30,083,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",00000000,NORTHEAST,COUNTY,,,LB / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,2014,00,COTTON,876,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,"LOUISIANA, NORTHEAST, RICHLAND",22,RICHLAND,ALL UTILIZATION PRACTICES,ANNUAL,083,,UPLAND,LOUISIANA,00
LA,2015-06-04 15:00:29.000,30,083,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",00000000,NORTHEAST,COUNTY,,,LB / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,2012,00,COTTON,991,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,"LOUISIANA, NORTHEAST, RICHLAND",22,RICHLAND,ALL UTILIZATION PRACTICES,ANNUAL,083,,UPLAND,LOUISIANA,00
LA,2011-05-10 14:54:14.000,30,083,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",00000000,NORTHEAST,COUNTY,,,LB / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,2011,00,COTTON,824,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,"LOUISIANA, NORTHEAST, RICHLAND",22,RICHLAND,ALL UTILIZATION PRACTICES,ANNUAL,083,,UPLAND,LOUISIANA,00
LA,2015-06-04 15:00:29.000,30,083,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",00000000,NORTHEAST,COUNTY,,,LB / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,2010,00,COTTON,801,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,"LOUISIANA, NORTHEAST, RICHLAND",22,RICHLAND,ALL UTILIZATION PRACTICES,ANNUAL,083,,UPLAND,LOUISIANA,00
LA,2015-06-04 15:00:29.000,30,083,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",00000000,NORTHEAST,COUNTY,,,LB / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,2009,00,COTTON,635,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,"LOUISIANA, NORTHEAST, RICHLAND",22,RICHLAND,ALL UTILIZATION PRACTICES,ANNUAL,083,,UPLAND,LOUISIANA,00
LA,2015-06-04 15:00:29.000,30,083,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",00000000,NORTHEAST,COUNTY,,,LB / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,2008,00,COTTON,545,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,"LOUISIANA, NORTHEAST, RICHLAND",22,RICHLAND,ALL UTILIZATION PRACTICES,ANNUAL,083,,UPLAND,LOUISIANA,00
LA,2012-01-01 00:00:00.000,30,083,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",00000000,NORTHEAST,COUNTY,,,LB / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,2007,00,COTTON,826,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,"LOUISIANA, NORTHEAST, RICHLAND",22,RICHLAND,ALL UTILIZATION PRACTICES,ANNUAL,083,,UPLAND,LOUISIANA,00
LA,2012-01-01 00:00:00.000,30,083,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",00000000,NORTHEAST,COUNTY,,,LB / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,2006,00,COTTON,796,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,"LOUISIANA, NORTHEAST, RICHLAND",22,RICHLAND,ALL UTILIZATION PRACTICES,ANNUAL,083,,UPLAND,LOUISIANA,00
LA,2012-01-01 00:00:00.000,30,083,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",00000000,NORTHEAST,COUNTY,,,LB / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,2005,00,COTTON,753,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,"LOUISIANA, NORTHEAST, RICHLAND",22,RICHLAND,ALL UTILIZATION PRACTICES,ANNUAL,083,,UPLAND,LOUISIANA,00
LA,2012-01-01 00:00:00.000,30,083,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",00000000,NORTHEAST,COUNTY,,,LB / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,2004,00,COTTON,841,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,"LOUISIANA, NORTHEAST, RICHLAND",22,RICHLAND,ALL UTILIZATION PRACTICES,ANNUAL,083,,UPLAND,LOUISIANA,00
LA,2012-01-01 00:00:00.000,30,083,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",00000000,NORTHEAST,COUNTY,,,LB / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,2003,00,COTTON,831,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,"LOUISIANA, NORTHEAST, RICHLAND",22,RICHLAND,ALL UTILIZATION PRACTICES,ANNUAL,083,,UPLAND,LOUISIANA,00
LA,2012-01-01 00:00:00.000,30,083,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",00000000,NORTHEAST,COUNTY,,,LB / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,2002,00,COTTON,519,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,"LOUISIANA, NORTHEAST, RICHLAND",22,RICHLAND,ALL UTILIZATION PRACTICES,ANNUAL,083,,UPLAND,LOUISIANA,00
LA,2012-01-01 00:00:00.000,30,083,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",00000000,NORTHEAST,COUNTY,,,LB / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,2001,00,COTTON,497,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,"LOUISIANA, NORTHEAST, RICHLAND",22,RICHLAND,ALL UTILIZATION PRACTICES,ANNUAL,083,,UPLAND,LOUISIANA,00
LA,2012-01-01 00:00:00.000,30,083,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",00000000,NORTHEAST,COUNTY,,,LB / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,2000,00,COTTON,499,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,"LOUISIANA, NORTHEAST, RICHLAND",22,RICHLAND,ALL UTILIZATION PRACTICES,ANNUAL,083,,UPLAND,LOUISIANA,00
LA,2012-01-01 00:00:00.000,30,083,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",00000000,NORTHEAST,COUNTY,,,LB / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,1999,00,COTTON,546,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,"LOUISIANA, NORTHEAST, RICHLAND",22,RICHLAND,ALL UTILIZATION PRACTICES,ANNUAL,083,,UPLAND,LOUISIANA,00
LA,2012-01-01 00:00:00.000,30,083,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",00000000,NORTHEAST,COUNTY,,,LB / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,1998,00,COTTON,393,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,"LOUISIANA, NORTHEAST, RICHLAND",22,RICHLAND,ALL UTILIZATION PRACTICES,ANNUAL,083,,UPLAND,LOUISIANA,00
LA,2012-01-01 00:00:00.000,30,083,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",00000000,NORTHEAST,COUNTY,,,LB / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,1997,00,COTTON,634,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,"LOUISIANA, NORTHEAST, RICHLAND",22,RICHLAND,ALL UTILIZATION PRACTICES,ANNUAL,083,,UPLAND,LOUISIANA,00
LA,2012-01-01 00:00:00.000,30,083,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",00000000,NORTHEAST,COUNTY,,,LB / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,1996,00,COTTON,630,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,"LOUISIANA, NORTHEAST, RICHLAND",22,RICHLAND,ALL UTILIZATION PRACTICES,ANNUAL,083,,UPLAND,LOUISIANA,00
LA,2012-01-01 00:00:00.000,30,083,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",00000000,NORTHEAST,COUNTY,,,LB / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,1995,00,COTTON,628,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,"LOUISIANA, NORTHEAST, RICHLAND",22,RICHLAND,ALL UTILIZATION PRACTICES,ANNUAL,083,,UPLAND,LOUISIANA,00
LA,2012-01-01 00:00:00.000,30,083,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",00000000,NORTHEAST,COUNTY,,,LB / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,1994,00,COTTON,720,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,"LOUISIANA, NORTHEAST, RICHLAND",22,RICHLAND,ALL UTILIZATION PRACTICES,ANNUAL,083,,UPLAND,LOUISIANA,00
LA,2012-01-01 00:00:00.000,30,083,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",00000000,NORTHEAST,COUNTY,,,LB / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,1993,00,COTTON,550,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,"LOUISIANA, NORTHEAST, RICHLAND",22,RICHLAND,ALL UTILIZATION PRACTICES,ANNUAL,083,,UPLAND,LOUISIANA,00
LA,2012-01-01 00:00:00.000,30,083,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",00000000,NORTHEAST,COUNTY,,,LB / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,1992,00,COTTON,643,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,"LOUISIANA, NORTHEAST, RICHLAND",22,RICHLAND,ALL UTILIZATION PRACTICES,ANNUAL,083,,UPLAND,LOUISIANA,00
LA,2012-01-01 00:00:00.000,30,083,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",00000000,NORTHEAST,COUNTY,,,LB / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,1991,00,COTTON,877,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,"LOUISIANA, NORTHEAST, RICHLAND",22,RICHLAND,ALL UTILIZATION PRACTICES,ANNUAL,083,,UPLAND,LOUISIANA,00
LA,2012-01-01 00:00:00.000,30,083,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",00000000,NORTHEAST,COUNTY,,,LB / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,1990,00,COTTON,583,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,"LOUISIANA, NORTHEAST, RICHLAND",22,RICHLAND,ALL UTILIZATION PRACTICES,ANNUAL,083,,UPLAND,LOUISIANA,00
LA,2012-01-01 00:00:00.000,30,083,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",00000000,NORTHEAST,COUNTY,,,LB / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,1989,00,COTTON,641,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,"LOUISIANA, NORTHEAST, RICHLAND",22,RICHLAND,ALL UTILIZATION PRACTICES,ANNUAL,083,,UPLAND,LOUISIANA,00
LA,2012-01-01 00:00:00.000,30,083,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",00000000,NORTHEAST,COUNTY,,,LB / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,1988,00,COTTON,618,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,"LOUISIANA, NORTHEAST, RICHLAND",22,RICHLAND,ALL UTILIZATION PRACTICES,ANNUAL,083,,UPLAND,LOUISIANA,00
LA,2012-01-01 00:00:00.000,30,083,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",00000000,NORTHEAST,COUNTY,,,LB / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,1987,00,COTTON,687,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,"LOUISIANA, NORTHEAST, RICHLAND",22,RICHLAND,ALL UTILIZATION PRACTICES,ANNUAL,083,,UPLAND,LOUISIANA,00
LA,2012-01-01 00:00:00.000,30,083,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",00000000,NORTHEAST,COUNTY,,,LB / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,1986,00,COTTON,484,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,"LOUISIANA, NORTHEAST, RICHLAND",22,RICHLAND,ALL UTILIZATION PRACTICES,ANNUAL,083,,UPLAND,LOUISIANA,00
LA,2012-01-01 00:00:00.000,30,083,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",00000000,NORTHEAST,COUNTY,,,LB / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,1985,00,COTTON,460,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,"LOUISIANA, NORTHEAST, RICHLAND",22,RICHLAND,ALL UTILIZATION PRACTICES,ANNUAL,083,,UPLAND,LOUISIANA,00
LA,2012-01-01 00:00:00.000,30,083,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",00000000,NORTHEAST,COUNTY,,,LB / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,1984,00,COTTON,733,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,"LOUISIANA, NORTHEAST, RICHLAND",22,RICHLAND,ALL UTILIZATION PRACTICES,ANNUAL,083,,UPLAND,LOUISIANA,00
LA,2012-01-01 00:00:00.000,30,083,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",00000000,NORTHEAST,COUNTY,,,LB / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,1983,00,COTTON,554,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,"LOUISIANA, NORTHEAST, RICHLAND",22,RICHLAND,ALL UTILIZATION PRACTICES,ANNUAL,083,,UPLAND,LOUISIANA,00
LA,2012-01-01 00:00:00.000,30,083,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",00000000,NORTHEAST,COUNTY,,,LB / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,1982,00,COTTON,670,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,"LOUISIANA, NORTHEAST, RICHLAND",22,RICHLAND,ALL UTILIZATION PRACTICES,ANNUAL,083,,UPLAND,LOUISIANA,00
LA,2012-01-01 00:00:00.000,30,083,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",00000000,NORTHEAST,COUNTY,,,LB / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,1981,00,COTTON,386,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,"LOUISIANA, NORTHEAST, RICHLAND",22,RICHLAND,ALL UTILIZATION PRACTICES,ANNUAL,083,,UPLAND,LOUISIANA,00
LA,2012-01-01 00:00:00.000,30,083,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",00000000,NORTHEAST,COUNTY,,,LB / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,1980,00,COTTON,262,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,"LOUISIANA, NORTHEAST, RICHLAND",22,RICHLAND,ALL UTILIZATION PRACTICES,ANNUAL,083,,UPLAND,LOUISIANA,00
LA,2012-01-01 00:00:00.000,30,083,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",00000000,NORTHEAST,COUNTY,,,LB / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,1979,00,COTTON,684,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,"LOUISIANA, NORTHEAST, RICHLAND",22,RICHLAND,ALL UTILIZATION PRACTICES,ANNUAL,083,,UPLAND,LOUISIANA,00
LA,2012-01-01 00:00:00.000,30,083,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",00000000,NORTHEAST,COUNTY,,,LB / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,1978,00,COTTON,326,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,"LOUISIANA, NORTHEAST, RICHLAND",22,RICHLAND,ALL UTILIZATION PRACTICES,ANNUAL,083,,UPLAND,LOUISIANA,00
LA,2012-01-01 00:00:00.000,30,083,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",00000000,NORTHEAST,COUNTY,,,LB / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,1977,00,COTTON,577,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,"LOUISIANA, NORTHEAST, RICHLAND",22,RICHLAND,ALL UTILIZATION PRACTICES,ANNUAL,083,,UPLAND,LOUISIANA,00
LA,2012-01-01 00:00:00.000,30,083,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",00000000,NORTHEAST,COUNTY,,,LB / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,1976,00,COTTON,353,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,"LOUISIANA, NORTHEAST, RICHLAND",22,RICHLAND,ALL UTILIZATION PRACTICES,ANNUAL,083,,UPLAND,LOUISIANA,00
LA,2012-01-01 00:00:00.000,30,083,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",00000000,NORTHEAST,COUNTY,,,LB / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,1975,00,COTTON,537,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,"LOUISIANA, NORTHEAST, RICHLAND",22,RICHLAND,ALL UTILIZATION PRACTICES,ANNUAL,083,,UPLAND,LOUISIANA,00
LA,2012-01-01 00:00:00.000,30,083,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",00000000,NORTHEAST,COUNTY,,,LB / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,1974,00,COTTON,405,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,"LOUISIANA, NORTHEAST, RICHLAND",22,RICHLAND,ALL UTILIZATION PRACTICES,ANNUAL,083,,UPLAND,LOUISIANA,00
LA,2012-01-01 00:00:00.000,30,083,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",00000000,NORTHEAST,COUNTY,,,LB / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,1973,00,COTTON,486,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,"LOUISIANA, NORTHEAST, RICHLAND",22,RICHLAND,ALL UTILIZATION PRACTICES,ANNUAL,083,,UPLAND,LOUISIANA,00
LA,2012-01-01 00:00:00.000,30,083,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",00000000,NORTHEAST,COUNTY,,,LB / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,1972,00,COTTON,399,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,"LOUISIANA, NORTHEAST, RICHLAND",22,RICHLAND,ALL UTILIZATION PRACTICES,ANNUAL,083,,UPLAND,LOUISIANA,00
LA,2012-01-01 00:00:00.000,30,083,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",00000000,NORTHEAST,COUNTY,,,LB / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,1971,00,COTTON,571,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,"LOUISIANA, NORTHEAST, RICHLAND",22,RICHLAND,ALL UTILIZATION PRACTICES,ANNUAL,083,,UPLAND,LOUISIANA,00
LA,2012-01-01 00:00:00.000,30,083,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",00000000,NORTHEAST,COUNTY,,,LB / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,1970,00,COTTON,538,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,"LOUISIANA, NORTHEAST, RICHLAND",22,RICHLAND,ALL UTILIZATION PRACTICES,ANNUAL,083,,UPLAND,LOUISIANA,00
LA,2012-01-01 00:00:00.000,30,083,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",00000000,NORTHEAST,COUNTY,,,LB / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,1969,00,COTTON,414,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,"LOUISIANA, NORTHEAST, RICHLAND",22,RICHLAND,ALL UTILIZATION PRACTICES,ANNUAL,083,,UPLAND,LOUISIANA,00
LA,2012-01-01 00:00:00.000,30,083,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",00000000,NORTHEAST,COUNTY,,,LB / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,1968,00,COTTON,655,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,"LOUISIANA, NORTHEAST, RICHLAND",22,RICHLAND,ALL UTILIZATION PRACTICES,ANNUAL,083,,UPLAND,LOUISIANA,00
LA,2012-01-01 00:00:00.000,30,083,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",00000000,NORTHEAST,COUNTY,,,LB / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,1967,00,COTTON,668,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,"LOUISIANA, NORTHEAST, RICHLAND",22,RICHLAND,ALL UTILIZATION PRACTICES,ANNUAL,083,,UPLAND,LOUISIANA,00
LA,2012-01-01 00:00:00.000,30,083,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",00000000,NORTHEAST,COUNTY,,,LB / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,1966,00,COTTON,532,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,"LOUISIANA, NORTHEAST, RICHLAND",22,RICHLAND,ALL UTILIZATION PRACTICES,ANNUAL,083,,UPLAND,LOUISIANA,00
LA,2012-01-01 00:00:00.000,30,083,"COTTON, UPLAND - YIELD, MEASURED IN LB / ACRE",00000000,NORTHEAST,COUNTY,,,LB / ACRE,ALL PRODUCTION PRACTICES,22,CROPS,1965,00,COTTON,505,TOTAL,SURVEY,9000,NOT SPECIFIED,,UNITED STATES,,,YIELD,FIELD CROPS,YEAR,"LOUISIANA, NORTHEAST, RICHLAND",22,RICHLAND,ALL UTILIZATION PRACTICES,ANNUAL,083,,UPLAND,LOUISIANA,00
