source_desc,statisticcat_desc,short_desc,domaincat_desc,CV (%),commodity_desc,group_desc,sector_desc,asd_desc,prodn_practice_desc,load_time,state_name,country_code,watershed_desc,agg_level_desc,class_desc,watershed_code,zip_5,Value,end_code,county_name,county_code,begin_code,state_ansi,week_ending,region_desc,year,unit_desc,freq_desc,congr_district_code,util_practice_desc,domain_desc,county_ansi,state_fips_code,reference_period_desc,location_desc,state_alpha,country_name,asd_code
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73641,1,00,,,00,40,,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73641,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73641,4,00,,,00,40,,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73641,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73641,2,00,,,00,40,,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73641,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73642,1,00,,,00,40,,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73642,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73644,8,00,,,00,40,,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73644,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73644,9,00,,,00,40,,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73644,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73644,3,00,,,00,40,,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73644,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73645,5,00,,,00,40,,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73645,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73645,8,00,,,00,40,,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73645,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73645,4,00,,,00,40,,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73645,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73646,1,00,,,00,40,,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73646,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73646,2,00,,,00,40,,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73646,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73648,1,00,,,00,40,,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73648,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73648,1,00,,,00,40,,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73648,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73648,1,00,,,00,40,,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73648,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73650,3,00,,,00,40,,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73650,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73650,7,00,,,00,40,,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73650,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73650,2,00,,,00,40,,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73650,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73651,9,00,,,00,40,,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73651,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73651,23,00,,,00,40,,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73651,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73651,19,00,,,00,40,,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73651,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73654,2,00,,,00,40,,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73654,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73654,1,00,,,00,40,,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73654,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73655,3,00,,,00,40,,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73655,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73655,5,00,,,00,40,,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73655,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73655,5,00,,,00,40,,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73655,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73659,1,00,,,00,40,,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73659,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73660,2,00,,,00,40,,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73660,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73661,1,00,,,00,40,,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73661,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73661,1,00,,,00,40,,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73661,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73661,2,00,,,00,40,,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73661,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73662,3,00,,,00,40,,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73662,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73662,7,00,,,00,40,,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73662,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73662,2,00,,,00,40,,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73662,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73663,1,00,,,00,40,,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73663,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73663,1,00,,,00,40,,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73663,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73663,2,00,,,00,40,,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73663,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73664,7,00,,,00,40,,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73664,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73664,9,00,,,00,40,,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73664,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73664,8,00,,,00,40,,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73664,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73667,2,00,,,00,40,,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73667,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73669,9,00,,,00,40,,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73669,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73669,8,00,,,00,40,,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73669,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73669,7,00,,,00,40,,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73669,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73673,2,00,,,00,40,,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73673,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73673,6,00,,,00,40,,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73673,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73673,4,00,,,00,40,,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73673,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73701,8,00,,,00,40,,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73701,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73701,7,00,,,00,40,,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73701,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73701,5,00,,,00,40,,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73701,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73702,2,00,,,00,40,,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73702,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73702,2,00,,,00,40,,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73702,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73702,3,00,,,00,40,,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73702,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73703,17,00,,,00,40,,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73703,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73703,13,00,,,00,40,,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73703,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73703,4,00,,,00,40,,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73703,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73716,3,00,,,00,40,,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73716,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73716,2,00,,,00,40,,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73716,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73717,21,00,,,00,40,,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73717,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2018-02-01 12:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73717,15,00,,,00,40,,,2017,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73717,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2012-01-01 00:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73717,8,00,,,00,40,,,2007,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73717,OK,UNITED STATES,
CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,"SALES: (250,000 OR MORE $)",,CROP TOTALS,CROP TOTALS,CROPS,,ALL PRODUCTION PRACTICES,2024-11-07 12:00:00.000,OKLAHOMA,9000,,ZIP CODE,ALL CLASSES,00000000,73718,4,00,,,00,40,,,2022,OPERATIONS,ANNUAL,,ALL UTILIZATION PRACTICES,SALES,,40,YEAR,73718,OK,UNITED STATES,
