statisticcat_desc,short_desc,source_desc,group_desc,domaincat_desc,CV (%),commodity_desc,country_code,state_name,asd_desc,prodn_practice_desc,sector_desc,load_time,zip_5,agg_level_desc,watershed_desc,watershed_code,class_desc,Value,end_code,begin_code,county_code,state_ansi,week_ending,county_name,congr_district_code,freq_desc,domain_desc,util_practice_desc,region_desc,unit_desc,year,asd_code,country_name,county_ansi,location_desc,state_fips_code,state_alpha,reference_period_desc
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,9000,WYOMING,NORTHWEST,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,COUNTY,,00000000,ALL CLASSES,"33,642,000",00,00,029,56,,PARK,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,$,2007,10,UNITED STATES,029,"WYOMING, NORTHWEST, PARK",56,WY,YEAR
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,9000,WYOMING,NORTHWEST,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,COUNTY,,00000000,ALL CLASSES,"24,883,000",00,00,029,56,,PARK,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,$,2002,10,UNITED STATES,029,"WYOMING, NORTHWEST, PARK",56,WY,YEAR
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,9000,WYOMING,NORTHWEST,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,COUNTY,,00000000,ALL CLASSES,"34,065,000",00,00,029,56,,PARK,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,$,1997,10,UNITED STATES,029,"WYOMING, NORTHWEST, PARK",56,WY,YEAR
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NOT SPECIFIED,(L),CROP TOTALS,9000,WYOMING,NORTHWEST,ALL PRODUCTION PRACTICES,CROPS,2024-07-02 12:00:00.000,,COUNTY,,00000000,ALL CLASSES,"27,215,000",00,00,043,56,,WASHAKIE,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,$,2022,10,UNITED STATES,043,"WYOMING, NORTHWEST, WASHAKIE",56,WY,YEAR
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NOT SPECIFIED,26.4,CROP TOTALS,9000,WYOMING,NORTHWEST,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 00:00:00.000,,COUNTY,,00000000,ALL CLASSES,"16,260,000",00,00,043,56,,WASHAKIE,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,$,2017,10,UNITED STATES,043,"WYOMING, NORTHWEST, WASHAKIE",56,WY,YEAR
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NOT SPECIFIED,12.2,CROP TOTALS,9000,WYOMING,NORTHWEST,ALL PRODUCTION PRACTICES,CROPS,2012-12-31 00:00:00.000,,COUNTY,,00000000,ALL CLASSES,"26,570,000",00,00,043,56,,WASHAKIE,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,$,2012,10,UNITED STATES,043,"WYOMING, NORTHWEST, WASHAKIE",56,WY,YEAR
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,9000,WYOMING,NORTHWEST,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,COUNTY,,00000000,ALL CLASSES,"15,650,000",00,00,043,56,,WASHAKIE,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,$,2007,10,UNITED STATES,043,"WYOMING, NORTHWEST, WASHAKIE",56,WY,YEAR
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,9000,WYOMING,NORTHWEST,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,COUNTY,,00000000,ALL CLASSES,"10,730,000",00,00,043,56,,WASHAKIE,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,$,2002,10,UNITED STATES,043,"WYOMING, NORTHWEST, WASHAKIE",56,WY,YEAR
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,9000,WYOMING,NORTHWEST,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,COUNTY,,00000000,ALL CLASSES,"13,409,000",00,00,043,56,,WASHAKIE,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,$,1997,10,UNITED STATES,043,"WYOMING, NORTHWEST, WASHAKIE",56,WY,YEAR
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NOT SPECIFIED,(L),CROP TOTALS,9000,WYOMING,NORTHEAST,ALL PRODUCTION PRACTICES,CROPS,2024-07-02 12:00:00.000,,COUNTY,,00000000,ALL CLASSES,"2,902,000",00,00,005,56,,CAMPBELL,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,$,2022,20,UNITED STATES,005,"WYOMING, NORTHEAST, CAMPBELL",56,WY,YEAR
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NOT SPECIFIED,26.4,CROP TOTALS,9000,WYOMING,NORTHEAST,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 00:00:00.000,,COUNTY,,00000000,ALL CLASSES,"2,557,000",00,00,005,56,,CAMPBELL,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,$,2017,20,UNITED STATES,005,"WYOMING, NORTHEAST, CAMPBELL",56,WY,YEAR
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NOT SPECIFIED,12.2,CROP TOTALS,9000,WYOMING,NORTHEAST,ALL PRODUCTION PRACTICES,CROPS,2012-12-31 00:00:00.000,,COUNTY,,00000000,ALL CLASSES,"3,540,000",00,00,005,56,,CAMPBELL,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,$,2012,20,UNITED STATES,005,"WYOMING, NORTHEAST, CAMPBELL",56,WY,YEAR
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,9000,WYOMING,NORTHEAST,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,COUNTY,,00000000,ALL CLASSES,"3,393,000",00,00,005,56,,CAMPBELL,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,$,2007,20,UNITED STATES,005,"WYOMING, NORTHEAST, CAMPBELL",56,WY,YEAR
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,9000,WYOMING,NORTHEAST,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,COUNTY,,00000000,ALL CLASSES,"425,000",00,00,005,56,,CAMPBELL,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,$,2002,20,UNITED STATES,005,"WYOMING, NORTHEAST, CAMPBELL",56,WY,YEAR
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,9000,WYOMING,NORTHEAST,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,COUNTY,,00000000,ALL CLASSES,"2,164,000",00,00,005,56,,CAMPBELL,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,$,1997,20,UNITED STATES,005,"WYOMING, NORTHEAST, CAMPBELL",56,WY,YEAR
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NOT SPECIFIED,(L),CROP TOTALS,9000,WYOMING,NORTHEAST,ALL PRODUCTION PRACTICES,CROPS,2024-07-02 12:00:00.000,,COUNTY,,00000000,ALL CLASSES,"6,146,000",00,00,011,56,,CROOK,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,$,2022,20,UNITED STATES,011,"WYOMING, NORTHEAST, CROOK",56,WY,YEAR
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NOT SPECIFIED,26.4,CROP TOTALS,9000,WYOMING,NORTHEAST,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 00:00:00.000,,COUNTY,,00000000,ALL CLASSES,"3,626,000",00,00,011,56,,CROOK,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,$,2017,20,UNITED STATES,011,"WYOMING, NORTHEAST, CROOK",56,WY,YEAR
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NOT SPECIFIED,12.2,CROP TOTALS,9000,WYOMING,NORTHEAST,ALL PRODUCTION PRACTICES,CROPS,2012-12-31 00:00:00.000,,COUNTY,,00000000,ALL CLASSES,"5,761,000",00,00,011,56,,CROOK,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,$,2012,20,UNITED STATES,011,"WYOMING, NORTHEAST, CROOK",56,WY,YEAR
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,9000,WYOMING,NORTHEAST,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,COUNTY,,00000000,ALL CLASSES,"4,383,000",00,00,011,56,,CROOK,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,$,2007,20,UNITED STATES,011,"WYOMING, NORTHEAST, CROOK",56,WY,YEAR
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,9000,WYOMING,NORTHEAST,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,COUNTY,,00000000,ALL CLASSES,"433,000",00,00,011,56,,CROOK,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,$,2002,20,UNITED STATES,011,"WYOMING, NORTHEAST, CROOK",56,WY,YEAR
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,9000,WYOMING,NORTHEAST,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,COUNTY,,00000000,ALL CLASSES,"2,334,000",00,00,011,56,,CROOK,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,$,1997,20,UNITED STATES,011,"WYOMING, NORTHEAST, CROOK",56,WY,YEAR
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NOT SPECIFIED,(L),CROP TOTALS,9000,WYOMING,NORTHEAST,ALL PRODUCTION PRACTICES,CROPS,2024-07-02 12:00:00.000,,COUNTY,,00000000,ALL CLASSES,"6,613,000",00,00,019,56,,JOHNSON,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,$,2022,20,UNITED STATES,019,"WYOMING, NORTHEAST, JOHNSON",56,WY,YEAR
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NOT SPECIFIED,26.4,CROP TOTALS,9000,WYOMING,NORTHEAST,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 00:00:00.000,,COUNTY,,00000000,ALL CLASSES,"3,098,000",00,00,019,56,,JOHNSON,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,$,2017,20,UNITED STATES,019,"WYOMING, NORTHEAST, JOHNSON",56,WY,YEAR
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NOT SPECIFIED,12.2,CROP TOTALS,9000,WYOMING,NORTHEAST,ALL PRODUCTION PRACTICES,CROPS,2012-12-31 00:00:00.000,,COUNTY,,00000000,ALL CLASSES,"4,624,000",00,00,019,56,,JOHNSON,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,$,2012,20,UNITED STATES,019,"WYOMING, NORTHEAST, JOHNSON",56,WY,YEAR
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,9000,WYOMING,NORTHEAST,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,COUNTY,,00000000,ALL CLASSES,"2,041,000",00,00,019,56,,JOHNSON,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,$,2007,20,UNITED STATES,019,"WYOMING, NORTHEAST, JOHNSON",56,WY,YEAR
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,9000,WYOMING,NORTHEAST,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,COUNTY,,00000000,ALL CLASSES,"608,000",00,00,019,56,,JOHNSON,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,$,2002,20,UNITED STATES,019,"WYOMING, NORTHEAST, JOHNSON",56,WY,YEAR
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,9000,WYOMING,NORTHEAST,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,COUNTY,,00000000,ALL CLASSES,"1,292,000",00,00,019,56,,JOHNSON,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,$,1997,20,UNITED STATES,019,"WYOMING, NORTHEAST, JOHNSON",56,WY,YEAR
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NOT SPECIFIED,(L),CROP TOTALS,9000,WYOMING,NORTHEAST,ALL PRODUCTION PRACTICES,CROPS,2024-07-02 12:00:00.000,,COUNTY,,00000000,ALL CLASSES,"5,123,000",00,00,033,56,,SHERIDAN,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,$,2022,20,UNITED STATES,033,"WYOMING, NORTHEAST, SHERIDAN",56,WY,YEAR
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NOT SPECIFIED,26.4,CROP TOTALS,9000,WYOMING,NORTHEAST,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 00:00:00.000,,COUNTY,,00000000,ALL CLASSES,"8,646,000",00,00,033,56,,SHERIDAN,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,$,2017,20,UNITED STATES,033,"WYOMING, NORTHEAST, SHERIDAN",56,WY,YEAR
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NOT SPECIFIED,12.2,CROP TOTALS,9000,WYOMING,NORTHEAST,ALL PRODUCTION PRACTICES,CROPS,2012-12-31 00:00:00.000,,COUNTY,,00000000,ALL CLASSES,"9,853,000",00,00,033,56,,SHERIDAN,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,$,2012,20,UNITED STATES,033,"WYOMING, NORTHEAST, SHERIDAN",56,WY,YEAR
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,9000,WYOMING,NORTHEAST,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,COUNTY,,00000000,ALL CLASSES,"5,847,000",00,00,033,56,,SHERIDAN,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,$,2007,20,UNITED STATES,033,"WYOMING, NORTHEAST, SHERIDAN",56,WY,YEAR
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,9000,WYOMING,NORTHEAST,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,COUNTY,,00000000,ALL CLASSES,"3,819,000",00,00,033,56,,SHERIDAN,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,$,2002,20,UNITED STATES,033,"WYOMING, NORTHEAST, SHERIDAN",56,WY,YEAR
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,9000,WYOMING,NORTHEAST,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,COUNTY,,00000000,ALL CLASSES,"3,826,000",00,00,033,56,,SHERIDAN,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,$,1997,20,UNITED STATES,033,"WYOMING, NORTHEAST, SHERIDAN",56,WY,YEAR
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NOT SPECIFIED,(L),CROP TOTALS,9000,WYOMING,NORTHEAST,ALL PRODUCTION PRACTICES,CROPS,2024-07-02 12:00:00.000,,COUNTY,,00000000,ALL CLASSES,"874,000",00,00,045,56,,WESTON,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,$,2022,20,UNITED STATES,045,"WYOMING, NORTHEAST, WESTON",56,WY,YEAR
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NOT SPECIFIED,26.4,CROP TOTALS,9000,WYOMING,NORTHEAST,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 00:00:00.000,,COUNTY,,00000000,ALL CLASSES,"617,000",00,00,045,56,,WESTON,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,$,2017,20,UNITED STATES,045,"WYOMING, NORTHEAST, WESTON",56,WY,YEAR
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NOT SPECIFIED,12.2,CROP TOTALS,9000,WYOMING,NORTHEAST,ALL PRODUCTION PRACTICES,CROPS,2012-12-31 00:00:00.000,,COUNTY,,00000000,ALL CLASSES,"2,230,000",00,00,045,56,,WESTON,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,$,2012,20,UNITED STATES,045,"WYOMING, NORTHEAST, WESTON",56,WY,YEAR
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,9000,WYOMING,NORTHEAST,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,COUNTY,,00000000,ALL CLASSES,"752,000",00,00,045,56,,WESTON,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,$,2007,20,UNITED STATES,045,"WYOMING, NORTHEAST, WESTON",56,WY,YEAR
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,9000,WYOMING,NORTHEAST,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,COUNTY,,00000000,ALL CLASSES,"533,000",00,00,045,56,,WESTON,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,$,2002,20,UNITED STATES,045,"WYOMING, NORTHEAST, WESTON",56,WY,YEAR
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,9000,WYOMING,NORTHEAST,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,COUNTY,,00000000,ALL CLASSES,"1,020,000",00,00,045,56,,WESTON,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,$,1997,20,UNITED STATES,045,"WYOMING, NORTHEAST, WESTON",56,WY,YEAR
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NOT SPECIFIED,(L),CROP TOTALS,9000,WYOMING,WEST,ALL PRODUCTION PRACTICES,CROPS,2024-07-02 12:00:00.000,,COUNTY,,00000000,ALL CLASSES,"12,136,000",00,00,023,56,,LINCOLN,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,$,2022,30,UNITED STATES,023,"WYOMING, WEST, LINCOLN",56,WY,YEAR
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NOT SPECIFIED,26.4,CROP TOTALS,9000,WYOMING,WEST,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 00:00:00.000,,COUNTY,,00000000,ALL CLASSES,"11,166,000",00,00,023,56,,LINCOLN,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,$,2017,30,UNITED STATES,023,"WYOMING, WEST, LINCOLN",56,WY,YEAR
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NOT SPECIFIED,12.2,CROP TOTALS,9000,WYOMING,WEST,ALL PRODUCTION PRACTICES,CROPS,2012-12-31 00:00:00.000,,COUNTY,,00000000,ALL CLASSES,"12,525,000",00,00,023,56,,LINCOLN,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,$,2012,30,UNITED STATES,023,"WYOMING, WEST, LINCOLN",56,WY,YEAR
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,9000,WYOMING,WEST,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,COUNTY,,00000000,ALL CLASSES,"6,814,000",00,00,023,56,,LINCOLN,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,$,2007,30,UNITED STATES,023,"WYOMING, WEST, LINCOLN",56,WY,YEAR
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,9000,WYOMING,WEST,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,COUNTY,,00000000,ALL CLASSES,"3,691,000",00,00,023,56,,LINCOLN,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,$,2002,30,UNITED STATES,023,"WYOMING, WEST, LINCOLN",56,WY,YEAR
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,9000,WYOMING,WEST,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,COUNTY,,00000000,ALL CLASSES,"3,381,000",00,00,023,56,,LINCOLN,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,$,1997,30,UNITED STATES,023,"WYOMING, WEST, LINCOLN",56,WY,YEAR
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NOT SPECIFIED,(L),CROP TOTALS,9000,WYOMING,WEST,ALL PRODUCTION PRACTICES,CROPS,2024-07-02 12:00:00.000,,COUNTY,,00000000,ALL CLASSES,"7,425,000",00,00,035,56,,SUBLETTE,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,$,2022,30,UNITED STATES,035,"WYOMING, WEST, SUBLETTE",56,WY,YEAR
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NOT SPECIFIED,26.4,CROP TOTALS,9000,WYOMING,WEST,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 00:00:00.000,,COUNTY,,00000000,ALL CLASSES,"6,188,000",00,00,035,56,,SUBLETTE,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,$,2017,30,UNITED STATES,035,"WYOMING, WEST, SUBLETTE",56,WY,YEAR
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NOT SPECIFIED,12.2,CROP TOTALS,9000,WYOMING,WEST,ALL PRODUCTION PRACTICES,CROPS,2012-12-31 00:00:00.000,,COUNTY,,00000000,ALL CLASSES,"7,880,000",00,00,035,56,,SUBLETTE,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,$,2012,30,UNITED STATES,035,"WYOMING, WEST, SUBLETTE",56,WY,YEAR
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,9000,WYOMING,WEST,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,COUNTY,,00000000,ALL CLASSES,"3,115,000",00,00,035,56,,SUBLETTE,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,$,2007,30,UNITED STATES,035,"WYOMING, WEST, SUBLETTE",56,WY,YEAR
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,9000,WYOMING,WEST,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,COUNTY,,00000000,ALL CLASSES,"3,101,000",00,00,035,56,,SUBLETTE,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,$,2002,30,UNITED STATES,035,"WYOMING, WEST, SUBLETTE",56,WY,YEAR
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,9000,WYOMING,WEST,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,COUNTY,,00000000,ALL CLASSES,"1,532,000",00,00,035,56,,SUBLETTE,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,$,1997,30,UNITED STATES,035,"WYOMING, WEST, SUBLETTE",56,WY,YEAR
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NOT SPECIFIED,(L),CROP TOTALS,9000,WYOMING,WEST,ALL PRODUCTION PRACTICES,CROPS,2024-07-02 12:00:00.000,,COUNTY,,00000000,ALL CLASSES,"4,753,000",00,00,039,56,,TETON,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,$,2022,30,UNITED STATES,039,"WYOMING, WEST, TETON",56,WY,YEAR
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NOT SPECIFIED,26.4,CROP TOTALS,9000,WYOMING,WEST,ALL PRODUCTION PRACTICES,CROPS,2018-02-01 00:00:00.000,,COUNTY,,00000000,ALL CLASSES,"3,973,000",00,00,039,56,,TETON,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,$,2017,30,UNITED STATES,039,"WYOMING, WEST, TETON",56,WY,YEAR
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NOT SPECIFIED,12.2,CROP TOTALS,9000,WYOMING,WEST,ALL PRODUCTION PRACTICES,CROPS,2012-12-31 00:00:00.000,,COUNTY,,00000000,ALL CLASSES,"2,185,000",00,00,039,56,,TETON,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,$,2012,30,UNITED STATES,039,"WYOMING, WEST, TETON",56,WY,YEAR
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,9000,WYOMING,WEST,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,COUNTY,,00000000,ALL CLASSES,"2,298,000",00,00,039,56,,TETON,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,$,2007,30,UNITED STATES,039,"WYOMING, WEST, TETON",56,WY,YEAR
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,9000,WYOMING,WEST,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,COUNTY,,00000000,ALL CLASSES,"1,248,000",00,00,039,56,,TETON,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,$,2002,30,UNITED STATES,039,"WYOMING, WEST, TETON",56,WY,YEAR
SALES,"CROP TOTALS - SALES, MEASURED IN $",CENSUS,CROP TOTALS,NOT SPECIFIED,,CROP TOTALS,9000,WYOMING,WEST,ALL PRODUCTION PRACTICES,CROPS,2012-01-01 00:00:00.000,,COUNTY,,00000000,ALL CLASSES,"1,393,000",00,00,039,56,,TETON,,ANNUAL,TOTAL,ALL UTILIZATION PRACTICES,,$,1997,30,UNITED STATES,039,"WYOMING, WEST, TETON",56,WY,YEAR
