statisticcat_desc,short_desc,source_desc,group_desc,domaincat_desc,commodity_desc,CV (%),country_code,state_name,prodn_practice_desc,asd_desc,sector_desc,load_time,zip_5,agg_level_desc,watershed_desc,watershed_code,class_desc,Value,end_code,begin_code,county_code,week_ending,state_ansi,county_name,congr_district_code,freq_desc,domain_desc,util_practice_desc,region_desc,unit_desc,year,asd_code,country_name,county_ansi,location_desc,state_alpha,state_fips_code,reference_period_desc
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,53094,ZIP CODE,,00000000,ALL CLASSES,7,00,00,,,55,,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,,UNITED STATES,,53094,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,53095,ZIP CODE,,00000000,ALL CLASSES,9,00,00,,,55,,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,,UNITED STATES,,53095,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,53095,ZIP CODE,,00000000,ALL CLASSES,6,00,00,,,55,,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,,UNITED STATES,,53095,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,53095,ZIP CODE,,00000000,ALL CLASSES,5,00,00,,,55,,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,,UNITED STATES,,53095,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,53097,ZIP CODE,,00000000,ALL CLASSES,10,00,00,,,55,,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,,UNITED STATES,,53097,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,53097,ZIP CODE,,00000000,ALL CLASSES,3,00,00,,,55,,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,,UNITED STATES,,53097,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,53097,ZIP CODE,,00000000,ALL CLASSES,8,00,00,,,55,,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,,UNITED STATES,,53097,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,53098,ZIP CODE,,00000000,ALL CLASSES,8,00,00,,,55,,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,,UNITED STATES,,53098,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,53098,ZIP CODE,,00000000,ALL CLASSES,11,00,00,,,55,,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,,UNITED STATES,,53098,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,53098,ZIP CODE,,00000000,ALL CLASSES,8,00,00,,,55,,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,,UNITED STATES,,53098,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,53103,ZIP CODE,,00000000,ALL CLASSES,1,00,00,,,55,,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,,UNITED STATES,,53103,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,53103,ZIP CODE,,00000000,ALL CLASSES,2,00,00,,,55,,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,,UNITED STATES,,53103,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,53103,ZIP CODE,,00000000,ALL CLASSES,2,00,00,,,55,,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,,UNITED STATES,,53103,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,53104,ZIP CODE,,00000000,ALL CLASSES,9,00,00,,,55,,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,,UNITED STATES,,53104,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,53104,ZIP CODE,,00000000,ALL CLASSES,4,00,00,,,55,,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,,UNITED STATES,,53104,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,53104,ZIP CODE,,00000000,ALL CLASSES,4,00,00,,,55,,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,,UNITED STATES,,53104,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,53105,ZIP CODE,,00000000,ALL CLASSES,29,00,00,,,55,,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,,UNITED STATES,,53105,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,53105,ZIP CODE,,00000000,ALL CLASSES,20,00,00,,,55,,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,,UNITED STATES,,53105,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,53105,ZIP CODE,,00000000,ALL CLASSES,14,00,00,,,55,,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,,UNITED STATES,,53105,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,53108,ZIP CODE,,00000000,ALL CLASSES,1,00,00,,,55,,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,,UNITED STATES,,53108,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,53108,ZIP CODE,,00000000,ALL CLASSES,7,00,00,,,55,,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,,UNITED STATES,,53108,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,53108,ZIP CODE,,00000000,ALL CLASSES,3,00,00,,,55,,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,,UNITED STATES,,53108,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,53114,ZIP CODE,,00000000,ALL CLASSES,7,00,00,,,55,,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,,UNITED STATES,,53114,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,53114,ZIP CODE,,00000000,ALL CLASSES,3,00,00,,,55,,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,,UNITED STATES,,53114,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,53114,ZIP CODE,,00000000,ALL CLASSES,4,00,00,,,55,,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,,UNITED STATES,,53114,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,53115,ZIP CODE,,00000000,ALL CLASSES,10,00,00,,,55,,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,,UNITED STATES,,53115,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,53115,ZIP CODE,,00000000,ALL CLASSES,6,00,00,,,55,,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,,UNITED STATES,,53115,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,53115,ZIP CODE,,00000000,ALL CLASSES,5,00,00,,,55,,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,,UNITED STATES,,53115,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,53118,ZIP CODE,,00000000,ALL CLASSES,1,00,00,,,55,,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,,UNITED STATES,,53118,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,53118,ZIP CODE,,00000000,ALL CLASSES,1,00,00,,,55,,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,,UNITED STATES,,53118,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,53118,ZIP CODE,,00000000,ALL CLASSES,2,00,00,,,55,,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,,UNITED STATES,,53118,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,53119,ZIP CODE,,00000000,ALL CLASSES,1,00,00,,,55,,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,,UNITED STATES,,53119,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,53119,ZIP CODE,,00000000,ALL CLASSES,1,00,00,,,55,,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,,UNITED STATES,,53119,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,53119,ZIP CODE,,00000000,ALL CLASSES,1,00,00,,,55,,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,,UNITED STATES,,53119,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,53120,ZIP CODE,,00000000,ALL CLASSES,8,00,00,,,55,,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,,UNITED STATES,,53120,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,53120,ZIP CODE,,00000000,ALL CLASSES,12,00,00,,,55,,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,,UNITED STATES,,53120,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,53120,ZIP CODE,,00000000,ALL CLASSES,6,00,00,,,55,,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,,UNITED STATES,,53120,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,53121,ZIP CODE,,00000000,ALL CLASSES,24,00,00,,,55,,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,,UNITED STATES,,53121,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,53121,ZIP CODE,,00000000,ALL CLASSES,17,00,00,,,55,,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,,UNITED STATES,,53121,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,53121,ZIP CODE,,00000000,ALL CLASSES,20,00,00,,,55,,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,,UNITED STATES,,53121,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,53126,ZIP CODE,,00000000,ALL CLASSES,9,00,00,,,55,,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,,UNITED STATES,,53126,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,53126,ZIP CODE,,00000000,ALL CLASSES,9,00,00,,,55,,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,,UNITED STATES,,53126,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,53126,ZIP CODE,,00000000,ALL CLASSES,9,00,00,,,55,,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,,UNITED STATES,,53126,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,53128,ZIP CODE,,00000000,ALL CLASSES,7,00,00,,,55,,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,,UNITED STATES,,53128,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,53128,ZIP CODE,,00000000,ALL CLASSES,8,00,00,,,55,,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,,UNITED STATES,,53128,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,53128,ZIP CODE,,00000000,ALL CLASSES,4,00,00,,,55,,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,,UNITED STATES,,53128,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,53132,ZIP CODE,,00000000,ALL CLASSES,3,00,00,,,55,,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,,UNITED STATES,,53132,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,53132,ZIP CODE,,00000000,ALL CLASSES,2,00,00,,,55,,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,,UNITED STATES,,53132,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,53132,ZIP CODE,,00000000,ALL CLASSES,1,00,00,,,55,,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,,UNITED STATES,,53132,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,53137,ZIP CODE,,00000000,ALL CLASSES,7,00,00,,,55,,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,,UNITED STATES,,53137,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,53137,ZIP CODE,,00000000,ALL CLASSES,2,00,00,,,55,,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,,UNITED STATES,,53137,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,53137,ZIP CODE,,00000000,ALL CLASSES,2,00,00,,,55,,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,,UNITED STATES,,53137,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,53139,ZIP CODE,,00000000,ALL CLASSES,10,00,00,,,55,,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,,UNITED STATES,,53139,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,53139,ZIP CODE,,00000000,ALL CLASSES,11,00,00,,,55,,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,,UNITED STATES,,53139,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,53139,ZIP CODE,,00000000,ALL CLASSES,6,00,00,,,55,,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,,UNITED STATES,,53139,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,53142,ZIP CODE,,00000000,ALL CLASSES,4,00,00,,,55,,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,,UNITED STATES,,53142,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,53142,ZIP CODE,,00000000,ALL CLASSES,3,00,00,,,55,,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,,UNITED STATES,,53142,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,53142,ZIP CODE,,00000000,ALL CLASSES,5,00,00,,,55,,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,,UNITED STATES,,53142,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,53144,ZIP CODE,,00000000,ALL CLASSES,5,00,00,,,55,,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,,UNITED STATES,,53144,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,53144,ZIP CODE,,00000000,ALL CLASSES,7,00,00,,,55,,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2017,,UNITED STATES,,53144,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,53144,ZIP CODE,,00000000,ALL CLASSES,9,00,00,,,55,,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2007,,UNITED STATES,,53144,WI,55,YEAR
SALES,CROP TOTALS - OPERATIONS WITH SALES,CENSUS,CROP TOTALS,"SALES: (250,000 OR MORE $)",CROP TOTALS,,9000,WISCONSIN,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,53146,ZIP CODE,,00000000,ALL CLASSES,2,00,00,,,55,,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,,OPERATIONS,2022,,UNITED STATES,,53146,WI,55,YEAR
