county_name,begin_code,county_code,week_ending,state_ansi,Value,end_code,county_ansi,state_alpha,state_fips_code,reference_period_desc,location_desc,country_name,asd_code,region_desc,unit_desc,year,congr_district_code,freq_desc,domain_desc,util_practice_desc,domaincat_desc,commodity_desc,CV (%),group_desc,source_desc,statisticcat_desc,short_desc,agg_level_desc,watershed_desc,class_desc,watershed_code,zip_5,prodn_practice_desc,asd_desc,sector_desc,load_time,country_code,state_name
,00,,,23,6,00,,ME,23,YEAR,04630,UNITED STATES,,,OPERATIONS,2007,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04630,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,MAINE
,00,,,23,5,00,,ME,23,YEAR,04634,UNITED STATES,,,OPERATIONS,2022,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04634,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,MAINE
,00,,,23,1,00,,ME,23,YEAR,04634,UNITED STATES,,,OPERATIONS,2007,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04634,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,MAINE
,00,,,23,1,00,,ME,23,YEAR,04640,UNITED STATES,,,OPERATIONS,2007,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04640,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,MAINE
,00,,,23,3,00,,ME,23,YEAR,04642,UNITED STATES,,,OPERATIONS,2022,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04642,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,MAINE
,00,,,23,5,00,,ME,23,YEAR,04643,UNITED STATES,,,OPERATIONS,2022,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04643,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,MAINE
,00,,,23,2,00,,ME,23,YEAR,04643,UNITED STATES,,,OPERATIONS,2017,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04643,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,MAINE
,00,,,23,3,00,,ME,23,YEAR,04643,UNITED STATES,,,OPERATIONS,2007,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04643,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,MAINE
,00,,,23,2,00,,ME,23,YEAR,04648,UNITED STATES,,,OPERATIONS,2022,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04648,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,MAINE
,00,,,23,1,00,,ME,23,YEAR,04648,UNITED STATES,,,OPERATIONS,2017,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04648,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,MAINE
,00,,,23,1,00,,ME,23,YEAR,04649,UNITED STATES,,,OPERATIONS,2017,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04649,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,MAINE
,00,,,23,6,00,,ME,23,YEAR,04649,UNITED STATES,,,OPERATIONS,2007,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04649,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,MAINE
,00,,,23,1,00,,ME,23,YEAR,04652,UNITED STATES,,,OPERATIONS,2022,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04652,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,MAINE
,00,,,23,3,00,,ME,23,YEAR,04652,UNITED STATES,,,OPERATIONS,2007,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04652,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,MAINE
,00,,,23,6,00,,ME,23,YEAR,04654,UNITED STATES,,,OPERATIONS,2022,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04654,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,MAINE
,00,,,23,1,00,,ME,23,YEAR,04654,UNITED STATES,,,OPERATIONS,2017,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04654,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,MAINE
,00,,,23,6,00,,ME,23,YEAR,04654,UNITED STATES,,,OPERATIONS,2007,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04654,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,MAINE
,00,,,23,6,00,,ME,23,YEAR,04655,UNITED STATES,,,OPERATIONS,2022,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04655,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,MAINE
,00,,,23,2,00,,ME,23,YEAR,04657,UNITED STATES,,,OPERATIONS,2022,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04657,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,MAINE
,00,,,23,2,00,,ME,23,YEAR,04657,UNITED STATES,,,OPERATIONS,2017,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04657,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,MAINE
,00,,,23,3,00,,ME,23,YEAR,04657,UNITED STATES,,,OPERATIONS,2007,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04657,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,MAINE
,00,,,23,2,00,,ME,23,YEAR,04658,UNITED STATES,,,OPERATIONS,2022,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04658,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,MAINE
,00,,,23,1,00,,ME,23,YEAR,04658,UNITED STATES,,,OPERATIONS,2017,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04658,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,MAINE
,00,,,23,2,00,,ME,23,YEAR,04658,UNITED STATES,,,OPERATIONS,2007,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04658,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,MAINE
,00,,,23,1,00,,ME,23,YEAR,04660,UNITED STATES,,,OPERATIONS,2022,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04660,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,MAINE
,00,,,23,3,00,,ME,23,YEAR,04660,UNITED STATES,,,OPERATIONS,2017,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04660,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,MAINE
,00,,,23,3,00,,ME,23,YEAR,04666,UNITED STATES,,,OPERATIONS,2022,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04666,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,MAINE
,00,,,23,2,00,,ME,23,YEAR,04666,UNITED STATES,,,OPERATIONS,2017,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04666,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,MAINE
,00,,,23,1,00,,ME,23,YEAR,04671,UNITED STATES,,,OPERATIONS,2022,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04671,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,MAINE
,00,,,23,7,00,,ME,23,YEAR,04676,UNITED STATES,,,OPERATIONS,2022,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04676,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,MAINE
,00,,,23,1,00,,ME,23,YEAR,04676,UNITED STATES,,,OPERATIONS,2017,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04676,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,MAINE
,00,,,23,1,00,,ME,23,YEAR,04676,UNITED STATES,,,OPERATIONS,2007,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04676,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,MAINE
,00,,,23,4,00,,ME,23,YEAR,04679,UNITED STATES,,,OPERATIONS,2007,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04679,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,MAINE
,00,,,23,1,00,,ME,23,YEAR,04680,UNITED STATES,,,OPERATIONS,2022,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04680,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,MAINE
,00,,,23,5,00,,ME,23,YEAR,04680,UNITED STATES,,,OPERATIONS,2007,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04680,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,MAINE
,00,,,23,2,00,,ME,23,YEAR,04691,UNITED STATES,,,OPERATIONS,2022,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04691,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,MAINE
,00,,,23,1,00,,ME,23,YEAR,04691,UNITED STATES,,,OPERATIONS,2017,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04691,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,MAINE
,00,,,23,2,00,,ME,23,YEAR,04691,UNITED STATES,,,OPERATIONS,2007,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04691,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,MAINE
,00,,,23,1,00,,ME,23,YEAR,04694,UNITED STATES,,,OPERATIONS,2022,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04694,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,MAINE
,00,,,23,3,00,,ME,23,YEAR,04694,UNITED STATES,,,OPERATIONS,2017,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04694,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,MAINE
,00,,,23,1,00,,ME,23,YEAR,04694,UNITED STATES,,,OPERATIONS,2007,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04694,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,MAINE
,00,,,23,12,00,,ME,23,YEAR,04730,UNITED STATES,,,OPERATIONS,2022,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04730,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,MAINE
,00,,,23,10,00,,ME,23,YEAR,04730,UNITED STATES,,,OPERATIONS,2017,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04730,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,MAINE
,00,,,23,13,00,,ME,23,YEAR,04730,UNITED STATES,,,OPERATIONS,2007,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04730,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,MAINE
,00,,,23,2,00,,ME,23,YEAR,04732,UNITED STATES,,,OPERATIONS,2017,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04732,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,MAINE
,00,,,23,1,00,,ME,23,YEAR,04732,UNITED STATES,,,OPERATIONS,2007,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04732,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,MAINE
,00,,,23,1,00,,ME,23,YEAR,04734,UNITED STATES,,,OPERATIONS,2017,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04734,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,MAINE
,00,,,23,1,00,,ME,23,YEAR,04734,UNITED STATES,,,OPERATIONS,2007,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04734,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,MAINE
,00,,,23,4,00,,ME,23,YEAR,04735,UNITED STATES,,,OPERATIONS,2022,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04735,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,MAINE
,00,,,23,2,00,,ME,23,YEAR,04735,UNITED STATES,,,OPERATIONS,2017,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04735,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,MAINE
,00,,,23,1,00,,ME,23,YEAR,04735,UNITED STATES,,,OPERATIONS,2007,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04735,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,MAINE
,00,,,23,2,00,,ME,23,YEAR,04736,UNITED STATES,,,OPERATIONS,2022,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04736,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,MAINE
,00,,,23,5,00,,ME,23,YEAR,04736,UNITED STATES,,,OPERATIONS,2017,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04736,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,MAINE
,00,,,23,2,00,,ME,23,YEAR,04736,UNITED STATES,,,OPERATIONS,2007,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04736,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,MAINE
,00,,,23,1,00,,ME,23,YEAR,04738,UNITED STATES,,,OPERATIONS,2007,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04738,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,MAINE
,00,,,23,1,00,,ME,23,YEAR,04740,UNITED STATES,,,OPERATIONS,2022,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04740,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,MAINE
,00,,,23,5,00,,ME,23,YEAR,04742,UNITED STATES,,,OPERATIONS,2022,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04742,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,MAINE
,00,,,23,4,00,,ME,23,YEAR,04742,UNITED STATES,,,OPERATIONS,2007,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04742,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,MAINE
,00,,,23,5,00,,ME,23,YEAR,04743,UNITED STATES,,,OPERATIONS,2022,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04743,ALL PRODUCTION PRACTICES,,CROPS,2024-11-07 12:00:00.000,9000,MAINE
,00,,,23,2,00,,ME,23,YEAR,04743,UNITED STATES,,,OPERATIONS,2007,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04743,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,MAINE
,00,,,23,2,00,,ME,23,YEAR,04744,UNITED STATES,,,OPERATIONS,2017,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04744,ALL PRODUCTION PRACTICES,,CROPS,2018-02-01 12:00:00.000,9000,MAINE
,00,,,23,1,00,,ME,23,YEAR,04745,UNITED STATES,,,OPERATIONS,2007,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04745,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,MAINE
,00,,,23,2,00,,ME,23,YEAR,04746,UNITED STATES,,,OPERATIONS,2007,,ANNUAL,SALES,ALL UTILIZATION PRACTICES,"SALES: (50,000 TO 249,999 $)",CROP TOTALS,,CROP TOTALS,CENSUS,SALES,CROP TOTALS - OPERATIONS WITH SALES,ZIP CODE,,ALL CLASSES,00000000,04746,ALL PRODUCTION PRACTICES,,CROPS,2012-01-01 00:00:00.000,9000,MAINE
