load_time,sector_desc,prodn_practice_desc,asd_desc,state_name,country_code,class_desc,watershed_code,watershed_desc,agg_level_desc,zip_5,source_desc,short_desc,statisticcat_desc,CV (%),commodity_desc,domaincat_desc,group_desc,year,unit_desc,region_desc,util_practice_desc,domain_desc,freq_desc,congr_district_code,state_alpha,state_fips_code,location_desc,reference_period_desc,county_ansi,country_name,asd_code,end_code,Value,county_name,week_ending,state_ansi,county_code,begin_code
2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,SOUTHEAST,IOWA,9000,ALL CLASSES,00000000,,COUNTY,,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,15.6,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,2017,$,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,IA,19,"IOWA, SOUTHEAST, HENRY",YEAR,087,UNITED STATES,90,00,"104,539,000",HENRY,,19,087,00
2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,SOUTHEAST,IOWA,9000,ALL CLASSES,00000000,,COUNTY,,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,9.2,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,2012,$,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,IA,19,"IOWA, SOUTHEAST, HENRY",YEAR,087,UNITED STATES,90,00,"120,936,000",HENRY,,19,087,00
2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,SOUTHEAST,IOWA,9000,ALL CLASSES,00000000,,COUNTY,,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,2007,$,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,IA,19,"IOWA, SOUTHEAST, HENRY",YEAR,087,UNITED STATES,90,00,"69,530,000",HENRY,,19,087,00
2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,SOUTHEAST,IOWA,9000,ALL CLASSES,00000000,,COUNTY,,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,2002,$,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,IA,19,"IOWA, SOUTHEAST, HENRY",YEAR,087,UNITED STATES,90,00,"39,721,000",HENRY,,19,087,00
2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,SOUTHEAST,IOWA,9000,ALL CLASSES,00000000,,COUNTY,,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,1997,$,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,IA,19,"IOWA, SOUTHEAST, HENRY",YEAR,087,UNITED STATES,90,00,"46,833,000",HENRY,,19,087,00
2024-07-02 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,SOUTHEAST,IOWA,9000,ALL CLASSES,00000000,,COUNTY,,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,(L),CROP TOTALS,NOT SPECIFIED,CROP TOTALS,2022,$,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,IA,19,"IOWA, SOUTHEAST, JEFFERSON",YEAR,101,UNITED STATES,90,00,"111,599,000",JEFFERSON,,19,101,00
2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,SOUTHEAST,IOWA,9000,ALL CLASSES,00000000,,COUNTY,,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,15.6,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,2017,$,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,IA,19,"IOWA, SOUTHEAST, JEFFERSON",YEAR,101,UNITED STATES,90,00,"67,941,000",JEFFERSON,,19,101,00
2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,SOUTHEAST,IOWA,9000,ALL CLASSES,00000000,,COUNTY,,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,9.2,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,2012,$,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,IA,19,"IOWA, SOUTHEAST, JEFFERSON",YEAR,101,UNITED STATES,90,00,"73,052,000",JEFFERSON,,19,101,00
2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,SOUTHEAST,IOWA,9000,ALL CLASSES,00000000,,COUNTY,,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,2007,$,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,IA,19,"IOWA, SOUTHEAST, JEFFERSON",YEAR,101,UNITED STATES,90,00,"39,174,000",JEFFERSON,,19,101,00
2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,SOUTHEAST,IOWA,9000,ALL CLASSES,00000000,,COUNTY,,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,2002,$,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,IA,19,"IOWA, SOUTHEAST, JEFFERSON",YEAR,101,UNITED STATES,90,00,"26,516,000",JEFFERSON,,19,101,00
2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,SOUTHEAST,IOWA,9000,ALL CLASSES,00000000,,COUNTY,,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,1997,$,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,IA,19,"IOWA, SOUTHEAST, JEFFERSON",YEAR,101,UNITED STATES,90,00,"35,948,000",JEFFERSON,,19,101,00
2024-07-02 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,SOUTHEAST,IOWA,9000,ALL CLASSES,00000000,,COUNTY,,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,(L),CROP TOTALS,NOT SPECIFIED,CROP TOTALS,2022,$,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,IA,19,"IOWA, SOUTHEAST, KEOKUK",YEAR,107,UNITED STATES,90,00,"159,130,000",KEOKUK,,19,107,00
2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,SOUTHEAST,IOWA,9000,ALL CLASSES,00000000,,COUNTY,,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,15.6,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,2017,$,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,IA,19,"IOWA, SOUTHEAST, KEOKUK",YEAR,107,UNITED STATES,90,00,"112,540,000",KEOKUK,,19,107,00
2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,SOUTHEAST,IOWA,9000,ALL CLASSES,00000000,,COUNTY,,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,9.2,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,2012,$,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,IA,19,"IOWA, SOUTHEAST, KEOKUK",YEAR,107,UNITED STATES,90,00,"131,590,000",KEOKUK,,19,107,00
2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,SOUTHEAST,IOWA,9000,ALL CLASSES,00000000,,COUNTY,,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,2007,$,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,IA,19,"IOWA, SOUTHEAST, KEOKUK",YEAR,107,UNITED STATES,90,00,"85,924,000",KEOKUK,,19,107,00
2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,SOUTHEAST,IOWA,9000,ALL CLASSES,00000000,,COUNTY,,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,2002,$,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,IA,19,"IOWA, SOUTHEAST, KEOKUK",YEAR,107,UNITED STATES,90,00,"50,478,000",KEOKUK,,19,107,00
2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,SOUTHEAST,IOWA,9000,ALL CLASSES,00000000,,COUNTY,,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,1997,$,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,IA,19,"IOWA, SOUTHEAST, KEOKUK",YEAR,107,UNITED STATES,90,00,"52,345,000",KEOKUK,,19,107,00
2024-07-02 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,SOUTHEAST,IOWA,9000,ALL CLASSES,00000000,,COUNTY,,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,(L),CROP TOTALS,NOT SPECIFIED,CROP TOTALS,2022,$,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,IA,19,"IOWA, SOUTHEAST, LEE",YEAR,111,UNITED STATES,90,00,"131,487,000",LEE,,19,111,00
2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,SOUTHEAST,IOWA,9000,ALL CLASSES,00000000,,COUNTY,,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,15.6,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,2017,$,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,IA,19,"IOWA, SOUTHEAST, LEE",YEAR,111,UNITED STATES,90,00,"75,179,000",LEE,,19,111,00
2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,SOUTHEAST,IOWA,9000,ALL CLASSES,00000000,,COUNTY,,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,9.2,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,2012,$,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,IA,19,"IOWA, SOUTHEAST, LEE",YEAR,111,UNITED STATES,90,00,"91,955,000",LEE,,19,111,00
2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,SOUTHEAST,IOWA,9000,ALL CLASSES,00000000,,COUNTY,,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,2007,$,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,IA,19,"IOWA, SOUTHEAST, LEE",YEAR,111,UNITED STATES,90,00,"63,028,000",LEE,,19,111,00
2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,SOUTHEAST,IOWA,9000,ALL CLASSES,00000000,,COUNTY,,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,2002,$,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,IA,19,"IOWA, SOUTHEAST, LEE",YEAR,111,UNITED STATES,90,00,"38,106,000",LEE,,19,111,00
2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,SOUTHEAST,IOWA,9000,ALL CLASSES,00000000,,COUNTY,,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,1997,$,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,IA,19,"IOWA, SOUTHEAST, LEE",YEAR,111,UNITED STATES,90,00,"43,200,000",LEE,,19,111,00
2024-07-02 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,SOUTHEAST,IOWA,9000,ALL CLASSES,00000000,,COUNTY,,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,(L),CROP TOTALS,NOT SPECIFIED,CROP TOTALS,2022,$,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,IA,19,"IOWA, SOUTHEAST, LOUISA",YEAR,115,UNITED STATES,90,00,"142,993,000",LOUISA,,19,115,00
2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,SOUTHEAST,IOWA,9000,ALL CLASSES,00000000,,COUNTY,,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,15.6,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,2017,$,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,IA,19,"IOWA, SOUTHEAST, LOUISA",YEAR,115,UNITED STATES,90,00,"93,408,000",LOUISA,,19,115,00
2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,SOUTHEAST,IOWA,9000,ALL CLASSES,00000000,,COUNTY,,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,9.2,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,2012,$,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,IA,19,"IOWA, SOUTHEAST, LOUISA",YEAR,115,UNITED STATES,90,00,"104,828,000",LOUISA,,19,115,00
2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,SOUTHEAST,IOWA,9000,ALL CLASSES,00000000,,COUNTY,,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,2007,$,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,IA,19,"IOWA, SOUTHEAST, LOUISA",YEAR,115,UNITED STATES,90,00,"61,241,000",LOUISA,,19,115,00
2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,SOUTHEAST,IOWA,9000,ALL CLASSES,00000000,,COUNTY,,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,2002,$,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,IA,19,"IOWA, SOUTHEAST, LOUISA",YEAR,115,UNITED STATES,90,00,"42,852,000",LOUISA,,19,115,00
2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,SOUTHEAST,IOWA,9000,ALL CLASSES,00000000,,COUNTY,,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,1997,$,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,IA,19,"IOWA, SOUTHEAST, LOUISA",YEAR,115,UNITED STATES,90,00,"43,565,000",LOUISA,,19,115,00
2024-07-02 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,SOUTHEAST,IOWA,9000,ALL CLASSES,00000000,,COUNTY,,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,(L),CROP TOTALS,NOT SPECIFIED,CROP TOTALS,2022,$,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,IA,19,"IOWA, SOUTHEAST, MAHASKA",YEAR,123,UNITED STATES,90,00,"212,990,000",MAHASKA,,19,123,00
2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,SOUTHEAST,IOWA,9000,ALL CLASSES,00000000,,COUNTY,,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,15.6,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,2017,$,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,IA,19,"IOWA, SOUTHEAST, MAHASKA",YEAR,123,UNITED STATES,90,00,"121,758,000",MAHASKA,,19,123,00
2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,SOUTHEAST,IOWA,9000,ALL CLASSES,00000000,,COUNTY,,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,9.2,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,2012,$,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,IA,19,"IOWA, SOUTHEAST, MAHASKA",YEAR,123,UNITED STATES,90,00,"170,751,000",MAHASKA,,19,123,00
2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,SOUTHEAST,IOWA,9000,ALL CLASSES,00000000,,COUNTY,,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,2007,$,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,IA,19,"IOWA, SOUTHEAST, MAHASKA",YEAR,123,UNITED STATES,90,00,"84,280,000",MAHASKA,,19,123,00
2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,SOUTHEAST,IOWA,9000,ALL CLASSES,00000000,,COUNTY,,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,2002,$,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,IA,19,"IOWA, SOUTHEAST, MAHASKA",YEAR,123,UNITED STATES,90,00,"55,802,000",MAHASKA,,19,123,00
2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,SOUTHEAST,IOWA,9000,ALL CLASSES,00000000,,COUNTY,,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,1997,$,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,IA,19,"IOWA, SOUTHEAST, MAHASKA",YEAR,123,UNITED STATES,90,00,"60,422,000",MAHASKA,,19,123,00
2024-07-02 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,SOUTHEAST,IOWA,9000,ALL CLASSES,00000000,,COUNTY,,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,(L),CROP TOTALS,NOT SPECIFIED,CROP TOTALS,2022,$,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,IA,19,"IOWA, SOUTHEAST, VAN BUREN",YEAR,177,UNITED STATES,90,00,"77,982,000",VAN BUREN,,19,177,00
2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,SOUTHEAST,IOWA,9000,ALL CLASSES,00000000,,COUNTY,,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,15.6,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,2017,$,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,IA,19,"IOWA, SOUTHEAST, VAN BUREN",YEAR,177,UNITED STATES,90,00,"39,525,000",VAN BUREN,,19,177,00
2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,SOUTHEAST,IOWA,9000,ALL CLASSES,00000000,,COUNTY,,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,9.2,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,2012,$,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,IA,19,"IOWA, SOUTHEAST, VAN BUREN",YEAR,177,UNITED STATES,90,00,"57,965,000",VAN BUREN,,19,177,00
2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,SOUTHEAST,IOWA,9000,ALL CLASSES,00000000,,COUNTY,,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,2007,$,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,IA,19,"IOWA, SOUTHEAST, VAN BUREN",YEAR,177,UNITED STATES,90,00,"39,842,000",VAN BUREN,,19,177,00
2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,SOUTHEAST,IOWA,9000,ALL CLASSES,00000000,,COUNTY,,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,2002,$,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,IA,19,"IOWA, SOUTHEAST, VAN BUREN",YEAR,177,UNITED STATES,90,00,"20,361,000",VAN BUREN,,19,177,00
2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,SOUTHEAST,IOWA,9000,ALL CLASSES,00000000,,COUNTY,,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,1997,$,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,IA,19,"IOWA, SOUTHEAST, VAN BUREN",YEAR,177,UNITED STATES,90,00,"25,159,000",VAN BUREN,,19,177,00
2024-07-02 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,SOUTHEAST,IOWA,9000,ALL CLASSES,00000000,,COUNTY,,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,(L),CROP TOTALS,NOT SPECIFIED,CROP TOTALS,2022,$,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,IA,19,"IOWA, SOUTHEAST, WAPELLO",YEAR,179,UNITED STATES,90,00,"96,455,000",WAPELLO,,19,179,00
2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,SOUTHEAST,IOWA,9000,ALL CLASSES,00000000,,COUNTY,,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,15.6,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,2017,$,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,IA,19,"IOWA, SOUTHEAST, WAPELLO",YEAR,179,UNITED STATES,90,00,"56,782,000",WAPELLO,,19,179,00
2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,SOUTHEAST,IOWA,9000,ALL CLASSES,00000000,,COUNTY,,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,9.2,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,2012,$,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,IA,19,"IOWA, SOUTHEAST, WAPELLO",YEAR,179,UNITED STATES,90,00,"62,430,000",WAPELLO,,19,179,00
2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,SOUTHEAST,IOWA,9000,ALL CLASSES,00000000,,COUNTY,,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,2007,$,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,IA,19,"IOWA, SOUTHEAST, WAPELLO",YEAR,179,UNITED STATES,90,00,"38,046,000",WAPELLO,,19,179,00
2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,SOUTHEAST,IOWA,9000,ALL CLASSES,00000000,,COUNTY,,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,2002,$,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,IA,19,"IOWA, SOUTHEAST, WAPELLO",YEAR,179,UNITED STATES,90,00,"25,060,000",WAPELLO,,19,179,00
2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,SOUTHEAST,IOWA,9000,ALL CLASSES,00000000,,COUNTY,,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,1997,$,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,IA,19,"IOWA, SOUTHEAST, WAPELLO",YEAR,179,UNITED STATES,90,00,"30,086,000",WAPELLO,,19,179,00
2024-07-02 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,SOUTHEAST,IOWA,9000,ALL CLASSES,00000000,,COUNTY,,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,(L),CROP TOTALS,NOT SPECIFIED,CROP TOTALS,2022,$,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,IA,19,"IOWA, SOUTHEAST, WASHINGTON",YEAR,183,UNITED STATES,90,00,"198,590,000",WASHINGTON,,19,183,00
2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,SOUTHEAST,IOWA,9000,ALL CLASSES,00000000,,COUNTY,,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,15.6,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,2017,$,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,IA,19,"IOWA, SOUTHEAST, WASHINGTON",YEAR,183,UNITED STATES,90,00,"137,547,000",WASHINGTON,,19,183,00
2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,SOUTHEAST,IOWA,9000,ALL CLASSES,00000000,,COUNTY,,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,9.2,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,2012,$,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,IA,19,"IOWA, SOUTHEAST, WASHINGTON",YEAR,183,UNITED STATES,90,00,"167,270,000",WASHINGTON,,19,183,00
2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,SOUTHEAST,IOWA,9000,ALL CLASSES,00000000,,COUNTY,,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,2007,$,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,IA,19,"IOWA, SOUTHEAST, WASHINGTON",YEAR,183,UNITED STATES,90,00,"95,624,000",WASHINGTON,,19,183,00
2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,SOUTHEAST,IOWA,9000,ALL CLASSES,00000000,,COUNTY,,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,2002,$,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,IA,19,"IOWA, SOUTHEAST, WASHINGTON",YEAR,183,UNITED STATES,90,00,"60,694,000",WASHINGTON,,19,183,00
2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,SOUTHEAST,IOWA,9000,ALL CLASSES,00000000,,COUNTY,,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,1997,$,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,IA,19,"IOWA, SOUTHEAST, WASHINGTON",YEAR,183,UNITED STATES,90,00,"58,668,000",WASHINGTON,,19,183,00
2024-07-02 12:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IOWA,9000,ALL CLASSES,00000000,,STATE,,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,2.6,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,2022,$,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,IA,19,IOWA,YEAR,,UNITED STATES,,00,"23,564,782,000",,,19,,00
2018-02-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IOWA,9000,ALL CLASSES,00000000,,STATE,,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,2.0,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,2017,$,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,IA,19,IOWA,YEAR,,UNITED STATES,,00,"13,832,573,000",,,19,,00
2012-12-31 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IOWA,9000,ALL CLASSES,00000000,,STATE,,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,4.8,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,2012,$,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,IA,19,IOWA,YEAR,,UNITED STATES,,00,"17,366,814,000",,,19,,00
2012-01-01 00:00:00.000,CROPS,ALL PRODUCTION PRACTICES,,IOWA,9000,ALL CLASSES,00000000,,STATE,,CENSUS,"CROP TOTALS - SALES, MEASURED IN $",SALES,,CROP TOTALS,NOT SPECIFIED,CROP TOTALS,2007,$,,ALL UTILIZATION PRACTICES,TOTAL,ANNUAL,,IA,19,IOWA,YEAR,,UNITED STATES,,00,"10,343,585,000",,,19,,00
